Top_Displacement_mm,Base_Shear_kN
0.0632893,3.80911
0.126579,7.61596
0.189868,11.4205
0.253157,15.2228
0.316447,19.0228
0.379736,22.8205
0.443025,26.6159
0.506315,30.409
0.569604,34.1997
0.632893,37.9882
0.696183,41.7742
0.759472,45.558
0.822761,49.3393
0.886051,53.1184
0.94934,56.895
1.01263,60.6692
1.07592,64.4411
1.13921,68.2106
1.2025,71.9777
1.26579,75.7423
1.32908,79.5046
1.39237,83.2644
1.45565,87.0218
1.51894,90.7767
1.58223,94.5292
1.64552,98.2792
1.70881,102.027
1.7721,105.772
1.83539,109.515
1.89868,113.255
1.96197,116.992
2.02526,120.727
2.08855,124.46
2.15184,128.19
2.21513,131.918
2.27842,135.643
2.34171,139.365
2.40499,143.085
2.46828,146.803
2.53157,150.518
2.59486,154.23
2.65815,157.94
2.72144,161.647
2.78473,165.351
2.84802,169.053
2.91131,172.753
2.9746,176.449
3.03789,180.144
3.10118,183.835
3.16447,187.524
3.22776,191.21
3.29105,194.894
3.35433,198.575
3.41762,202.253
3.48091,205.929
3.5442,209.602
3.60749,213.272
3.67078,216.94
3.73407,220.605
3.79736,224.267
3.86065,227.927
3.92394,231.583
3.98723,235.238
4.05052,238.889
4.11381,242.538
4.1771,246.184
4.24039,249.827
4.30367,253.467
4.36696,257.105
4.43025,260.74
4.49354,264.372
4.55683,268.002
4.62012,271.628
4.68341,275.252
4.7467,278.873
4.80999,282.491
4.87328,286.107
4.93657,289.712
4.99986,293.3
5.06315,296.882
5.12644,300.449
5.18973,303.999
5.25301,307.533
5.3163,311.062
5.37959,314.592
5.44288,318.122
5.50617,321.651
5.56946,325.18
5.63275,328.708
5.69604,332.236
5.75933,335.758
5.82262,339.271
5.88591,342.778
5.9492,346.282
6.01249,349.778
6.07578,353.252
6.13907,356.696
6.20235,360.117
6.26564,363.52
6.32893,366.906
6.39222,370.268
6.45551,373.607
6.5188,376.923
6.58209,380.22
6.64538,383.494
6.70867,386.744
6.77196,389.97
6.83525,393.175
6.89854,396.359
6.96183,399.52
7.02512,402.664
7.08841,405.793
7.15169,408.892
7.21498,411.963
7.27827,415.008
7.34156,418.024
7.40485,421.013
7.46814,423.967
7.53143,426.893
7.59472,429.791
7.65801,432.656
7.7213,435.492
7.78459,438.304
7.84788,441.092
7.91117,443.851
7.97446,446.585
8.03775,449.285
8.10103,451.963
8.16432,454.613
8.22761,457.228
8.2909,459.824
8.35419,462.392
8.41748,464.93
8.48077,467.452
8.54406,469.943
8.60735,472.407
8.67064,474.861
8.73393,477.277
8.79722,479.669
8.86051,482.011
8.9238,484.333
8.98709,486.628
9.05037,488.904
9.11366,491.169
9.17695,493.406
9.24024,495.625
9.30353,497.825
9.36682,500.009
9.43011,502.175
9.4934,504.316
9.55669,506.445
9.49946,503.614
9.44223,500.784
9.385,497.954
9.32776,495.125
9.27053,492.296
9.2133,489.468
9.15607,486.641
9.09884,483.814
9.04161,480.989
8.98438,478.166
8.92714,475.34
8.86991,472.523
8.81268,469.699
8.75545,466.882
8.69822,464.064
8.64099,461.246
8.58376,458.426
8.52653,455.607
8.46929,452.788
8.41206,449.968
8.35483,447.143
8.2976,444.317
8.24037,441.482
8.18314,438.644
8.12591,435.799
8.06867,432.947
8.01144,430.086
7.95421,427.221
7.89698,424.344
7.83975,421.459
7.78252,418.563
7.72529,415.656
7.66806,412.741
7.61082,409.813
7.55359,406.876
7.49636,403.926
7.43913,400.966
7.3819,397.992
7.32467,395.005
7.26744,392.007
7.2102,388.994
7.15297,385.963
7.09574,382.916
7.03851,379.853
6.98128,376.776
6.92405,373.682
6.86682,370.571
6.80959,367.445
6.75235,364.304
6.69512,361.142
6.63789,357.965
6.58066,354.775
6.52343,351.567
6.4662,348.338
6.40897,345.093
6.35173,341.834
6.2945,338.56
6.23727,335.268
6.18004,331.96
6.12281,328.636
6.06558,325.301
6.00835,321.951
5.95112,318.585
5.89388,315.203
5.83665,311.811
5.77942,308.409
5.72219,304.998
5.66496,301.574
5.60773,298.14
5.5505,294.696
