Top_Displacement_mm,Base_Shear_kN
0.0632893,3.47882
0.126579,6.95739
0.189868,10.4357
0.253157,13.9137
0.316447,17.3915
0.379736,20.869
0.443025,24.3461
0.506315,27.823
0.569604,31.2995
0.632893,34.7757
0.696183,38.2516
0.759472,41.7272
0.822761,45.2024
0.886051,48.6772
0.94934,52.1509
1.01263,55.6241
1.07592,59.0971
1.13921,62.5699
1.2025,66.0414
1.26579,69.5129
1.32908,72.9841
1.39237,76.4547
1.45565,79.925
1.51894,83.3947
1.58223,86.8641
1.64552,90.3326
1.70881,93.801
1.7721,97.269
1.83539,100.722
1.89868,104.119
1.96197,107.455
2.02526,110.73
2.08855,113.945
2.15184,117.098
2.21513,120.187
2.27842,123.192
2.34171,126.107
2.40499,128.931
2.46828,131.664
2.53157,134.309
2.59486,136.865
2.65815,139.334
2.72144,141.711
2.78473,144.001
2.84802,146.203
2.91131,148.321
2.9746,150.354
3.03789,152.309
3.10118,154.187
3.16447,155.989
3.22776,157.725
3.29105,159.392
3.35433,160.999
3.41762,162.549
3.48091,164.049
3.5442,165.503
3.60749,166.914
3.67078,168.29
3.73407,169.632
3.79736,170.95
3.86065,172.242
3.92394,173.514
3.98723,174.771
4.05052,176.017
4.11381,177.251
4.1771,178.439
4.24039,179.548
4.30367,180.701
4.36696,181.818
4.43025,182.982
4.49354,184.114
4.55683,185.287
4.62012,186.467
4.68341,187.543
4.7467,188.64
4.80999,189.769
4.87328,190.884
4.93657,192.078
4.99986,193.226
5.06315,194.396
5.12644,195.615
5.18973,196.811
5.25301,198.041
5.3163,199.244
5.37959,200.514
5.44288,201.726
5.50617,202.968
5.56946,204.24
5.63275,205.487
5.69604,206.732
5.75933,207.979
5.82262,209.25
5.88591,210.495
5.9492,211.764
6.01249,213.031
6.07578,214.277
6.13907,215.532
6.20235,216.789
6.26564,218.044
6.32893,219.295
6.39222,220.541
6.45551,221.783
6.5188,223.042
6.58209,224.272
6.64538,225.502
6.70867,226.723
6.77196,227.959
6.83525,229.173
6.89854,230.378
6.96183,231.58
7.02512,232.816
7.08841,234.006
7.15169,235.192
7.21498,236.393
7.27827,237.589
7.34156,238.778
7.40485,239.948
7.46814,241.12
7.53143,242.313
7.59472,243.472
7.65801,244.662
7.7213,245.818
7.78459,246.988
7.84788,248.157
7.91117,249.324
7.97446,250.473
8.03775,251.619
8.10103,252.735
8.16432,253.886
8.22761,255.017
8.2909,256.166
8.35419,257.289
8.41748,258.462
8.48077,259.587
8.54406,260.761
8.60735,261.905
8.67064,263.05
8.73393,264.149
8.79722,265.274
8.86051,266.407
8.9238,267.581
8.98709,268.698
9.05037,269.858
9.11366,270.998
9.17695,272.177
9.24024,273.343
9.30353,274.501
9.36682,275.659
9.43011,276.834
9.4934,278.011
9.55669,279.189
9.49946,277.878
9.44223,276.567
9.385,275.255
9.32776,273.944
9.27053,272.632
9.2133,271.321
9.15607,270.009
9.09884,268.698
9.04161,267.387
8.98438,266.075
8.92714,264.764
8.86991,263.452
8.81268,262.141
8.75545,260.829
8.69822,259.517
8.64099,258.205
8.58376,256.894
8.52653,255.583
8.46929,254.271
8.41206,252.96
8.35483,251.648
8.2976,250.336
8.24037,249.024
8.18314,247.712
8.12591,246.401
8.06867,245.089
8.01144,243.778
7.95421,242.466
7.89698,241.154
7.83975,239.842
7.78252,238.531
7.72529,237.219
7.66806,235.907
7.61082,234.595
7.55359,233.284
7.49636,231.972
7.43913,230.66
7.3819,229.348
7.32467,228.036
7.26744,226.724
7.2102,225.412
7.15297,224.1
7.09574,222.789
7.03851,221.476
6.98128,220.164
6.92405,218.853
6.86682,217.541
6.80959,216.229
6.75235,214.917
6.69512,213.604
6.63789,212.293
6.58066,210.98
6.52343,209.668
6.4662,208.355
6.40897,207.042
6.35173,205.729
6.2945,204.416
6.23727,203.102
6.18004,201.788
6.12281,200.474
6.06558,199.159
6.00835,197.843
5.95112,196.527
5.89388,195.211
5.83665,193.893
5.77942,192.574
5.72219,191.255
5.66496,189.935
5.60773,188.614
5.5505,187.292
5.49326,185.969
5.43603,184.644
5.3788,183.318
5.32157,181.991
5.26434,180.662
5.20711,179.332
5.14988,178
5.09265,176.666
5.03541,175.331
4.97818,173.993
4.92095,172.653
4.86372,171.311
4.80649,169.966
4.74926,168.619
4.69203,167.269
4.63479,165.917
4.57756,164.561
4.52033,163.202
4.4631,161.839
4.40587,160.474
4.34864,159.104
4.29141,157.731
4.23418,156.353
4.17694,154.971
4.11971,153.585
4.06248,152.193
4.00525,150.796
3.94802,149.394
