Top_Displacement_mm,Base_Shear_kN
0.0632893,3.3456
0.126579,6.69086
0.189868,10.0358
0.253157,13.3803
0.316447,16.7245
0.379736,20.0682
0.443025,23.4116
0.506315,26.7545
0.569604,30.097
0.632893,33.439
0.696183,36.7806
0.759472,40.1218
0.822761,43.4624
0.886051,46.8026
0.94934,50.1415
1.01263,53.4794
1.07592,56.8169
1.13921,60.1536
1.2025,63.4897
1.26579,66.8251
1.32908,70.1598
1.39237,73.4942
1.45565,76.828
1.51894,80.1613
1.58223,83.4939
1.64552,86.8257
1.70881,90.1571
1.7721,93.488
1.83539,96.7862
1.89868,100.024
1.96197,103.2
2.02526,106.312
2.08855,109.36
2.15184,112.34
2.21513,115.231
2.27842,118.023
2.34171,120.715
2.40499,123.306
2.46828,125.797
2.53157,128.187
2.59486,130.475
2.65815,132.658
2.72144,134.737
2.78473,136.715
2.84802,138.589
2.91131,140.364
2.9746,142.043
3.03789,143.627
3.10118,145.121
3.16447,146.529
3.22776,147.856
3.29105,149.107
3.35433,150.288
3.41762,151.406
3.48091,152.469
3.5442,153.484
3.60749,154.456
3.67078,155.397
3.73407,156.302
3.79736,157.188
3.86065,158.053
3.92394,158.902
3.98723,159.623
4.05052,160.344
4.11381,161.072
4.1771,161.809
4.24039,162.596
4.30367,163.351
4.36696,164.031
4.43025,164.695
4.49354,165.387
4.55683,166.13
4.62012,166.92
4.68341,167.695
4.7467,168.494
4.80999,169.325
4.87328,170.174
4.93657,171.067
4.99986,171.911
5.06315,172.787
5.12644,173.725
5.18973,174.614
5.25301,175.536
5.3163,176.438
5.37959,177.401
5.44288,178.336
5.50617,179.277
5.56946,180.219
5.63275,181.164
5.69604,182.138
5.75933,183.111
5.82262,184.058
5.88591,185.034
5.9492,186.007
6.01249,186.982
6.07578,187.954
6.13907,188.901
6.20235,189.873
6.26564,190.84
6.32893,191.81
6.39222,192.77
6.45551,193.733
6.5188,194.712
6.58209,195.665
6.64538,196.64
6.70867,197.586
6.77196,198.548
6.83525,199.487
6.89854,200.42
6.96183,201.347
7.02512,202.308
7.08841,203.224
7.15169,204.15
7.21498,205.072
7.27827,205.968
7.34156,206.875
7.40485,207.773
7.46814,208.664
7.53143,209.531
7.59472,210.424
7.65801,211.275
7.7213,212.151
7.78459,212.987
7.84788,213.834
7.91117,214.673
7.97446,215.505
8.03775,216.33
8.10103,217.15
8.16432,217.981
8.22761,218.794
8.2909,219.602
8.35419,220.405
8.41748,221.151
8.48077,221.919
8.54406,222.67
8.60735,223.449
8.67064,224.215
8.73393,224.985
8.79722,225.77
8.86051,226.532
8.9238,227.287
8.98709,228.036
9.05037,228.769
9.11366,229.536
9.17695,230.295
9.24024,231.072
9.30353,231.844
9.36682,232.635
9.43011,233.433
9.4934,234.244
9.55669,235.042
9.49946,234.035
9.44223,233.027
9.385,232.019
9.32776,231.012
9.27053,230.004
9.2133,228.997
9.15607,227.989
9.09884,226.982
9.04161,225.974
8.98438,224.966
8.92714,223.958
8.86991,222.95
8.81268,221.943
8.75545,220.935
8.69822,219.927
8.64099,218.919
8.58376,217.911
8.52653,216.903
8.46929,215.895
8.41206,214.887
8.35483,213.88
8.2976,212.872
8.24037,211.864
8.18314,210.856
8.12591,209.848
8.06867,208.84
8.01144,207.831
7.95421,206.824
7.89698,205.816
7.83975,204.808
7.78252,203.8
7.72529,202.792
7.66806,201.783
7.61082,200.776
7.55359,199.767
7.49636,198.759
7.43913,197.751
7.3819,196.743
7.32467,195.735
7.26744,194.727
7.2102,193.719
7.15297,192.71
7.09574,191.702
7.03851,190.694
6.98128,189.686
6.92405,188.677
6.86682,187.668
6.80959,186.66
6.75235,185.651
6.69512,184.642
6.63789,183.632
6.58066,182.623
6.52343,181.613
6.4662,180.603
6.40897,179.592
6.35173,178.581
6.2945,177.57
6.23727,176.558
6.18004,175.545
6.12281,174.532
6.06558,173.519
6.00835,172.503
5.95112,171.487
5.89388,170.471
5.83665,169.454
5.77942,168.434
5.72219,167.414
5.66496,166.394
5.60773,165.371
5.5505,164.347
5.49326,163.322
5.43603,162.294
5.3788,161.265
5.32157,160.235
5.26434,159.202
5.20711,158.167
5.14988,157.131
5.09265,156.092
5.03541,155.05
4.97818,154.007
4.92095,152.959
4.86372,151.91
4.80649,150.857
4.74926,149.802
4.69203,148.743
4.63479,147.68
4.57756,146.614
4.52033,145.544
4.4631,144.469
4.40587,143.391
4.34864,142.308
4.29141,141.22
4.23418,140.128
4.17694,139.03
4.11971,137.926
4.06248,136.817
4.00525,135.702
3.94802,134.581
3.89079,133.452
3.83356,132.316
3.77632,131.175
3.71909,130.024
3.66186,128.865
3.60463,127.698
3.5474,126.522
3.49017,125.336
3.43294,124.141
3.37571,122.935
3.31847,121.717
3.26124,120.488
3.20401,119.247
3.14678,117.993
3.08955,116.724
3.03232,115.441
2.97509,114.143
2.91785,112.828
2.86062,111.496
2.80339,110.145
2.74616,108.775
2.68893,107.384
2.6317,105.971
2.57447,104.534
2.51724,103.074
2.46,101.587
2.40277,100.071
2.34554,98.5254
2.28831,96.9485
2.23108,95.3371
2.17385,93.6899
2.11662,92.0044
2.05938,90.2787
2.00215,88.5091
1.94492,86.694
1.88769,84.8299
1.83046,82.9132
1.77323,80.941
1.716,78.9111
1.65877,76.8231
1.60153,74.6724
1.5443,72.4568
1.48707,70.1724
1.42984,67.8158
1.37261,65.3833
1.31538,62.8726
1.25815,60.2877
1.20091,57.6274
1.14368,54.8889
1.08645,52.0864
1.02922,49.2339
0.971989,46.3277
0.914758,43.3664
0.857527,40.351
0.800295,37.3214
0.743064,34.2917
0.685833,31.2621
0.628601,28.2324
0.57137,25.2028
0.514139,22.1731
0.456907,19.1435
0.399676,16.1138
0.342445,13.0842
0.285213,10.0546
0.227982,7.02495
0.170751,3.99988
0.113519,0.986889
0.056288,-2.01937
-0.000943333,-5.02085
-0.0581747,-8.0176
-0.115406,-11.0101
-0.172637,-13.9992
-0.229869,-16.9849
-0.2871,-19.9648
-0.344331,-22.9323
-0.401563,-25.8884
-0.458794,-28.8246
-0.516025,-31.7408
-0.573257,-34.6348
-0.630488,-37.507
-0.687719,-40.3567
-0.744951,-43.1817
-0.802182,-45.9736
-0.859413,-48.7262
-0.916645,-51.4379
-0.973876,-54.1097
-1.03111,-56.7879
-1.08834,-59.5196
-1.14557,-62.2768
-1.2028,-65.0493
-1.26003,-67.8681
-1.31726,-70.7109
-1.3745,-73.5655
-1.43173,-76.449
-1.48896,-79.3592
-1.54619,-82.2847
-1.60342,-85.2176
-1.66065,-88.157
-1.71788,-91.1087
-1.77511,-94.0716
-1.83235,-97.0093
-1.88958,-99.9028
-1.94681,-102.749
-2.00404,-105.548
-2.06127,-108.3
-2.1185,-111.001
-2.17573,-113.646
-2.23297,-116.214
-2.2902,-118.701
-2.34743,-121.11
-2.40466,-123.437
-2.46189,-125.683
-2.51912,-127.847
-2.57635,-129.929
-2.63358,-131.927
-2.69082,-133.837
-2.74805,-135.666
-2.80528,-137.409
-2.86251,-139.063
-2.91974,-140.629
-2.97697,-142.106
-3.0342,-143.485
-3.09144,-144.765
-3.14867,-145.944
-3.2059,-147.014
-3.26313,-147.976
-3.32036,-148.822
-3.37759,-149.551
-3.43482,-150.163
-3.49205,-150.675
-3.54929,-151.101
-3.60652,-151.527
-3.66375,-151.958
-3.72098,-152.428
-3.77821,-152.922
-3.83544,-153.441
-3.89267,-153.862
-3.94991,-154.308
-4.00714,-154.801
-4.06437,-155.322
-4.1216,-155.919
-4.17883,-156.505
-4.23606,-156.981
-4.29329,-157.516
-4.35052,-158.096
-4.40776,-158.723
-4.46499,-159.416
-4.52222,-160.089
-4.57945,-160.83
-4.63668,-161.583
-4.69391,-162.338
-4.75114,-163.118
-4.80838,-163.947
-4.86561,-164.75
-4.92284,-165.604
-4.98007,-166.455
-5.0373,-167.314
-5.09453,-168.184
-5.15176,-169.062
-5.20899,-169.942
-5.26623,-170.855
-5.32346,-171.746
-5.38069,-172.642
-5.43792,-173.563
-5.49515,-174.465
-5.55238,-175.392
-5.60961,-176.322
-5.66685,-177.254
-5.72408,-178.159
-5.78131,-179.092
-5.83854,-180.026
-5.89577,-180.959
-5.953,-181.889
-6.01023,-182.846
-6.06746,-183.778
-6.1247,-184.707
-6.18193,-185.635
-6.23916,-186.564
-6.29639,-187.511
-6.35362,-188.439
-6.41085,-189.375
-6.46808,-190.294
-6.52532,-191.232
-6.58255,-192.143
-6.63978,-193.057
-6.69701,-193.998
-6.75424,-194.901
-6.81147,-195.819
-6.8687,-196.73
-6.92593,-197.62
-6.98317,-198.524
-7.0404,-199.422
-7.09763,-200.315
-7.15486,-201.184
-7.21209,-202.082
-7.26932,-202.94
-7.32655,-203.826
-7.38379,-204.672
-7.44102,-205.543
-7.49825,-206.375
-7.55548,-207.22
-7.61271,-208.049
-7.66994,-208.88
-7.72717,-209.695
-7.7844,-210.522
-7.84164,-211.328
-7.89887,-212.125
-7.9561,-212.916
-8.01333,-213.699
-8.07056,-214.477
-8.12779,-215.262
-8.18502,-216.028
-8.24226,-216.789
-8.29949,-217.559
-8.35672,-218.299
-8.41395,-219.06
-8.47118,-219.819
-8.52841,-220.549
-8.58564,-221.237
-8.5163,-220.006
-8.44695,-218.774
-8.3776,-217.54
-8.30826,-216.306
-8.23891,-215.072
-8.16956,-213.838
-8.10022,-212.603
-8.03087,-211.367
-7.96152,-210.129
-7.89218,-208.892
-7.82283,-207.654
-7.75348,-206.415
-7.68414,-205.176
-7.61479,-203.935
-7.54544,-202.693
-7.4761,-201.452
-7.40675,-200.209
-7.3374,-198.965
-7.26806,-197.719
-7.19871,-196.474
-7.12936,-195.227
-7.06002,-193.98
-6.99067,-192.731
-6.92132,-191.481
-6.85198,-190.23
-6.78263,-188.978
-6.71328,-187.724
-6.64394,-186.469
-6.57459,-185.214
-6.50524,-183.957
-6.4359,-182.698
-6.36655,-181.437
-6.2972,-180.177
-6.22786,-178.914
-6.15851,-177.648
-6.08916,-176.383
-6.01982,-175.114
-5.95047,-173.844
-5.88112,-172.573
-5.81178,-171.299
-5.74243,-170.023
-5.67308,-168.747
-5.60374,-167.465
-5.53439,-166.183
-5.46504,-164.899
-5.3957,-163.611
-5.32635,-162.322
-5.257,-161.028
-5.18766,-159.734
-5.11831,-158.435
-5.04896,-157.134
-4.97962,-155.829
-4.91027,-154.52
-4.84092,-153.208
-4.77158,-151.892
-4.70223,-150.572
-4.63288,-149.247
-4.56354,-147.918
-4.49419,-146.583
-4.42484,-145.243
-4.3555,-143.898
-4.28615,-142.545
-4.2168,-141.188
-4.14746,-139.823
-4.07811,-138.451
-4.00876,-137.071
-3.93942,-135.683
-3.87007,-134.286
-3.80072,-132.881
-3.73138,-131.466
-3.66203,-130.039
-3.59268,-128.601
-3.52334,-127.152
-3.45399,-125.69
-3.38464,-124.214
-3.3153,-122.724
-3.24595,-121.219
-3.1766,-119.697
-3.10726,-118.158
-3.03791,-116.6
-2.96856,-115.022
-2.89922,-113.422
-2.82987,-111.799
-2.76052,-110.15
-2.69118,-108.473
-2.62183,-106.766
-2.55248,-105.026
-2.48314,-103.252
-2.41379,-101.441
-2.34444,-99.5911
-2.2751,-97.6968
-2.20575,-95.7555
-2.1364,-93.7646
-2.06706,-91.7195
