Top_Displacement_mm,Base_Shear_kN
0.0632893,3.77438
0.126579,7.54865
0.189868,11.3228
0.253157,15.0969
0.316447,18.8708
0.379736,22.6446
0.443025,26.4182
0.506315,30.1917
0.569604,33.9651
0.632893,37.7383
0.696183,41.5114
0.759472,45.2843
0.822761,49.0571
0.886051,52.8297
0.94934,56.6021
1.01263,60.3743
1.07592,64.1464
1.13921,67.9182
1.2025,71.6899
1.26579,75.4613
1.32908,79.2326
1.39237,83.0036
1.45565,86.7744
1.51894,90.5445
1.58223,94.3144
1.64552,98.0842
1.70881,101.854
1.7721,105.623
1.83539,109.392
1.89868,113.16
1.96197,116.929
2.02526,120.697
2.08855,124.465
2.15184,128.232
2.21513,131.999
2.27842,135.766
2.34171,139.523
2.40499,143.227
2.46828,146.875
2.53157,150.465
2.59486,153.997
2.65815,157.468
2.72144,160.881
2.78473,164.232
2.84802,167.522
2.91131,170.728
2.9746,173.846
3.03789,176.878
3.10118,179.822
3.16447,182.679
3.22776,185.448
3.29105,188.132
3.35433,190.73
3.41762,193.242
3.48091,195.669
3.5442,198.008
3.60749,200.263
3.67078,202.433
3.73407,204.517
3.79736,206.52
3.86065,208.442
3.92394,210.286
3.98723,212.055
4.05052,213.746
4.11381,215.367
4.1771,216.922
4.24039,218.409
4.30367,219.839
4.36696,221.211
4.43025,222.528
4.49354,223.799
4.55683,225.027
4.62012,226.213
4.68341,227.314
4.7467,228.341
4.80999,229.302
4.87328,230.291
4.93657,231.265
4.99986,232.226
5.06315,233.129
5.12644,234.067
5.18973,235
5.25301,235.874
5.3163,236.652
5.37959,237.492
5.44288,238.317
5.50617,239.113
5.56946,239.963
5.63275,240.824
5.69604,241.672
5.75933,242.547
5.82262,243.439
5.88591,244.315
5.9492,245.214
6.01249,246.126
6.07578,246.998
6.13907,247.948
6.20235,248.861
6.26564,249.734
6.32893,250.686
6.39222,251.602
6.45551,252.547
6.5188,253.461
6.58209,254.409
6.64538,255.32
6.70867,256.243
6.77196,257.181
6.83525,258.091
6.89854,259.033
6.96183,259.986
7.02512,260.947
7.08841,261.89
7.15169,262.824
7.21498,263.732
7.27827,264.666
7.34156,265.601
7.40485,266.534
7.46814,267.465
7.53143,268.424
7.59472,269.352
7.65801,270.276
7.7213,271.233
7.78459,272.179
7.84788,273.105
7.91117,274.022
7.97446,274.939
8.03775,275.886
8.10103,276.795
8.16432,277.736
8.22761,278.674
8.2909,279.579
8.35419,280.515
8.41748,281.444
8.48077,282.344
8.54406,283.272
8.60735,284.196
8.67064,285.113
8.73393,286.009
8.79722,286.925
8.86051,287.837
8.9238,288.725
8.98709,289.656
9.05037,290.539
9.11366,291.466
9.17695,292.341
9.24024,293.239
9.30353,294.136
9.36682,295.027
9.43011,295.915
9.4934,296.802
9.55669,297.709
9.49946,296.653
9.44223,295.596
9.385,294.539
9.32776,293.482
9.27053,292.425
9.2133,291.369
9.15607,290.312
9.09884,289.255
9.04161,288.198
8.98438,287.141
8.92714,286.084
8.86991,285.027
8.81268,283.97
8.75545,282.913
8.69822,281.856
8.64099,280.799
8.58376,279.741
8.52653,278.684
8.46929,277.627
8.41206,276.57
8.35483,275.513
8.2976,274.455
8.24037,273.398
8.18314,272.341
8.12591,271.284
8.06867,270.226
8.01144,269.169
7.95421,268.112
7.89698,267.054
7.83975,265.997
7.78252,264.939
7.72529,263.882
7.66806,262.822
7.61082,261.763
7.55359,260.704
7.49636,259.643
7.43913,258.581
7.3819,257.519
7.32467,256.456
7.26744,255.39
7.2102,254.323
7.15297,253.256
7.09574,252.186
7.03851,251.114
6.98128,250.041
6.92405,248.965
6.86682,247.887
6.80959,246.807
6.75235,245.726
6.69512,244.641
6.63789,243.552
6.58066,242.462
6.52343,241.368
6.4662,240.271
6.40897,239.172
6.35173,238.067
6.2945,236.962
6.23727,235.848
6.18004,234.734
6.12281,233.614
6.06558,232.49
6.00835,231.363
5.95112,230.228
5.89388,229.09
5.83665,227.947
5.77942,226.798
5.72219,225.644
5.66496,224.482
5.60773,223.317
5.5505,222.143
5.49326,220.964
5.43603,219.777
5.3788,218.584
5.32157,217.383
5.26434,216.174
5.20711,214.957
5.14988,213.732
5.09265,212.498
5.03541,211.254
4.97818,210.003
4.92095,208.74
4.86372,207.466
4.80649,206.183
4.74926,204.888
4.69203,203.583
4.63479,202.265
4.57756,200.933
4.52033,199.589
4.4631,198.232
4.40587,196.859
4.34864,195.473
4.29141,194.072
4.23418,192.654
4.17694,191.219
4.11971,189.766
4.06248,188.296
4.00525,186.807
3.94802,185.299
3.89079,183.768
3.83356,182.216
3.77632,180.642
3.71909,179.046
3.66186,177.424
3.60463,175.777
3.5474,174.105
3.49017,172.404
3.43294,170.677
3.37571,168.918
3.31847,167.129
3.26124,165.308
3.20401,163.453
3.14678,161.563
3.08955,159.638
3.03232,157.675
2.97509,155.672
2.91785,153.628
2.86062,151.544
2.80339,149.414
2.74616,147.24
2.68893,145.02
2.6317,142.753
2.57447,140.437
2.51724,138.071
2.46,135.654
2.40277,133.183
2.34554,130.657
2.28831,128.074
2.23108,125.432
2.17385,122.73
2.11662,119.967
2.05938,117.147
2.00215,114.267
1.94492,111.326
1.88769,108.324
1.83046,105.258
1.77323,102.133
1.716,98.966
1.65877,95.7565
1.60153,92.5029
1.5443,89.2045
1.48707,85.8607
1.42984,82.47
1.37261,79.0553
1.31538,75.6407
1.25815,72.226
1.20091,68.8114
1.14368,65.3968
1.08645,61.9821
1.02922,58.5675
0.971989,55.1528
0.914758,51.7382
0.857527,48.3236
0.800295,44.9089
0.743064,41.4943
0.685833,38.0797
0.628601,34.665
0.57137,31.2504
0.514139,27.8357
0.456907,24.4211
0.399676,21.0065
0.342445,17.5918
0.285213,14.1772
0.227982,10.7626
0.170751,7.34793
0.113519,3.9333
0.056288,0.518715
-0.000943333,-2.89524
-0.0581747,-6.30854
-0.115406,-9.72154
-0.172637,-13.1345
-0.229869,-16.5473
-0.2871,-19.96
-0.344331,-23.3726
-0.401563,-26.7851
-0.458794,-30.1975
-0.516025,-33.6098
-0.573257,-37.022
-0.630488,-40.434
-0.687719,-43.8459
-0.744951,-47.2577
-0.802182,-50.6694
-0.859413,-54.0726
-0.916645,-57.4595
-0.973876,-60.8408
-1.03111,-64.2176
-1.08834,-67.5897
-1.14557,-70.9569
-1.2028,-74.3137
-1.26003,-77.6463
-1.31726,-80.9555
-1.3745,-84.2404
-1.43173,-87.4898
-1.48896,-90.7058
-1.54619,-93.9031
-1.60342,-97.1355
-1.66065,-100.395
-1.71788,-103.662
-1.77511,-106.932
-1.83235,-110.2
-1.88958,-113.477
-1.94681,-116.783
-2.00404,-120.106
-2.06127,-123.438
-2.1185,-126.777
-2.17573,-130.127
-2.23297,-133.485
-2.2902,-136.848
-2.34743,-140.205
-2.40466,-143.523
-2.46189,-146.801
-2.51912,-150.03
-2.57635,-153.212
-2.63358,-156.351
-2.69082,-159.444
-2.74805,-162.488
-2.80528,-165.484
-2.86251,-168.429
-2.91974,-171.301
-2.97697,-174.104
-3.0342,-176.837
-3.09144,-179.496
-3.14867,-182.086
-3.2059,-184.607
-3.26313,-187.057
-3.32036,-189.437
-3.37759,-191.747
-3.43482,-193.988
-3.49205,-196.163
-3.54929,-198.262
-3.60652,-200.294
-3.66375,-202.255
-3.72098,-204.149
-3.77821,-205.976
-3.83544,-207.737
-3.89267,-209.431
-3.94991,-211.066
-4.00714,-212.634
-4.06437,-214.145
-4.1216,-215.599
-4.17883,-216.995
-4.23606,-218.335
-4.29329,-219.622
-4.35052,-220.855
-4.40776,-222.031
-4.46499,-223.143
-4.52222,-224.196
-4.57945,-225.192
