Top_Displacement_mm,Base_Shear_kN
0.0632893,4.142
0.126579,8.28355
0.189868,12.4247
0.253157,16.5653
0.316447,20.7055
0.379736,24.8452
0.443025,28.9844
0.506315,33.1231
0.569604,37.2613
0.632893,41.399
0.696183,45.5361
0.759472,49.6728
0.822761,53.8089
0.886051,57.9445
0.94934,62.0795
1.01263,66.2139
1.07592,70.3478
1.13921,74.4811
1.2025,78.6138
1.26579,82.7459
1.32908,86.8774
1.39237,91.0083
1.45565,95.1386
1.51894,99.2683
1.58223,103.397
1.64552,107.526
1.70881,111.653
1.7721,115.78
1.83539,119.907
1.89868,124.032
1.96197,128.157
2.02526,132.282
2.08855,136.405
2.15184,140.528
2.21513,144.65
2.27842,148.772
2.34171,152.892
2.40499,157.012
2.46828,161.131
2.53157,165.25
2.59486,169.367
2.65815,173.484
2.72144,177.595
2.78473,181.706
2.84802,185.817
2.91131,189.926
2.9746,194.036
3.03789,198.145
3.10118,202.253
3.16447,206.359
3.22776,210.465
3.29105,214.566
3.35433,218.669
3.41762,222.772
3.48091,226.871
3.5442,230.964
3.60749,235.019
3.67078,239.038
3.73407,243.015
3.79736,246.954
3.86065,250.855
3.92394,254.714
3.98723,258.534
4.05052,262.315
4.11381,266.054
4.1771,269.754
4.24039,273.409
4.30367,277.007
4.36696,280.544
4.43025,284.021
4.49354,287.438
4.55683,290.793
4.62012,294.092
4.68341,297.331
4.7467,300.513
4.80999,303.638
4.87328,306.703
4.93657,309.71
4.99986,312.663
5.06315,315.556
5.12644,318.388
5.18973,321.167
5.25301,323.886
5.3163,326.55
5.37959,329.155
5.44288,331.709
5.50617,334.21
5.56946,336.66
5.63275,339.059
5.69604,341.406
5.75933,343.71
5.82262,345.962
5.88591,348.172
5.9492,350.336
6.01249,352.456
6.07578,354.535
6.13907,356.532
6.20235,358.456
6.26564,360.357
6.32893,362.247
6.39222,364.072
6.45551,365.886
6.5188,367.69
6.58209,369.438
6.64538,371.194
6.70867,372.899
6.77196,374.601
6.83525,376.29
6.89854,377.923
6.96183,379.565
7.02512,381.151
7.08841,382.644
7.15169,384.159
7.21498,385.657
7.27827,387.118
7.34156,388.629
7.40485,390.092
7.46814,391.546
7.53143,393.034
7.59472,394.461
7.65801,395.885
7.7213,397.341
7.78459,398.742
7.84788,400.148
7.91117,401.567
7.97446,402.939
8.03775,404.369
8.10103,405.759
8.16432,407.107
8.22761,408.478
8.2909,409.85
8.35419,411.195
8.41748,412.515
8.48077,413.85
8.54406,415.184
8.60735,416.533
8.67064,417.854
8.73393,419.156
8.79722,420.463
8.86051,421.746
8.9238,423.065
8.98709,424.339
9.05037,425.611
9.11366,426.872
9.17695,428.158
9.24024,429.411
9.30353,430.648
9.36682,431.92
9.43011,433.142
9.4934,434.399
9.55669,435.646
9.49946,434.033
9.44223,432.419
9.385,430.807
9.32776,429.194
9.27053,427.58
9.2133,425.966
9.15607,424.355
9.09884,422.741
9.04161,421.127
8.98438,419.516
8.92714,417.901
8.86991,416.287
8.81268,414.675
8.75545,413.062
8.69822,411.45
8.64099,409.835
8.58376,408.223
8.52653,406.611
8.46929,404.996
8.41206,403.385
8.35483,401.771
8.2976,400.157
8.24037,398.54
8.18314,396.922
8.12591,395.302
8.06867,393.677
8.01144,392.05
7.95421,390.42
7.89698,388.784
7.83975,387.146
7.78252,385.499
7.72529,383.85
7.66806,382.192
7.61082,380.531
7.55359,378.861
7.49636,377.184
7.43913,375.501
7.3819,373.807
7.32467,372.11
7.26744,370.397
7.2102,368.681
7.15297,366.952
7.09574,365.215
7.03851,363.467
6.98128,361.709
6.92405,359.939
6.86682,358.159
6.80959,356.367
6.75235,354.562
6.69512,352.743
6.63789,350.916
6.58066,349.07
6.52343,347.212
6.4662,345.339
6.40897,343.453
6.35173,341.553
6.2945,339.632
6.23727,337.7
6.18004,335.747
6.12281,333.779
6.06558,331.795
6.00835,329.791
5.95112,327.77
5.89388,325.728
5.83665,323.666
5.77942,321.586
5.72219,319.484
5.66496,317.361
5.60773,315.217
5.5505,313.052
5.49326,310.861
5.43603,308.649
5.3788,306.413
5.32157,304.153
5.26434,301.866
5.20711,299.554
5.14988,297.216
5.09265,294.851
5.03541,292.459
4.97818,290.038
4.92095,287.589
4.86372,285.111
4.80649,282.603
4.74926,280.066
4.69203,277.501
4.63479,274.906
4.57756,272.278
4.52033,269.62
4.4631,266.931
4.40587,264.207
4.34864,261.451
4.29141,258.663
4.23418,255.839
4.17694,252.982
4.11971,250.09
4.06248,247.161
4.00525,244.198
3.94802,241.197
3.89079,238.158
3.83356,235.081
3.77632,231.967
3.71909,228.816
3.66186,225.63
3.60463,222.408
3.5474,219.152
3.49017,215.857
3.43294,212.529
3.37571,209.162
3.31847,205.76
3.26124,202.319
3.20401,198.845
3.14678,195.346
3.08955,191.825
3.03232,188.28
2.97509,184.71
2.91785,181.117
2.86062,177.499
2.80339,173.856
2.74616,170.187
2.68893,166.493
2.6317,162.774
2.57447,159.03
2.51724,155.271
2.46,151.512
2.40277,147.753
2.34554,143.995
2.28831,140.236
2.23108,136.477
2.17385,132.718
2.11662,128.959
2.05938,125.201
2.00215,121.442
1.94492,117.683
1.88769,113.924
1.83046,110.166
1.77323,106.407
1.716,102.648
1.65877,98.8892
1.60153,95.1304
1.5443,91.3716
1.48707,87.6128
1.42984,83.854
1.37261,80.0953
1.31538,76.3365
1.25815,72.5777
1.20091,68.8189
1.14368,65.0601
1.08645,61.3014
1.02922,57.5426
0.971989,53.7838
0.914758,50.025
0.857527,46.2663
0.800295,42.5075
0.743064,38.7488
0.685833,34.99
0.628601,31.2313
0.57137,27.4725
0.514139,23.7138
0.456907,19.9551
0.399676,16.1965
0.342445,12.4379
0.285213,8.67938
0.227982,4.92106
0.170751,1.16318
0.113519,-2.593
0.056288,-6.34519
-0.000943333,-10.0946
-0.0581747,-13.8429
-0.115406,-17.5887
-0.172637,-21.3333
-0.229869,-25.0775
-0.2871,-28.8213
-0.344331,-32.5647
-0.401563,-36.3077
-0.458794,-40.0503
-0.516025,-43.7925
-0.573257,-47.5343
-0.630488,-51.2757
-0.687719,-55.0166
-0.744951,-58.7572
-0.802182,-62.4972
-0.859413,-66.2369
-0.916645,-69.976
-0.973876,-73.7148
-1.03111,-77.453
-1.08834,-81.1908
-1.14557,-84.9281
-1.2028,-88.665
-1.26003,-92.4013
-1.31726,-96.1371
-1.3745,-99.8725
-1.43173,-103.607
-1.48896,-107.342
-1.54619,-111.063
-1.60342,-114.772
-1.66065,-118.476
-1.71788,-122.177
-1.77511,-125.874
-1.83235,-129.567
-1.88958,-133.257
-1.94681,-136.942
-2.00404,-140.612
-2.06127,-144.267
-2.1185,-147.907
-2.17573,-151.532
-2.23297,-155.141
-2.2902,-158.736
-2.34743,-162.315
-2.40466,-165.878
-2.46189,-169.42
-2.51912,-172.937
-2.57635,-176.433
-2.63358,-179.911
-2.69082,-183.37
-2.74805,-186.811
-2.80528,-190.227
-2.86251,-193.622
-2.91974,-197.038
-2.97697,-200.473
-3.0342,-203.923
-3.09144,-207.383
-3.14867,-210.848
-3.2059,-214.32
-3.26313,-217.792
-3.32036,-221.264
-3.37759,-224.734
-3.43482,-228.222
-3.49205,-231.73
