Top_Displacement_mm,Base_Shear_kN
0.0632893,4.16333
0.126579,8.32559
0.189868,12.4868
0.253157,16.6468
0.316447,20.8058
0.379736,24.9636
0.443025,29.1203
0.506315,33.2758
0.569604,37.4302
0.632893,41.5833
0.696183,45.7353
0.759472,49.8861
0.822761,54.0357
0.886051,58.1841
0.94934,62.3312
1.01263,66.4771
1.07592,70.6217
1.13921,74.7651
1.2025,78.9072
1.26579,83.048
1.32908,87.1874
1.39237,91.3256
1.45565,95.4624
1.51894,99.5979
1.58223,103.732
1.64552,107.865
1.70881,111.996
1.7721,116.126
1.83539,120.255
1.89868,124.382
1.96197,128.508
2.02526,132.632
2.08855,136.755
2.15184,140.877
2.21513,144.997
2.27842,149.115
2.34171,153.232
2.40499,157.348
2.46828,161.462
2.53157,165.574
2.59486,169.686
2.65815,173.788
2.72144,177.879
2.78473,181.97
2.84802,186.06
2.91131,190.149
2.9746,194.238
3.03789,198.326
3.10118,202.413
3.16447,206.499
3.22776,210.575
3.29105,214.647
3.35433,218.72
3.41762,222.791
3.48091,226.86
3.5442,230.897
3.60749,234.893
3.67078,238.847
3.73407,242.758
3.79736,246.626
3.86065,250.453
3.92394,254.24
3.98723,257.983
4.05052,261.687
4.11381,265.347
4.1771,268.966
4.24039,272.538
4.30367,276.047
4.36696,279.498
4.43025,282.884
4.49354,286.212
4.55683,289.477
4.62012,292.687
4.68341,295.834
4.7467,298.927
4.80999,301.962
4.87328,304.94
4.93657,307.863
4.99986,310.733
5.06315,313.547
5.12644,316.301
5.18973,319.004
5.25301,321.65
5.3163,324.244
5.37959,326.784
5.44288,329.271
5.50617,331.713
5.56946,334.103
5.63275,336.45
5.69604,338.75
5.75933,341
5.82262,343.207
5.88591,345.371
5.9492,347.497
6.01249,349.587
6.07578,351.593
6.13907,353.534
6.20235,355.465
6.26564,357.337
6.32893,359.184
6.39222,361.024
6.45551,362.815
6.5188,364.619
6.58209,366.368
6.64538,368.109
6.70867,369.836
6.77196,371.504
6.83525,373.199
6.89854,374.86
6.96183,376.473
7.02512,378.109
7.08841,379.679
7.15169,381.198
7.21498,382.666
7.27827,384.162
7.34156,385.688
7.40485,387.168
7.46814,388.632
7.53143,390.126
7.59472,391.581
7.65801,393.023
7.7213,394.482
7.78459,395.939
7.84788,397.355
7.91117,398.793
7.97446,400.189
8.03775,401.614
8.10103,403.028
8.16432,404.44
8.22761,405.795
8.2909,407.206
8.35419,408.605
8.41748,409.987
8.48077,411.357
8.54406,412.715
8.60735,414.037
8.67064,415.414
8.73393,416.756
8.79722,418.094
8.86051,419.417
8.9238,420.77
8.98709,422.081
9.05037,423.391
9.11366,424.749
9.17695,426.052
9.24024,427.333
9.30353,428.651
9.36682,429.928
9.43011,431.196
9.4934,432.495
9.55669,433.784
9.49946,432.075
9.44223,430.36
9.385,428.645
9.32776,426.939
9.27053,425.226
9.2133,423.512
9.15607,421.802
9.09884,420.092
9.04161,418.378
8.98438,416.668
8.92714,414.956
8.86991,413.246
8.81268,411.534
8.75545,409.821
8.69822,408.116
8.64099,406.401
8.58376,404.689
8.52653,402.983
8.46929,401.268
8.41206,399.559
8.35483,397.85
8.2976,396.139
8.24037,394.423
8.18314,392.713
8.12591,390.995
8.06867,389.275
8.01144,387.556
7.95421,385.829
7.89698,384.102
7.83975,382.369
7.78252,380.631
7.72529,378.892
7.66806,377.141
7.61082,375.391
7.55359,373.631
7.49636,371.866
7.43913,370.094
7.3819,368.314
7.32467,366.529
7.26744,364.732
7.2102,362.932
7.15297,361.118
7.09574,359.299
7.03851,357.469
6.98128,355.628
6.92405,353.78
6.86682,351.919
6.80959,350.049
6.75235,348.165
6.69512,346.274
6.63789,344.366
6.58066,342.447
