Top_Displacement_mm,Base_Shear_kN
0.0632893,2.88511
0.126579,5.76792
0.189868,8.64841
0.253157,11.5266
0.316447,14.4024
0.379736,17.2759
0.443025,20.1471
0.506315,23.0159
0.569604,25.8823
0.632893,28.7464
0.696183,31.6081
0.759472,34.4674
0.822761,37.3243
0.886051,40.1788
0.94934,43.0308
1.01263,45.8805
1.07592,48.7277
1.13921,51.5725
1.2025,54.4149
1.26579,57.2548
1.32908,60.0922
1.39237,62.9272
1.45565,65.7597
1.51894,68.5897
1.58223,71.4172
1.64552,74.2423
1.70881,77.0648
1.7721,79.8848
1.83539,82.7023
1.89868,85.5173
1.96197,88.3297
2.02526,91.1396
2.08855,93.9469
2.15184,96.7517
2.21513,99.5539
2.27842,102.354
2.34171,105.151
2.40499,107.945
2.46828,110.737
2.53157,113.526
2.59486,116.313
2.65815,119.097
2.72144,121.879
2.78473,124.658
2.84802,127.434
2.91131,130.207
2.9746,132.978
3.03789,135.747
3.10118,138.512
3.16447,141.275
3.22776,144.036
3.29105,146.793
3.35433,149.548
3.41762,152.301
3.48091,155.05
3.5442,157.797
3.60749,160.541
3.67078,163.283
3.73407,166.022
3.79736,168.758
3.86065,171.49
3.92394,174.208
3.98723,176.919
4.05052,179.623
4.11381,182.319
4.1771,185.002
4.24039,187.669
4.30367,190.332
4.36696,192.996
4.43025,195.659
4.49354,198.32
4.55683,200.973
4.62012,203.621
4.68341,206.266
4.7467,208.909
4.80999,211.544
4.87328,214.171
4.93657,216.788
4.99986,219.401
5.06315,222.004
5.12644,224.59
5.18973,227.159
5.25301,229.709
5.3163,232.24
5.37959,234.75
5.44288,237.24
5.50617,239.713
5.56946,242.17
5.63275,244.611
5.69604,247.036
5.75933,249.444
5.82262,251.834
5.88591,254.202
5.9492,256.544
6.01249,258.858
6.07578,261.142
6.13907,263.397
6.20235,265.627
6.26564,267.828
6.32893,270.005
6.39222,272.156
6.45551,274.28
6.5188,276.381
6.58209,278.459
6.64538,280.51
6.70867,282.535
6.77196,284.536
6.83525,286.511
6.89854,288.459
6.96183,290.388
7.02512,292.293
7.08841,294.17
7.15169,296.018
7.21498,297.846
7.27827,299.655
7.34156,301.438
7.40485,303.198
7.46814,304.942
7.53143,306.666
7.59472,308.374
7.65801,310.058
7.7213,311.704
7.78459,313.334
7.84788,314.934
7.91117,316.526
7.97446,318.108
8.03775,319.682
8.10103,321.238
8.16432,322.779
8.22761,324.29
8.2909,325.795
8.35419,327.293
8.41748,328.778
