Top_Displacement_mm,Base_Shear_kN
0.0632893,3.8416
0.126579,7.68265
0.189868,11.5231
0.253157,15.363
0.316447,19.2023
0.379736,23.041
0.443025,26.8791
0.506315,30.7165
0.569604,34.5533
0.632893,38.3894
0.696183,42.2249
0.759472,46.0597
0.822761,49.8939
0.886051,53.7273
0.94934,57.56
1.01263,61.392
1.07592,65.2233
1.13921,69.0538
1.2025,72.8836
1.26579,76.7127
1.32908,80.5409
1.39237,84.3684
1.45565,88.195
1.51894,92.0209
1.58223,95.846
1.64552,99.6702
1.70881,103.494
1.7721,107.31
1.83539,111.128
1.89868,114.945
1.96197,118.762
2.02526,122.577
2.08855,126.391
2.15184,130.203
2.21513,134.014
2.27842,137.825
2.34171,141.635
2.40499,145.443
2.46828,149.25
2.53157,153.057
2.59486,156.845
2.65815,160.587
2.72144,164.278
2.78473,167.917
2.84802,171.505
2.91131,175.041
2.9746,178.523
3.03789,181.951
3.10118,185.326
3.16447,188.627
3.22776,191.85
3.29105,194.997
3.35433,198.062
3.41762,201.052
3.48091,203.964
3.5442,206.799
3.60749,209.56
3.67078,212.244
3.73407,214.851
3.79736,217.382
3.86065,219.839
3.92394,222.217
3.98723,224.524
4.05052,226.758
4.11381,228.923
4.1771,231.018
4.24039,233.049
4.30367,235.011
4.36696,236.916
4.43025,238.757
4.49354,240.541
4.55683,242.271
4.62012,243.951
4.68341,245.578
4.7467,247.158
4.80999,248.699
4.87328,250.199
4.93657,251.66
4.99986,253.05
5.06315,254.325
5.12644,255.622
5.18973,256.896
5.25301,258.157
5.3163,259.395
5.37959,260.624
5.44288,261.838
5.50617,263.037
5.56946,264.267
5.63275,265.407
5.69604,266.501
5.75933,267.556
5.82262,268.678
5.88591,269.728
5.9492,270.857
6.01249,271.951
6.07578,273.083
6.13907,274.214
6.20235,275.307
6.26564,276.435
6.32893,277.606
6.39222,278.691
6.45551,279.815
6.5188,280.975
6.58209,282.095
6.64538,283.25
6.70867,284.333
6.77196,285.481
6.83525,286.599
6.89854,287.738
6.96183,288.883
7.02512,289.988
7.08841,291.126
7.15169,292.257
7.21498,293.391
7.27827,294.493
7.34156,295.642
7.40485,296.762
7.46814,297.886
7.53143,298.999
7.59472,300.115
7.65801,301.227
7.7213,302.361
7.78459,303.467
7.84788,304.569
7.91117,305.666
7.97446,306.794
8.03775,307.881
8.10103,309
8.16432,310.114
8.22761,311.195
8.2909,312.279
8.35419,313.378
8.41748,314.477
8.48077,315.548
8.54406,316.639
8.60735,317.704
8.67064,318.813
8.73393,319.868
8.79722,320.924
8.86051,322.019
8.9238,323.069
8.98709,324.134
9.05037,325.193
9.11366,326.256
9.17695,327.291
9.24024,328.358
9.30353,329.385
9.36682,330.454
9.43011,331.471
9.4934,332.51
9.55669,333.536
9.49946,332.263
9.44223,330.987
9.385,329.711
9.32776,328.435
9.27053,327.159
9.2133,325.884
9.15607,324.609
9.09884,323.333
9.04161,322.057
8.98438,320.781
8.92714,319.506
8.86991,318.231
8.81268,316.955
8.75545,315.678
8.69822,314.404
8.64099,313.127
8.58376,311.853
