Top_Displacement_mm,Base_Shear_kN
0.0632893,2.84553
0.126579,5.68836
0.189868,8.52848
0.253157,11.3659
0.316447,14.2005
0.379736,17.0325
0.443025,19.8617
0.506315,22.6882
0.569604,25.5119
0.632893,28.3328
0.696183,31.1511
0.759472,33.9665
0.822761,36.7792
0.886051,39.5891
0.94934,42.3963
1.01263,45.2006
1.07592,48.0022
1.13921,50.801
1.2025,53.5969
1.26579,56.3901
1.32908,59.1805
1.39237,61.9681
1.45565,64.7528
1.51894,67.5348
1.58223,70.3139
1.64552,73.0902
1.70881,75.8636
1.7721,78.6343
1.83539,81.4021
1.89868,84.167
1.96197,86.9291
2.02526,89.6883
2.08855,92.4447
2.15184,95.1983
2.21513,97.9489
2.27842,100.697
2.34171,103.442
2.40499,106.184
2.46828,108.923
2.53157,111.659
2.59486,114.393
2.65815,117.123
2.72144,119.851
2.78473,122.576
2.84802,125.297
2.91131,128.016
2.9746,130.732
3.03789,133.445
3.10118,136.156
3.16447,138.863
3.22776,141.567
3.29105,144.269
3.35433,146.967
3.41762,149.663
3.48091,152.356
3.5442,155.045
3.60749,157.732
3.67078,160.416
3.73407,163.097
3.79736,165.771
3.86065,168.431
3.92394,171.085
3.98723,173.734
4.05052,176.374
4.11381,179
4.1771,181.611
4.24039,184.21
4.30367,186.798
4.36696,189.382
4.43025,191.961
4.49354,194.538
4.55683,197.112
4.62012,199.685
4.68341,202.252
4.7467,204.811
4.80999,207.358
4.87328,209.894
4.93657,212.421
4.99986,214.948
5.06315,217.469
5.12644,219.974
5.18973,222.46
5.25301,224.928
5.3163,227.376
5.37959,229.804
5.44288,232.215
5.50617,234.612
5.56946,236.994
5.63275,239.36
5.69604,241.71
5.75933,244.045
5.82262,246.363
5.88591,248.657
5.9492,250.923
6.01249,253.16
6.07578,255.369
6.13907,257.552
6.20235,259.712
6.26564,261.848
6.32893,263.956
6.39222,266.043
6.45551,268.104
6.5188,270.142
6.58209,272.154
6.64538,274.139
6.70867,276.104
6.77196,278.045
6.83525,279.962
6.89854,281.854
6.96183,283.722
7.02512,285.564
7.08841,287.384
7.15169,289.182
7.21498,290.959
7.27827,292.713
7.34156,294.453
7.40485,296.171
7.46814,297.87
7.53143,299.55
7.59472,301.213
7.65801,302.861
7.7213,304.475
7.78459,306.054
7.84788,307.632
7.91117,309.2
7.97446,310.755
8.03775,312.294
8.10103,313.822
8.16432,315.321
8.22761,316.812
8.2909,318.297
8.35419,319.772
8.41748,321.229
8.48077,322.683
8.54406,324.114
8.60735,325.538
8.67064,326.952
8.73393,328.36
8.79722,329.761
8.86051,331.142
8.9238,332.513
8.98709,333.87
9.05037,335.203
9.11366,336.525
9.17695,337.834
9.24024,339.144
9.30353,340.446
9.36682,341.734
9.43011,343.019
9.4934,344.308
9.55669,345.579
9.49946,343.747
9.44223,341.917
9.385,340.088
9.32776,338.26
9.27053,336.433
9.2133,334.607
9.15607,332.783
9.09884,330.96
9.04161,329.138
8.98438,327.319
8.92714,325.5
8.86991,323.685
8.81268,321.867
8.75545,320.055
8.69822,318.238
8.64099,316.432
8.58376,314.62
8.52653,312.813
8.46929,311.005
8.41206,309.197
8.35483,307.392
8.2976,305.581
8.24037,303.774
8.18314,301.962
8.12591,300.151
8.06867,298.335
8.01144,296.518
7.95421,294.697
7.89698,292.871
7.83975,291.043
7.78252,289.206
7.72529,287.367
7.66806,285.519
7.61082,283.667
7.55359,281.808
7.49636,279.943
7.43913,278.068
7.3819,276.189
7.32467,274.299
7.26744,272.403
7.2102,270.496
7.15297,268.584
7.09574,266.659
7.03851,264.728
6.98128,262.788
6.92405,260.836
6.86682,258.87
6.80959,256.888
6.75235,254.893
6.69512,252.885
6.63789,250.865
6.58066,248.834
6.52343,246.788
6.4662,244.733
6.40897,242.664
6.35173,240.582
6.2945,238.489
6.23727,236.384
6.18004,234.265
6.12281,232.135
6.06558,229.992
6.00835,227.833
5.95112,225.66
5.89388,223.474
5.83665,221.274
5.77942,219.061
5.72219,216.828
5.66496,214.577
5.60773,212.309
5.5505,210.026
5.49326,207.727
5.43603,205.413
5.3788,203.084
5.32157,200.739
5.26434,198.38
5.20711,196.004
5.14988,193.614
5.09265,191.21
5.03541,188.792
4.97818,186.36
4.92095,183.913
4.86372,181.449
4.80649,178.971
4.74926,176.483
4.69203,173.986
4.63479,171.479
4.57756,168.96
4.52033,166.426
4.4631,163.884
4.40587,161.333
4.34864,158.774
4.29141,156.206
4.23418,153.63
4.17694,151.044
4.11971,148.45
4.06248,145.847
4.00525,143.236
3.94802,140.616
3.89079,137.987
3.83356,135.354
3.77632,132.719
3.71909,130.082
3.66186,127.437
3.60463,124.785
3.5474,122.133
3.49017,119.481
3.43294,116.829
3.37571,114.177
3.31847,111.525
3.26124,108.873
3.20401,106.221
3.14678,103.569
3.08955,100.918
3.03232,98.2662
2.97509,95.6148
2.91785,92.9634
2.86062,90.3121
2.80339,87.6611
2.74616,85.01
2.68893,82.3592
2.6317,79.7085
2.57447,77.0579
2.51724,74.4075
2.46,71.7573
2.40277,69.1073
2.34554,66.4575
2.28831,63.808
2.23108,61.1587
2.17385,58.5096
2.11662,55.8609
2.05938,53.2125
2.00215,50.5645
1.94492,47.9169
1.88769,45.2697
1.83046,42.6231
1.77323,39.977
1.716,37.3314
1.65877,34.6866
1.60153,32.0426
1.5443,29.3993
1.48707,26.7571
1.42984,24.1159
1.37261,21.476
1.31538,18.8375
1.25815,16.2006
1.20091,13.5656
1.14368,10.9328
1.08645,8.30249
1.02922,5.67518
0.971989,3.0514
0.914758,0.431821
0.857527,-2.18283
0.800295,-4.792
0.743064,-7.3946
0.685833,-9.989
0.628601,-12.5731
0.57137,-15.1448
0.514139,-17.7005
0.456907,-20.2355
0.399676,-22.7501
0.342445,-25.2454
0.285213,-27.7254
0.227982,-30.1922
0.170751,-32.6495
0.113519,-35.096
0.056288,-37.5302
-0.000943333,-39.9612
-0.0581747,-42.3901
-0.115406,-44.8168
-0.172637,-47.2414
-0.229869,-49.6638
-0.2871,-52.0841
-0.344331,-54.5023
-0.401563,-56.9183
-0.458794,-59.3321
-0.516025,-61.7438
-0.573257,-64.1533
-0.630488,-66.5606
-0.687719,-68.9658
-0.744951,-71.3687
-0.802182,-73.7696
-0.859413,-76.1682
-0.916645,-78.5646
-0.973876,-80.9589
-1.03111,-83.351
-1.08834,-85.7409
-1.14557,-88.1285
-1.2028,-90.514
-1.26003,-92.8973
-1.31726,-95.2784
-1.3745,-97.6572
-1.43173,-100.034
-1.48896,-102.408
-1.54619,-104.781
-1.60342,-107.151
-1.66065,-109.518
-1.71788,-111.884
-1.77511,-114.247
-1.83235,-116.608
-1.88958,-118.967
