Top_Displacement_mm,Base_Shear_kN
0.0632893,4.12747
0.126579,8.25372
0.189868,12.3788
0.253157,16.5025
0.316447,20.6251
0.379736,24.7464
0.443025,28.8664
0.506315,32.9851
0.569604,37.1026
0.632893,41.2187
0.696183,45.3335
0.759472,49.447
0.822761,53.5591
0.886051,57.67
0.94934,61.7794
1.01263,65.8875
1.07592,69.9942
1.13921,74.0995
1.2025,78.2034
1.26579,82.3059
1.32908,86.4069
1.39237,90.5065
1.45565,94.6047
1.51894,98.7015
1.58223,102.797
1.64552,106.891
1.70881,110.983
1.7721,115.074
1.83539,119.163
1.89868,123.251
1.96197,127.337
2.02526,131.422
2.08855,135.505
2.15184,139.587
2.21513,143.667
2.27842,147.745
2.34171,151.822
2.40499,155.897
2.46828,159.971
2.53157,164.043
2.59486,168.114
2.65815,172.173
2.72144,176.219
2.78473,180.266
2.84802,184.313
2.91131,188.359
2.9746,192.405
3.03789,196.449
3.10118,200.492
3.16447,204.536
3.22776,208.565
3.29105,212.594
3.35433,216.621
3.41762,220.647
3.48091,224.674
3.5442,228.678
3.60749,232.645
3.67078,236.567
3.73407,240.446
3.79736,244.286
3.86065,248.083
3.92394,251.84
3.98723,255.558
4.05052,259.232
4.11381,262.866
4.1771,266.457
4.24039,270.008
4.30367,273.502
4.36696,276.938
4.43025,280.316
4.49354,283.634
4.55683,286.894
4.62012,290.094
4.68341,293.235
4.7467,296.326
4.80999,299.356
4.87328,302.334
4.93657,305.26
4.99986,308.129
5.06315,310.948
5.12644,313.711
5.18973,316.424
5.25301,319.085
5.3163,321.689
5.37959,324.248
5.44288,326.754
5.50617,329.214
5.56946,331.628
5.63275,333.992
5.69604,336.314
5.75933,338.593
5.82262,340.828
5.88591,343.024
5.9492,345.176
6.01249,347.293
6.07578,349.375
6.13907,351.383
6.20235,353.312
6.26564,355.254
6.32893,357.129
6.39222,358.986
6.45551,360.836
6.5188,362.648
6.58209,364.45
6.64538,366.237
6.70867,367.97
6.77196,369.717
6.83525,371.422
6.89854,373.12
6.96183,374.809
7.02512,376.488
7.08841,378.108
7.15169,379.737
7.21498,381.286
7.27827,382.816
7.34156,384.339
7.40485,385.892
7.46814,387.394
7.53143,388.89
7.59472,390.394
7.65801,391.858
7.7213,393.386
7.78459,394.841
7.84788,396.359
7.91117,397.814
7.97446,399.286
8.03775,400.748
8.10103,402.183
8.16432,403.628
8.22761,405.07
8.2909,406.508
8.35419,407.939
8.41748,409.358
8.48077,410.777
8.54406,412.185
8.60735,413.59
8.67064,414.982
8.73393,416.403
8.79722,417.787
8.86051,419.162
8.9238,420.533
8.98709,421.931
9.05037,423.284
9.11366,424.642
9.17695,426.01
9.24024,427.356
9.30353,428.685
9.36682,430.081
9.43011,431.398
9.4934,432.725
9.55669,434.065
9.49946,432.297
9.44223,430.531
9.385,428.769
9.32776,427.006
9.27053,425.239
9.2133,423.476
9.15607,421.711
9.09884,419.949
9.04161,418.186
8.98438,416.418
8.92714,414.658
8.86991,412.896
8.81268,411.128
8.75545,409.368
8.69822,407.606
8.64099,405.84
8.58376,404.078
8.52653,402.317
8.46929,400.555
8.41206,398.788
8.35483,397.031
8.2976,395.267
