Top_Displacement_mm,Base_Shear_kN
0.0632893,3.46313
0.126579,6.92445
0.189868,10.3839
0.253157,13.8416
0.316447,17.2974
0.379736,20.7513
0.443025,24.2034
0.506315,27.6536
0.569604,31.1019
0.632893,34.5482
0.696183,37.9927
0.759472,41.4353
0.822761,44.8759
0.886051,48.3146
0.94934,51.7513
1.01263,55.186
1.07592,58.6188
1.13921,62.0496
1.2025,65.4784
1.26579,68.9052
1.32908,72.3299
1.39237,75.7527
1.45565,79.1734
1.51894,82.5921
1.58223,86.0087
1.64552,89.4233
1.70881,92.8357
1.7721,96.2462
1.83539,99.6545
1.89868,103.061
1.96197,106.465
2.02526,109.867
2.08855,113.267
2.15184,116.664
2.21513,120.06
2.27842,123.453
2.34171,126.845
2.40499,130.234
2.46828,133.621
2.53157,137.006
2.59486,140.388
2.65815,143.769
2.72144,147.135
2.78473,150.482
2.84802,153.822
2.91131,157.162
2.9746,160.502
3.03789,163.842
3.10118,167.182
3.16447,170.52
3.22776,173.855
3.29105,177.176
3.35433,180.489
3.41762,183.801
3.48091,187.113
3.5442,190.426
3.60749,193.735
3.67078,197.019
3.73407,200.264
3.79736,203.477
3.86065,206.656
3.92394,209.805
3.98723,212.924
4.05052,216.01
4.11381,219.066
4.1771,222.084
4.24039,225.073
4.30367,228.027
4.36696,230.945
4.43025,233.813
4.49354,236.636
4.55683,239.41
4.62012,242.14
4.68341,244.82
4.7467,247.456
4.80999,250.048
4.87328,252.593
4.93657,255.099
4.99986,257.562
5.06315,259.977
5.12644,262.353
5.18973,264.688
5.25301,266.979
5.3163,269.227
5.37959,271.435
5.44288,273.603
5.50617,275.732
5.56946,277.825
5.63275,279.879
5.69604,281.899
5.75933,283.885
5.82262,285.837
5.88591,287.751
5.9492,289.635
6.01249,291.492
6.07578,293.32
6.13907,295.113
6.20235,296.881
6.26564,298.565
6.32893,300.218
6.39222,301.884
6.45551,303.495
6.5188,305.122
6.58209,306.698
6.64538,308.285
6.70867,309.831
6.77196,311.375
6.83525,312.917
6.89854,314.411
6.96183,315.908
7.02512,317.398
7.08841,318.871
7.15169,320.333
7.21498,321.752
7.27827,323.184
7.34156,324.544
7.40485,325.909
7.46814,327.273
7.53143,328.61
7.59472,329.968
7.65801,331.29
7.7213,332.632
7.78459,333.935
7.84788,335.27
7.91117,336.567
7.97446,337.877
8.03775,339.181
8.10103,340.465
8.16432,341.756
8.22761,343.064
8.2909,344.345
8.35419,345.621
8.41748,346.858
8.48077,348.127
8.54406,349.403
8.60735,350.657
8.67064,351.901
8.73393,353.137
8.79722,354.402
8.86051,355.621
8.9238,356.848
8.98709,358.084
9.05037,359.297
9.11366,360.502
9.17695,361.727
9.24024,362.926
9.30353,364.137
9.36682,365.342
9.43011,366.526
9.4934,367.698
9.55669,368.892
9.49946,367.277
9.44223,365.665
9.385,364.052
9.32776,362.439
9.27053,360.825
9.2133,359.213
9.15607,357.602
9.09884,355.988
