Top_Displacement_mm,Base_Shear_kN
0.0632893,4.23027
0.126579,8.4583
0.189868,12.6841
0.253157,16.9076
0.316447,21.1288
0.379736,25.3477
0.443025,29.5644
0.506315,33.7788
0.569604,37.9908
0.632893,42.2006
0.696183,46.408
0.759472,50.6131
0.822761,54.8159
0.886051,59.0163
0.94934,63.2143
1.01263,67.4101
1.07592,71.6034
1.13921,75.7944
1.2025,79.983
1.26579,84.1691
1.32908,88.353
1.39237,92.5343
1.45565,96.7133
1.51894,100.89
1.58223,105.064
1.64552,109.236
1.70881,113.405
1.7721,117.572
1.83539,121.736
1.89868,125.898
1.96197,130.058
2.02526,134.215
2.08855,138.369
2.15184,142.521
2.21513,146.67
2.27842,150.817
2.34171,154.962
2.40499,159.104
2.46828,163.243
2.53157,167.38
2.59486,171.515
2.65815,175.646
2.72144,179.776
2.78473,183.902
2.84802,188.026
2.91131,192.148
2.9746,196.267
3.03789,200.383
3.10118,204.497
3.16447,208.608
3.22776,212.717
3.29105,216.823
3.35433,220.926
3.41762,225.027
3.48091,229.125
3.5442,233.22
3.60749,237.313
3.67078,241.403
3.73407,245.491
3.79736,249.576
3.86065,253.658
3.92394,257.737
3.98723,261.814
4.05052,265.888
4.11381,269.959
4.1771,274.028
4.24039,278.094
4.30367,282.157
4.36696,286.218
4.43025,290.276
4.49354,294.331
4.55683,298.383
4.62012,302.433
4.68341,306.48
4.7467,310.524
4.80999,314.565
4.87328,318.603
4.93657,322.639
4.99986,326.672
5.06315,330.702
5.12644,334.73
5.18973,338.754
5.25301,342.775
5.3163,346.778
5.37959,350.768
5.44288,354.745
5.50617,358.705
5.56946,362.648
5.63275,366.581
5.69604,370.514
5.75933,374.447
5.82262,378.379
5.88591,382.311
5.9492,386.243
6.01249,390.173
6.07578,394.103
6.13907,398.031
6.20235,401.951
6.26564,405.862
6.32893,409.769
6.39222,413.662
6.45551,417.523
6.5188,421.356
6.58209,425.159
6.64538,428.946
6.70867,432.708
6.77196,436.45
6.83525,440.171
6.89854,443.868
6.96183,447.539
7.02512,451.189
7.08841,454.815
7.15169,458.417
7.21498,461.992
7.27827,465.547
7.34156,469.076
7.40485,472.583
7.46814,476.07
7.53143,479.539
7.59472,482.976
7.65801,486.383
7.7213,489.759
7.78459,493.108
7.84788,496.428
7.91117,499.711
7.97446,502.961
8.03775,506.193
8.10103,509.394
8.16432,512.556
8.22761,515.692
8.2909,518.805
8.35419,521.884
8.41748,524.94
8.48077,527.965
8.54406,530.959
8.60735,533.923
8.67064,536.865
8.73393,539.763
8.79722,542.644
8.86051,545.496
8.9238,548.315
8.98709,551.118
9.05037,553.888
9.11366,556.639
9.17695,559.357
9.24024,562.026
9.30353,564.671
9.36682,567.286
9.43011,569.883
9.4934,572.458
9.55669,575.004
9.49946,571.72
9.44223,568.437
9.385,565.153
9.32776,561.87
9.27053,558.59
9.2133,555.307
9.15607,552.027
9.09884,548.748
9.04161,545.471
8.98438,542.197
8.92714,538.923
8.86991,535.654
8.81268,532.383
8.75545,529.115
8.69822,525.843
8.64099,522.576
8.58376,519.301
8.52653,516.034
8.46929,512.756
8.41206,509.485
8.35483,506.2
8.2976,502.919
8.24037,499.623
8.18314,496.331
8.12591,493.025
8.06867,489.717
8.01144,486.399
7.95421,483.073
7.89698,479.739
7.83975,476.392
7.78252,473.04
7.72529,469.672
7.66806,466.294
7.61082,462.9
7.55359,459.494
7.49636,456.071
7.43913,452.638
7.3819,449.19
7.32467,445.723
7.26744,442.243
7.2102,438.745
7.15297,435.23
7.09574,431.699
7.03851,428.152
6.98128,424.587
6.92405,421.004
6.86682,417.405
6.80959,413.788
6.75235,410.157
6.69512,406.51
6.63789,402.845
6.58066,399.163
6.52343,395.465
6.4662,391.751
6.40897,388.023
6.35173,384.278
6.2945,380.514
6.23727,376.74
6.18004,372.957
6.12281,369.161
6.06558,365.354
6.00835,361.538
5.95112,357.71
5.89388,353.872
5.83665,350.023
5.77942,346.162
5.72219,342.289
5.66496,338.406
5.60773,334.511
5.5505,330.605
5.49326,326.687
5.43603,322.759
5.3788,318.817
5.32157,314.865
5.26434,310.901
5.20711,306.932
5.14988,302.952
5.09265,298.96
5.03541,294.967
4.97818,290.973
4.92095,286.98
4.86372,282.987
4.80649,278.994
4.74926,275.001
4.69203,271.008
4.63479,267.015
4.57756,263.022
4.52033,259.029
4.4631,255.036
4.40587,251.043
4.34864,247.05
4.29141,243.057
4.23418,239.064
4.17694,235.072
4.11971,231.079
4.06248,227.086
4.00525,223.093
3.94802,219.1
3.89079,215.107
3.83356,211.115
3.77632,207.122
3.71909,203.129
3.66186,199.136
3.60463,195.144
3.5474,191.151
3.49017,187.159
3.43294,183.166
3.37571,179.173
3.31847,175.181
3.26124,171.189
3.20401,167.196
3.14678,163.204
3.08955,159.212
3.03232,155.219
2.97509,151.227
2.91785,147.235
2.86062,143.243
2.80339,139.251
2.74616,135.259
2.68893,131.267
2.6317,127.276
2.57447,123.284
2.51724,119.293
2.46,115.301
2.40277,111.31
2.34554,107.319
2.28831,103.328
2.23108,99.3371
2.17385,95.3464
2.11662,91.356
2.05938,87.3658
2.00215,83.3758
1.94492,79.386
1.88769,75.3966
1.83046,71.4074
1.77323,67.4186
1.716,63.4302
1.65877,59.4422
1.60153,55.4547
1.5443,51.4677
1.48707,47.4813
1.42984,43.4956
1.37261,39.5107
1.31538,35.5267
1.25815,31.5437
