Top_Displacement_mm,Base_Shear_kN
0.0632893,2.75406
0.126579,5.50553
0.189868,8.2544
0.253157,11.0007
0.316447,13.7443
0.379736,16.4854
0.443025,19.2238
0.506315,21.9595
0.569604,24.6926
0.632893,27.4231
0.696183,30.1509
0.759472,32.876
0.822761,35.5985
0.886051,38.3182
0.94934,41.0353
1.01263,43.7497
1.07592,46.4613
1.13921,49.1703
1.2025,51.8765
1.26579,54.58
1.32908,57.2807
1.39237,59.9788
1.45565,62.674
1.51894,65.3665
1.58223,68.0562
1.64552,70.7432
1.70881,73.4274
1.7721,76.1088
1.83539,78.7874
1.89868,81.4632
1.96197,84.1362
2.02526,86.8064
2.08855,89.4738
2.15184,92.1384
2.21513,94.8001
2.27842,97.459
2.34171,100.115
2.40499,102.768
2.46828,105.419
2.53157,108.066
2.59486,110.711
2.65815,113.353
2.72144,115.991
2.78473,118.627
2.84802,121.261
2.91131,123.891
2.9746,126.518
3.03789,129.143
3.10118,131.764
3.16447,134.383
3.22776,136.987
3.29105,139.581
3.35433,142.16
3.41762,144.721
3.48091,147.268
3.5442,149.811
3.60749,152.357
3.67078,154.902
3.73407,157.446
3.79736,159.982
3.86065,162.514
3.92394,165.038
3.98723,167.553
4.05052,170.058
4.11381,172.557
4.1771,175.054
4.24039,177.549
4.30367,180.027
4.36696,182.484
4.43025,184.918
4.49354,187.328
4.55683,189.717
4.62012,192.09
4.68341,194.442
4.7467,196.775
4.80999,199.091
4.87328,201.384
4.93657,203.656
4.99986,205.902
5.06315,208.122
5.12644,210.309
5.18973,212.466
5.25301,214.594
5.3163,216.689
5.37959,218.754
5.44288,220.793
5.50617,222.805
5.56946,224.791
5.63275,226.748
5.69604,228.677
5.75933,230.578
5.82262,232.449
5.88591,234.29
5.9492,236.103
6.01249,237.89
6.07578,239.65
6.13907,241.383
6.20235,243.092
6.26564,244.778
6.32893,246.443
6.39222,248.082
6.45551,249.701
6.5188,251.301
6.58209,252.881
6.64538,254.438
6.70867,255.977
6.77196,257.498
6.83525,258.997
6.89854,260.46
6.96183,261.885
7.02512,263.314
7.08841,264.707
7.15169,266.107
7.21498,267.494
7.27827,268.848
7.34156,270.2
7.40485,271.547
7.46814,272.876
7.53143,274.193
7.59472,275.5
7.65801,276.775
7.7213,278.052
7.78459,279.322
7.84788,280.581
7.91117,281.832
7.97446,283.065
8.03775,284.293
8.10103,285.512
8.16432,286.703
8.22761,287.899
8.2909,289.066
8.35419,290.212
8.41748,291.367
8.48077,292.518
8.54406,293.657
8.60735,294.784
8.67064,295.923
8.73393,297.042
8.79722,298.159
8.86051,299.267
8.9238,300.385
8.98709,301.482
9.05037,302.571
9.11366,303.652
9.17695,304.747
9.24024,305.817
9.30353,306.883
9.36682,307.96
9.43011,309.015
9.4934,310.06
9.55669,311.124
9.49946,309.591
9.44223,308.06
9.385,306.532
9.32776,305.001
9.27053,303.472
9.2133,301.944
9.15607,300.417
9.09884,298.89
9.04161,297.363
8.98438,295.84
8.92714,294.315
8.86991,292.79
8.81268,291.271
8.75545,289.747
8.69822,288.223
8.64099,286.705
8.58376,285.182
8.52653,283.662
8.46929,282.145
8.41206,280.623
8.35483,279.103
8.2976,277.584
8.24037,276.06
8.18314,274.539
8.12591,273.014
8.06867,271.486
8.01144,269.961
7.95421,268.425
7.89698,266.894
7.83975,265.355
7.78252,263.814
7.72529,262.272
7.66806,260.721
7.61082,259.172
7.55359,257.614
7.49636,256.053
7.43913,254.488
7.3819,252.916
7.32467,251.34
7.26744,249.757
7.2102,248.169
7.15297,246.573
7.09574,244.973
7.03851,243.362
6.98128,241.748
6.92405,240.123
6.86682,238.493
6.80959,236.85
6.75235,235.203
6.69512,233.543
6.63789,231.876
6.58066,230.199
6.52343,228.512
6.4662,226.815
6.40897,225.106
6.35173,223.388
6.2945,221.656
6.23727,219.915
6.18004,218.163
6.12281,216.397
6.06558,214.622
6.00835,212.831
5.95112,211.028
5.89388,209.214
5.83665,207.384
5.77942,205.537
5.72219,203.677
5.66496,201.801
5.60773,199.912
5.5505,198.008
5.49326,196.09
5.43603,194.157
5.3788,192.209
5.32157,190.246
5.26434,188.267
5.20711,186.273
5.14988,184.264
5.09265,182.239
5.03541,180.2
4.97818,178.144
4.92095,176.072
4.86372,173.984
4.80649,171.88
4.74926,169.759
4.69203,167.619
4.63479,165.459
4.57756,163.281
4.52033,161.085
4.4631,158.871
4.40587,156.639
4.34864,154.39
4.29141,152.124
4.23418,149.839
4.17694,147.537
4.11971,145.219
4.06248,142.885
4.00525,140.539
3.94802,138.177
3.89079,135.799
3.83356,133.411
3.77632,131.012
3.71909,128.603
3.66186,126.184
3.60463,123.753
3.5474,121.311
3.49017,118.858
3.43294,116.395
3.37571,113.919
3.31847,111.432
3.26124,108.935
3.20401,106.425
3.14678,103.905
3.08955,101.379
3.03232,98.8434
2.97509,96.3007
2.91785,93.7581
2.86062,91.2156
2.80339,88.6731
2.74616,86.1307
2.68893,83.5883
2.6317,81.046
2.57447,78.5038
2.51724,75.9617
2.46,73.4197
2.40277,70.8777
2.34554,68.3359
2.28831,65.7942
2.23108,63.2526
2.17385,60.7111
2.11662,58.1698
2.05938,55.6287
2.00215,53.0878
1.94492,50.547
1.88769,48.0065
1.83046,45.4662
1.77323,42.9262
1.716,40.3865
1.65877,37.8471
1.60153,35.3082
1.5443,32.7696
1.48707,30.2315
1.42984,27.694
1.37261,25.1571
1.31538,22.6209
1.25815,20.0855
1.20091,17.5511
1.14368,15.0178
1.08645,12.4858
1.02922,9.95528
0.971989,7.42656
0.914758,4.89999
0.857527,2.37601
0.800295,-0.144818
0.743064,-2.66177
0.685833,-5.17417
0.628601,-7.68084
0.57137,-10.1801
0.514139,-12.67
0.456907,-15.1473
0.399676,-17.6082
0.342445,-20.053
0.285213,-22.481
0.227982,-24.8992
0.170751,-27.3069
0.113519,-29.7068
0.056288,-32.0972
-0.000943333,-34.4753
-0.0581747,-36.8488
-0.115406,-39.2203
-0.172637,-41.5896
-0.229869,-43.9568
-0.2871,-46.3219
-0.344331,-48.6848
-0.401563,-51.0457
-0.458794,-53.4044
-0.516025,-55.761
-0.573257,-58.1155
-0.630488,-60.4678
-0.687719,-62.8179
-0.744951,-65.1659
-0.802182,-67.5118
-0.859413,-69.8554
-0.916645,-72.1969
-0.973876,-74.5363
-1.03111,-76.8734
-1.08834,-79.2084
-1.14557,-81.5411
-1.2028,-83.8717
-1.26003,-86.2
-1.31726,-88.5262
-1.3745,-90.8501
-1.43173,-93.1719
-1.48896,-95.4914
-1.54619,-97.8087
-1.60342,-100.124
-1.66065,-102.437
-1.71788,-104.746
-1.77511,-107.046
-1.83235,-109.339
-1.88958,-111.628
-1.94681,-113.907
-2.00404,-116.175
-2.06127,-118.433
-2.1185,-120.679
-2.17573,-122.914
-2.23297,-125.137
-2.2902,-127.35
-2.34743,-129.552
-2.40466,-131.743
-2.46189,-133.923
-2.51912,-136.092
-2.57635,-138.245
-2.63358,-140.384
-2.69082,-142.51
-2.74805,-144.621
-2.80528,-146.716
-2.86251,-148.795
-2.91974,-150.858
-2.97697,-152.905
-3.0342,-154.936
-3.09144,-156.95
-3.14867,-158.947
-3.2059,-160.927
-3.26313,-162.891
-3.32036,-164.837
-3.37759,-166.766
-3.43482,-168.678
-3.49205,-170.572
-3.54929,-172.447
-3.60652,-174.305
-3.66375,-176.147
-3.72098,-177.974
-3.77821,-179.785
-3.83544,-181.602
-3.89267,-183.444
-3.94991,-185.302
-4.00714,-187.175
-4.06437,-189.057
-4.1216,-190.942
-4.17883,-192.833
-4.23606,-194.725
-4.29329,-196.616
-4.35052,-198.504
-4.40776,-200.387
-4.46499,-202.245
-4.52222,-204.085
-4.57945,-205.918
-4.63668,-207.746
-4.69391,-209.565
-4.75114,-211.371
-4.80838,-213.166
-4.86561,-214.948
-4.92284,-216.715
-4.98007,-218.468
-5.0373,-220.207
-5.09453,-221.929
-5.15176,-223.637
-5.20899,-225.339
-5.26623,-227.03
-5.32346,-228.701
-5.38069,-230.35
-5.43792,-231.979
-5.49515,-233.588
-5.55238,-235.179
-5.60961,-236.749
-5.66685,-238.298
-5.72408,-239.827
-5.78131,-241.337
-5.83854,-242.828
-5.89577,-244.302
-5.953,-245.757
-6.01023,-247.195
-6.06746,-248.615
-6.1247,-250.019
-6.18193,-251.404
-6.23916,-252.775
-6.29639,-254.129
-6.35362,-255.465
-6.41085,-256.786
-6.46808,-258.095
-6.52532,-259.388
-6.58255,-260.667
-6.63978,-261.932
-6.69701,-263.182
-6.75424,-264.417
-6.81147,-265.624
-6.8687,-266.817
-6.92593,-267.973
-6.98317,-269.145
-7.0404,-270.307
-7.09763,-271.461
-7.15486,-272.585
-7.21209,-273.715
-7.26932,-274.841
-7.32655,-275.956
-7.38379,-277.067
-7.44102,-278.168
-7.49825,-279.261
-7.55548,-280.354
-7.61271,-281.429
-7.66994,-282.507
-7.72717,-283.571
-7.7844,-284.633
-7.84164,-285.689
-7.89887,-286.737
-7.9561,-287.776
-8.01333,-288.811
-8.07056,-289.863
-8.12779,-290.86
-8.18502,-291.861
-8.24226,-292.828
-8.29949,-293.819
-8.35672,-294.82
-8.41395,-295.798
-8.47118,-296.775
-8.52841,-297.728
-8.58564,-298.716
-8.5163,-296.751
-8.44695,-294.791
-8.3776,-292.833
-8.30826,-290.882
-8.23891,-288.932
-8.16956,-286.99
-8.10022,-285.05
-8.03087,-283.114
-7.96152,-281.188
-7.89218,-279.263
-7.82283,-277.345
-7.75348,-275.435
-7.68414,-273.532
-7.61479,-271.632
-7.54544,-269.74
-7.4761,-267.85
-7.40675,-265.966
-7.3374,-264.082
-7.26806,-262.203
-7.19871,-260.325
-7.12936,-258.449
-7.06002,-256.577
-6.99067,-254.702
-6.92132,-252.831
-6.85198,-250.957
-6.78263,-249.084
-6.71328,-247.208
-6.64394,-245.331
-6.57459,-243.449
-6.50524,-241.563
-6.4359,-239.667
-6.36655,-237.767
-6.2972,-235.859
-6.22786,-233.945
-6.15851,-232.02
-6.08916,-230.088
-6.01982,-228.145
-5.95047,-226.196
-5.88112,-224.232
-5.81178,-222.26
-5.74243,-220.275
-5.67308,-218.278
-5.60374,-216.271
-5.53439,-214.249
-5.46504,-212.215
-5.3957,-210.167
-5.32635,-208.104
-5.257,-206.028
-5.18766,-203.934
-5.11831,-201.824
-5.04896,-199.701
-4.97962,-197.558
-4.91027,-195.398
-4.84092,-193.222
-4.77158,-191.024
-4.70223,-188.807
-4.63288,-186.573
-4.56354,-184.321
-4.49419,-182.049
-4.42484,-179.759
-4.3555,-177.45
-4.28615,-175.122
-4.2168,-172.777
-4.14746,-170.413
-4.07811,-168.03
-4.00876,-165.629
-3.93942,-163.208
-3.87007,-160.769
-3.80072,-158.31
-3.73138,-155.831
-3.66203,-153.332
-3.59268,-150.813
-3.52334,-148.274
-3.45399,-145.709
-3.38464,-143.121
-3.3153,-140.512
-3.24595,-137.883
-3.1766,-135.233
-3.10726,-132.561
-3.03791,-129.87
-2.96856,-127.161
-2.89922,-124.433
-2.82987,-121.69
-2.76052,-118.929
-2.69118,-116.152
-2.62183,-113.364
-2.55248,-110.563
-2.48314,-107.75
-2.41379,-104.926
-2.34444,-102.089
-2.2751,-99.2389
-2.20575,-96.377
-2.1364,-93.502
-2.06706,-90.6147
-1.99771,-87.7145
-1.92836,-84.801
-1.85902,-81.8754
-1.78967,-78.9357
-1.72032,-75.9891
-1.65098,-73.0379
-1.58163,-70.076
-1.51228,-67.111
-1.44294,-64.1461
-1.37359,-61.1812
-1.30424,-58.2162
-1.2349,-55.2513
-1.16555,-52.2863
-1.0962,-49.3214
-1.02686,-46.3564
-0.95751,-43.3915
-0.888163,-40.4266
-0.818817,-37.4617
-0.74947,-34.4968
-0.680123,-31.5319
-0.610777,-28.567
-0.54143,-25.6021
-0.472083,-22.6372
-0.402737,-19.6723
-0.33339,-16.7075
-0.264043,-13.7426
-0.194697,-10.7778
-0.12535,-7.81293
-0.0560033,-4.84808
0.0133433,-1.88325
0.08269,1.08154
0.152037,4.04631
0.221383,7.01108
0.29073,9.97585
0.360077,12.9406
0.429423,15.9054
0.49877,18.8701
0.568117,21.8348
0.637463,24.7995
0.70681,27.7642
0.776157,30.7288
0.845503,33.6934
0.91485,36.6581
0.984197,39.6227
1.05354,42.5873
1.12289,45.5518
1.19224,48.5163
1.26158,51.4808
1.33093,54.4453
1.40028,57.4097
1.46962,60.3741
1.53897,63.3385
1.60832,66.3028
1.67766,69.2671
1.74701,72.2313
1.81636,75.191
1.8857,78.1393
1.95505,81.084
2.0244,84.0165
2.09374,86.9364
2.16309,89.842
2.23244,92.7351
2.30178,95.6141
2.37113,98.4804
2.44048,101.333
2.50982,104.173
2.57917,107.001
2.64852,109.815
2.71786,112.617
2.78721,115.408
2.85656,118.185
2.9259,120.95
2.99525,123.697
3.0646,126.427
3.13394,129.142
3.20329,131.837
3.27264,134.511
3.34198,137.166
3.41133,139.798
3.48068,142.41
3.55002,145
3.61937,147.568
3.68872,150.111
3.75806,152.632
3.82741,155.132
3.89676,157.612
3.9661,160.072
4.03545,162.512
4.1048,164.932
4.17414,167.334
4.24349,169.716
4.31284,172.079
4.38218,174.423
4.45153,176.75
4.52088,179.059
4.59022,181.349
4.65957,183.619
4.72892,185.871
4.79826,188.105
4.86761,190.321
4.93696,192.517
5.0063,194.696
5.07565,196.855
5.145,198.997
5.21434,201.12
5.28369,203.226
5.35304,205.316
5.42238,207.387
5.49173,209.445
5.56108,211.485
5.63042,213.509
5.69977,215.521
5.76912,217.515
5.83846,219.497
5.90781,221.463
5.97716,223.414
6.0465,225.354
6.11585,227.28
6.1852,229.196
6.25454,231.096
6.32389,232.986
6.39324,234.863
6.46258,236.732
6.53193,238.587
6.60128,240.434
6.67062,242.268
6.73997,244.096
6.80932,245.911
6.87866,247.72
6.94801,249.52
7.01736,251.314
7.0867,253.099
7.15605,254.88
7.2254,256.651
7.29474,258.418
7.36409,260.181
7.43344,261.934
7.50278,263.688
7.57213,265.432
7.64148,267.176
7.71082,268.914
7.78017,270.648
7.84952,272.383
7.91886,274.11
7.98821,275.842
8.05756,277.569
8.1269,279.299
8.19625,281.03
8.2656,282.757
8.33494,284.492
8.40429,286.226
8.47364,287.964
8.54298,289.705
8.61233,291.451
8.68168,293.199
8.75102,294.954
8.82037,296.709
8.88972,298.468
8.95906,300.232
9.02841,301.996
9.09776,303.761
9.1671,305.528
9.23645,307.289
9.3058,309.042
9.37514,310.729
9.44449,312.18
9.51384,313.613
9.58318,314.934
9.65253,316.107
9.72188,317.267
9.79122,318.42
9.86057,319.582
9.92992,320.726
9.99926,321.82
10.0686,322.929
10.138,323.998
10.2073,325.056
10.2766,326.111
10.346,327.171
10.4153,328.222
10.3494,326.631
10.2835,325.04
10.2176,323.457
10.1517,321.868
10.0858,320.283
10.0199,318.701
9.954,317.121
9.8881,315.541
9.82219,313.962
9.75628,312.388
9.69038,310.814
9.62447,309.241
9.55857,307.671
9.49266,306.105
9.42675,304.538
9.36085,302.975
9.29494,301.415
9.22904,299.856
9.16313,298.298
9.09722,296.739
9.03132,295.186
8.96541,293.627
8.89951,292.072
8.8336,290.517
8.76769,288.959
8.70179,287.404
8.63588,285.847
8.56998,284.288
8.50407,282.728
8.43816,281.168
8.37226,279.603
8.30635,278.038
8.24045,276.47
8.17454,274.898
8.10863,273.325
8.04273,271.745
7.97682,270.165
7.91092,268.579
7.84501,266.988
7.7791,265.392
7.7132,263.791
7.64729,262.181
7.58139,260.571
7.51548,258.949
7.44957,257.324
7.38367,255.691
7.31776,254.051
7.25186,252.407
7.18595,250.751
7.12004,249.091
7.05414,247.421
6.98823,245.744
6.92233,244.06
6.85642,242.365
6.79051,240.663
6.72461,238.951
6.6587,237.23
6.5928,235.496
6.52689,233.756
6.46098,232.001
6.39508,230.239
6.32917,228.463
6.26327,226.679
6.19736,224.88
6.13145,223.071
6.06555,221.249
5.99964,219.417
5.93374,217.569
5.86783,215.71
5.80192,213.836
5.73602,211.95
5.67011,210.051
5.60421,208.137
5.5383,206.209
5.47239,204.266
5.40649,202.311
5.34058,200.34
5.27468,198.355
5.20877,196.355
5.14286,194.337
5.07696,192.306
5.01105,190.258
4.94515,188.192
4.87924,186.111
4.81333,184.014
4.74743,181.9
4.68152,179.77
4.61562,177.624
4.54971,175.461
4.4838,173.282
4.4179,171.088
4.35199,168.878
4.28609,166.651
4.22018,164.407
4.15427,162.146
4.08837,159.869
4.02246,157.574
3.95656,155.263
3.89065,152.934
3.82474,150.586
3.75884,148.22
3.69293,145.836
3.62703,143.431
3.56112,141.004
3.49521,138.558
3.42931,136.093
3.3634,133.609
3.2975,131.106
3.23159,128.585
3.16568,126.045
3.09978,123.488
3.03387,120.917
2.96797,118.332
2.90206,115.728
2.83615,113.113
2.77025,110.487
2.70434,107.85
2.63844,105.202
2.57253,102.543
2.50662,99.8714
2.44072,97.1892
2.37481,94.4954
2.30891,91.7895
2.243,89.0719
2.17709,86.3426
2.11119,83.6009
2.04528,80.8478
1.97938,78.0819
1.91347,75.3045
1.84756,72.5208
1.78166,69.7318
1.71575,66.9327
1.64985,64.1322
1.58394,61.3318
1.51803,58.5313
1.45213,55.7308
1.38622,52.9304
1.32032,50.1299
1.25441,47.3294
1.1885,44.529
1.1226,41.7285
1.05669,38.928
0.990785,36.1276
0.924879,33.3271
0.858973,30.5266
0.793067,27.7262
0.727161,24.9257
0.661255,22.1252
0.595349,19.3248
0.529443,16.5243
0.463537,13.7238
0.397631,10.9234
0.331725,8.1229
0.265819,5.32244
0.199913,2.52198
0.134007,-0.278487
0.0681013,-3.07895
0.00219533,-5.87941
-0.0637107,-8.67988
-0.129617,-11.4803
-0.195523,-14.2808
-0.261429,-17.0813
-0.327335,-19.8817
-0.393241,-22.6822
-0.459147,-25.4826
-0.525053,-28.2831
-0.590959,-31.0835
-0.656865,-33.884
-0.722771,-36.6845
-0.788677,-39.4849
-0.854583,-42.2854
-0.920489,-45.0858
-0.986395,-47.8862
-1.0523,-50.6867
-1.11821,-53.4871
-1.18411,-56.2876
-1.25002,-59.088
-1.31592,-61.8884
-1.38183,-64.6889
-1.44774,-67.488
-1.51364,-70.2778
-1.57955,-73.0625
-1.64545,-75.8444
-1.71136,-78.6169
-1.77727,-81.3785
-1.84317,-84.1297
-1.90908,-86.869
-1.97498,-89.5976
-2.04089,-92.3159
-2.1068,-95.0232
-2.1727,-97.7194
-2.23861,-100.405
-2.30451,-103.08
-2.37042,-105.746
-2.43633,-108.4
-2.50223,-111.044
-2.56814,-113.678
-2.63404,-116.302
-2.69995,-118.909
-2.76586,-121.503
-2.83176,-124.085
-2.89767,-126.65
-2.96357,-129.2
-3.02948,-131.733
-3.09539,-134.249
-3.16129,-136.747
-3.2272,-139.226
-3.2931,-141.689
-3.35901,-144.132
-3.42492,-146.558
-3.49082,-148.959
-3.55673,-151.343
-3.62263,-153.71
-3.68854,-156.06
-3.75445,-158.393
-3.82035,-160.71
-3.88626,-163.009
-3.95216,-165.291
-4.01807,-167.558
-4.08398,-169.808
-4.14988,-172.044
-4.21579,-174.262
-4.28169,-176.465
-4.3476,-178.653
-4.41351,-180.825
-4.47941,-182.979
-4.54532,-185.118
-4.61122,-187.243
-4.67713,-189.35
-4.74304,-191.442
-4.80894,-193.517
-4.87485,-195.575
-4.94075,-197.618
-5.00666,-199.647
-5.07257,-201.659
-5.13847,-203.658
-5.20438,-205.644
-5.27028,-207.615
-5.33619,-209.574
-5.4021,-211.519
-5.468,-213.451
-5.53391,-215.371
-5.59981,-217.281
-5.66572,-219.18
-5.73163,-221.067
-5.79753,-222.945
-5.86344,-224.811
-5.92934,-226.671
-5.99525,-228.518
-6.06116,-230.36
-6.12706,-232.19
-6.19297,-234.016
-6.25887,-235.831
-6.32478,-237.642
-6.39069,-239.444
-6.45659,-241.241
-6.5225,-243.032
-6.5884,-244.817
-6.65431,-246.597
-6.72022,-248.374
-6.78612,-250.147
-6.85203,-251.918
-6.91793,-253.691
-6.98384,-255.46
-7.04975,-257.232
-7.11565,-259.003
-7.18156,-260.775
-7.24746,-262.551
-7.31337,-264.325
-7.37928,-266.106
-7.44518,-267.886
-7.51109,-269.669
-7.57699,-271.458
-7.6429,-273.248
-7.70881,-275.043
-7.77471,-276.843
-7.84062,-278.648
-7.90652,-280.461
-7.97243,-282.276
-8.03834,-284.101
-8.10424,-285.928
-8.17015,-287.762
-8.23605,-289.599
-8.30196,-291.44
-8.36787,-293.289
-8.43377,-295.133
-8.49968,-296.984
-8.56558,-298.716
-8.63149,-300.179
-8.6974,-301.315
-8.7633,-302.416
-8.82921,-303.509
-8.89511,-304.601
-8.96102,-305.665
-9.02693,-306.761
-9.09283,-307.836
-9.15874,-308.904
-9.22464,-309.987
-9.29055,-311.043
-9.35646,-312.099
-9.42236,-313.152
-9.48827,-314.205
-9.55417,-315.245
-9.62008,-316.293
-9.68599,-317.343
-9.75189,-318.365
-9.8178,-319.398
-9.8837,-320.417
-9.94961,-321.429
-9.77774,-317.138
-9.60588,-312.861
-9.43401,-308.598
-9.26214,-304.349
-9.09028,-300.119
-8.91841,-295.912
-8.74654,-291.721
-8.57468,-287.543
-8.40281,-283.372
-8.23094,-279.207
-8.05908,-275.036
-7.88721,-270.857
-7.71534,-266.655
-7.54348,-262.426
-7.37161,-258.164
-7.19974,-253.865
-7.02788,-249.526
-6.85601,-245.141
-6.68414,-240.703
-6.51228,-236.207
-6.34041,-231.647
-6.16854,-227.02
-5.99668,-222.322
-5.82481,-217.546
-5.65294,-212.689
-5.48108,-207.743
-5.30921,-202.707
-5.13734,-197.577
-4.96548,-192.351
-4.79361,-187.021
-4.62174,-181.586
-4.44988,-176.046
-4.27801,-170.403
-4.10614,-164.657
-3.93428,-158.806
-3.76241,-152.846
-3.59054,-146.773
-3.41868,-140.583
-3.24681,-134.261
-3.07494,-127.819
-2.90308,-121.26
-2.73121,-114.596
-2.55934,-107.84
-2.38748,-101.006
-2.21561,-94.104
-2.04374,-87.13
-1.87188,-80.0829
-1.70001,-72.9627
-1.52814,-65.7757
-1.35628,-58.5502
-1.18441,-51.3078
-1.01254,-44.0654
-0.840677,-36.823
-0.668811,-29.5806
-0.496944,-22.3382
-0.325077,-15.0958
-0.153211,-7.85338
0.018656,-0.610973
0.190523,6.63142
0.362389,13.8738
0.534256,21.1162
0.706123,28.3586
0.877989,35.601
1.04986,42.8433
1.22172,50.0857
1.39359,57.328
1.56546,64.5637
1.73732,71.759
1.90919,78.895
2.08106,85.9551
2.25292,92.9404
2.42479,99.8528
2.59666,106.694
2.76852,113.462
2.94039,120.136
3.11226,126.709
3.28412,133.164
3.45599,139.499
3.62786,145.701
3.79972,151.782
3.97159,157.749
4.14346,163.608
4.31532,169.358
4.48719,175.005
4.65906,180.548
4.83092,185.988
5.00279,191.322
5.17466,196.551
5.34652,201.683
5.51839,206.718
5.69026,211.666
5.86212,216.522
6.03399,221.295
6.20586,225.99
6.37772,230.607
6.54959,235.153
6.72146,239.632
6.89332,244.051
7.06519,248.409
7.23706,252.719
7.40892,256.978
7.58079,261.195
7.75266,265.368
7.92452,269.506
8.09639,273.609
8.26826,277.689
8.44012,281.751
8.61199,285.8
8.78386,289.841
8.95572,293.882
9.12759,297.925
9.29946,301.974
9.47132,306.035
9.64319,310.112
9.81506,314.204
9.98692,318.312
10.1588,322.431
10.3307,326.555
10.5025,329.838
10.6744,332.395
10.8463,334.92
11.0181,337.41
11.19,339.872
11.3619,342.305
11.5337,344.704
11.7056,347.099
11.8775,349.473
12.0493,351.821
12.2212,354.151
12.3931,356.464
12.5649,358.761
12.7368,361.045
12.9087,363.318
13.0805,365.554
13.2524,367.785
13.4243,369.997
13.5961,372.215
13.768,374.375
13.9399,376.544
14.1117,378.685
14.2836,380.826
14.4555,382.951
14.6273,385.061
14.7992,387.168
14.9711,389.266
15.1429,391.346
15.3148,393.406
15.4867,395.482
15.6585,397.523
15.8304,399.562
16.0023,401.592
16.1741,403.608
16.346,405.615
16.5179,407.61
16.6897,409.575
16.8616,411.554
17.0335,413.508
17.2053,415.461
17.3772,417.394
17.5491,419.312
17.7209,421.215
17.8928,423.105
18.0647,424.984
18.2365,426.855
18.4084,428.697
18.5803,430.542
18.7521,432.364
18.924,434.165
19.0959,435.952
19.2677,437.725
19.4396,439.48
19.6115,441.219
19.7833,442.939
19.9552,444.632
20.1271,446.317
20.2989,447.994
20.4708,449.628
20.6427,451.258
20.8145,452.873
20.9864,454.457
21.1583,456.036
21.3301,457.592
21.502,459.122
21.6739,460.647
21.8457,462.132
22.0176,463.613
22.1895,465.068
22.3613,466.505
22.5332,467.928
22.7051,469.321
