Top_Displacement_mm,Base_Shear_kN
0.0632893,3.85784
0.126579,7.71386
0.189868,11.5681
0.253157,15.4204
0.316447,19.271
0.379736,23.1196
0.443025,26.9664
0.506315,30.8114
0.569604,34.6544
0.632893,38.4956
0.696183,42.3348
0.759472,46.1722
0.822761,50.0076
0.886051,53.8411
0.94934,57.6726
1.01263,61.5022
1.07592,65.3299
1.13921,69.1555
1.2025,72.9792
1.26579,76.8009
1.32908,80.6206
1.39237,84.4383
1.45565,88.254
1.51894,92.0676
1.58223,95.8793
1.64552,99.6888
1.70881,103.496
1.7721,107.302
1.83539,111.105
1.89868,114.906
1.96197,118.706
2.02526,122.503
2.08855,126.298
2.15184,130.091
2.21513,133.881
2.27842,137.67
2.34171,141.457
2.40499,145.241
2.46828,149.023
2.53157,152.803
2.59486,156.581
2.65815,160.356
2.72144,164.13
2.78473,167.901
2.84802,171.67
2.91131,175.437
2.9746,179.201
3.03789,182.963
3.10118,186.723
3.16447,190.481
3.22776,194.237
3.29105,197.99
3.35433,201.741
3.41762,205.489
3.48091,209.236
3.5442,212.98
3.60749,216.721
3.67078,220.461
3.73407,224.198
3.79736,227.932
3.86065,231.665
3.92394,235.394
3.98723,239.122
4.05052,242.847
4.11381,246.57
4.1771,250.29
4.24039,254.008
4.30367,257.724
4.36696,261.437
4.43025,265.147
4.49354,268.855
4.55683,272.561
4.62012,276.264
4.68341,279.965
4.7467,283.663
4.80999,287.359
4.87328,291.053
4.93657,294.743
4.99986,298.426
5.06315,302.092
5.12644,305.75
5.18973,309.393
5.25301,313.026
5.3163,316.657
5.37959,320.289
5.44288,323.919
5.50617,327.549
5.56946,331.177
5.63275,334.805
5.69604,338.431
5.75933,342.055
5.82262,345.678
5.88591,349.29
5.9492,352.894
6.01249,356.492
6.07578,360.061
6.13907,363.606
6.20235,367.132
6.26564,370.638
6.32893,374.125
6.39222,377.592
6.45551,381.038
6.5188,384.459
6.58209,387.857
6.64538,391.233
6.70867,394.587
6.77196,397.915
6.83525,401.221
6.89854,404.509
6.96183,407.777
7.02512,411.027
7.08841,414.252
7.15169,417.446
7.21498,420.613
7.27827,423.752
7.34156,426.858
7.40485,429.935
7.46814,432.984
7.53143,435.998
7.59472,438.982
7.65801,441.942
7.7213,444.868
7.78459,447.768
7.84788,450.641
7.91117,453.482
7.97446,456.29
8.03775,459.078
8.10103,461.838
8.16432,464.559
8.22761,467.254
8.2909,469.927
8.35419,472.566
8.41748,475.188
8.48077,477.775
8.54406,480.335
8.60735,482.876
8.67064,485.395
8.73393,487.875
8.79722,490.341
8.86051,492.747
8.9238,495.133
8.98709,497.492
9.05037,499.83
9.11366,502.149
9.17695,504.423
9.24024,506.707
9.30353,508.957
9.36682,511.195
9.43011,513.435
9.4934,515.631
9.55669,517.812
9.49946,514.958
9.44223,512.108
9.385,509.257
9.32776,506.406
9.27053,503.555
9.2133,500.703
9.15607,497.855
9.09884,495.004
9.04161,492.157
8.98438,489.307
8.92714,486.458
8.86991,483.611
8.81268,480.763
8.75545,477.92
8.69822,475.075
8.64099,472.233
8.58376,469.384
8.52653,466.541
8.46929,463.692
8.41206,460.845
8.35483,457.991
8.2976,455.139
8.24037,452.275
8.18314,449.411
8.12591,446.536
8.06867,443.656
8.01144,440.768
7.95421,437.87
7.89698,434.964
7.83975,432.044
7.78252,429.121
7.72529,426.181
7.66806,423.234
7.61082,420.276
7.55359,417.305
7.49636,414.324
7.43913,411.327
7.3819,408.322
7.32467,405.301
7.26744,402.265
7.2102,399.218
7.15297,396.151
7.09574,393.069
7.03851,389.97
6.98128,386.856
6.92405,383.73
6.86682,380.583
6.80959,377.42
6.75235,374.241
6.69512,371.048
6.63789,367.836
6.58066,364.605
6.52343,361.358
6.4662,358.095
6.40897,354.817
6.35173,351.523
6.2945,348.214
6.23727,344.888
6.18004,341.545
6.12281,338.189
6.06558,334.82
6.00835,331.434
5.95112,328.033
5.89388,324.622
5.83665,321.2
5.77942,317.769
5.72219,314.328
5.66496,310.877
5.60773,307.415
5.5505,303.942
5.49326,300.459
5.43603,296.965
5.3788,293.461
5.32157,289.946
5.26434,286.42
5.20711,282.884
5.14988,279.337
5.09265,275.78
5.03541,272.211
4.97818,268.632
4.92095,265.042
4.86372,261.449
4.80649,257.845
4.74926,254.231
4.69203,250.617
4.63479,247.003
4.57756,243.389
4.52033,239.775
4.4631,236.161
4.40587,232.547
4.34864,228.933
4.29141,225.319
4.23418,221.705
4.17694,218.092
4.11971,214.478
4.06248,210.864
4.00525,207.25
3.94802,203.636
3.89079,200.022
3.83356,196.409
3.77632,192.795
3.71909,189.181
3.66186,185.567
3.60463,181.954
3.5474,178.34
3.49017,174.726
3.43294,171.113
3.37571,167.499
3.31847,163.885
3.26124,160.272
3.20401,156.658
3.14678,153.044
3.08955,149.431
3.03232,145.817
2.97509,142.204
2.91785,138.591
2.86062,134.977
2.80339,131.364
2.74616,127.751
2.68893,124.137
2.6317,120.524
2.57447,116.911
2.51724,113.298
2.46,109.685
2.40277,106.072
2.34554,102.459
2.28831,98.8461
2.23108,95.2334
2.17385,91.6208
2.11662,88.0083
2.05938,84.3959
2.00215,80.7836
1.94492,77.1715
1.88769,73.5595
1.83046,69.9477
1.77323,66.3361
1.716,62.7247
1.65877,59.1136
1.60153,55.5027
1.5443,51.8921
1.48707,48.2818
1.42984,44.672
1.37261,41.0626
1.31538,37.4537
1.25815,33.8453
1.20091,30.2377
1.14368,26.6308
1.08645,23.0248
1.02922,19.4199
0.971989,15.8163
0.914758,12.2143
0.857527,8.61409
0.800295,5.01617
0.743064,1.42114
0.685833,-2.17037
0.628601,-5.75749
0.57137,-9.33911
0.514139,-12.9135
0.456907,-16.4782
0.399676,-20.0305
0.342445,-23.567
0.285213,-27.0877
0.227982,-30.5991
0.170751,-34.1028
0.113519,-37.6
0.056288,-41.0924
-0.000943333,-44.5786
-0.0581747,-48.0563
-0.115406,-51.5245
-0.172637,-54.9906
-0.229869,-58.4551
-0.2871,-61.9181
-0.344331,-65.3795
-0.401563,-68.8393
-0.458794,-72.2976
-0.516025,-75.7543
-0.573257,-79.2095
-0.630488,-82.663
-0.687719,-86.115
-0.744951,-89.5653
-0.802182,-93.014
-0.859413,-96.4611
-0.916645,-99.9066
-0.973876,-103.35
-1.03111,-106.793
-1.08834,-110.233
-1.14557,-113.672
-1.2028,-117.109
-1.26003,-120.545
-1.31726,-123.979
-1.3745,-127.411
-1.43173,-130.842
-1.48896,-134.271
-1.54619,-137.698
-1.60342,-141.123
-1.66065,-144.547
-1.71788,-147.969
-1.77511,-151.389
-1.83235,-154.808
-1.88958,-158.224
-1.94681,-161.64
-2.00404,-165.053
-2.06127,-168.464
-2.1185,-171.874
-2.17573,-175.282
