Top_Displacement_mm,Base_Shear_kN
0.0632893,3.84639
0.126579,7.69241
0.189868,11.5381
0.253157,15.3833
0.316447,19.2282
0.379736,23.0726
0.443025,26.9166
0.506315,30.7602
0.569604,34.6033
0.632893,38.446
0.696183,42.2882
0.759472,46.13
0.822761,49.9712
0.886051,53.812
0.94934,57.6523
1.01263,61.492
1.07592,65.3312
1.13921,69.1699
1.2025,73.008
1.26579,76.8456
1.32908,80.6826
1.39237,84.519
1.45565,88.3536
1.51894,92.1868
1.58223,96.0192
1.64552,99.8516
1.70881,103.683
1.7721,107.514
1.83539,111.343
1.89868,115.172
1.96197,119
2.02526,122.828
2.08855,126.655
2.15184,130.481
2.21513,134.306
2.27842,138.131
2.34171,141.919
2.40499,145.651
2.46828,149.325
2.53157,152.94
2.59486,156.497
2.65815,159.994
2.72144,163.43
2.78473,166.809
2.84802,170.105
2.91131,173.315
2.9746,176.439
3.03789,179.475
3.10118,182.424
3.16447,185.287
3.22776,188.065
3.29105,190.758
3.35433,193.369
3.41762,195.894
3.48091,198.336
3.5442,200.69
3.60749,202.962
3.67078,205.157
3.73407,207.27
3.79736,209.307
3.86065,211.27
3.92394,213.158
3.98723,214.98
4.05052,216.734
4.11381,218.423
4.1771,220.056
4.24039,221.629
4.30367,223.151
4.36696,224.627
4.43025,226.057
4.49354,227.446
4.55683,228.801
4.62012,230.119
4.68341,231.324
4.7467,232.51
4.80999,233.676
4.87328,234.786
4.93657,235.928
4.99986,237.065
5.06315,238.189
5.12644,239.308
5.18973,240.424
5.25301,241.486
5.3163,242.459
5.37959,243.496
5.44288,244.514
5.50617,245.555
5.56946,246.569
5.63275,247.649
5.69604,248.701
5.75933,249.795
5.82262,250.858
5.88591,251.958
5.9492,253.059
6.01249,254.13
6.07578,255.275
6.13907,256.379
6.20235,257.487
6.26564,258.596
6.32893,259.708
6.39222,260.849
6.45551,261.957
6.5188,263.103
6.58209,264.24
6.64538,265.351
6.70867,266.488
6.77196,267.629
6.83525,268.733
6.89854,269.87
6.96183,271.002
7.02512,272.136
7.08841,273.268
7.15169,274.395
7.21498,275.554
7.27827,276.676
7.34156,277.803
7.40485,278.921
7.46814,280.043
7.53143,281.185
7.59472,282.299
7.65801,283.411
7.7213,284.545
7.78459,285.677
7.84788,286.782
7.91117,287.89
7.97446,289.003
8.03775,290.1
8.10103,291.241
8.16432,292.327
8.22761,293.414
8.2909,294.521
8.35419,295.62
8.41748,296.719
8.48077,297.793
8.54406,298.886
8.60735,299.966
8.67064,301.031
8.73393,302.129
8.79722,303.18
8.86051,304.274
8.9238,305.319
8.98709,306.4
9.05037,307.435
9.11366,308.49
9.17695,309.558
9.24024,310.584
9.30353,311.641
9.36682,312.658
9.43011,313.707
9.4934,314.716
9.55669,315.758
9.49946,314.507
9.44223,313.256
9.385,312.005
9.32776,310.755
9.27053,309.503
9.2133,308.253
9.15607,307.002
9.09884,305.75
9.04161,304.499
8.98438,303.249
8.92714,301.997
8.86991,300.747
8.81268,299.495
8.75545,298.244
8.69822,296.992
8.64099,295.742
8.58376,294.491
8.52653,293.239
8.46929,291.988
8.41206,290.736
8.35483,289.486
8.2976,288.235
8.24037,286.983
8.18314,285.732
8.12591,284.48
8.06867,283.23
8.01144,281.978
7.95421,280.727
7.89698,279.475
7.83975,278.224
7.78252,276.973
7.72529,275.721
7.66806,274.469
7.61082,273.218
7.55359,271.966
7.49636,270.713
7.43913,269.459
7.3819,268.205
7.32467,266.951
7.26744,265.695
7.2102,264.439
7.15297,263.181
7.09574,261.922
7.03851,260.662
6.98128,259.401
6.92405,258.139
6.86682,256.874
6.80959,255.608
6.75235,254.341
6.69512,253.071
6.63789,251.799
6.58066,250.527
6.52343,249.249
6.4662,247.971
6.40897,246.691
6.35173,245.407
6.2945,244.122
6.23727,242.832
6.18004,241.54
6.12281,240.245
6.06558,238.946
6.00835,237.644
5.95112,236.338
5.89388,235.028
5.83665,233.714
5.77942,232.396
5.72219,231.072
5.66496,229.745
5.60773,228.412
5.5505,227.075
5.49326,225.731
5.43603,224.382
5.3788,223.027
5.32157,221.666
5.26434,220.297
5.20711,218.924
5.14988,217.54
5.09265,216.153
5.03541,214.755
4.97818,213.35
4.92095,211.936
4.86372,210.515
4.80649,209.082
4.74926,207.641
4.69203,206.191
4.63479,204.729
4.57756,203.256
4.52033,201.772
4.4631,200.275
4.40587,198.767
4.34864,197.246
4.29141,195.71
4.23418,194.162
4.17694,192.598
4.11971,191.018
4.06248,189.422
4.00525,187.809
3.94802,186.179
3.89079,184.53
3.83356,182.861
3.77632,181.172
3.71909,179.461
3.66186,177.729
3.60463,175.974
3.5474,174.195
3.49017,172.389
3.43294,170.559
3.37571,168.701
3.31847,166.815
3.26124,164.898
3.20401,162.952
3.14678,160.973
3.08955,158.961
3.03232,156.914
2.97509,154.83
2.91785,152.709
2.86062,150.548
2.80339,148.345
2.74616,146.101
2.68893,143.813
2.6317,141.482
2.57447,139.104
2.51724,136.681
2.46,134.208
2.40277,131.684
2.34554,129.11
2.28831,126.481
2.23108,123.797
2.17385,121.055
2.11662,118.255
2.05938,115.397
2.00215,112.483
1.94492,109.512
1.88769,106.482
1.83046,103.392
1.77323,100.241
1.716,97.0421
1.65877,93.8042
1.60153,90.5256
1.5443,87.2048
1.48707,83.8408
1.42984,80.4315
1.37261,76.9778
1.31538,73.4937
1.25815,70.009
1.20091,66.5243
1.14368,63.0397
1.08645,59.555
1.02922,56.0703
0.971989,52.5856
0.914758,49.1009
0.857527,45.6163
0.800295,42.1316
0.743064,38.6469
0.685833,35.1622
0.628601,31.6776
0.57137,28.1929
0.514139,24.7082
0.456907,21.2236
0.399676,17.7389
0.342445,14.2543
0.285213,10.7696
0.227982,7.28505
0.170751,3.80053
0.113519,0.316224
0.056288,-3.16663
-0.000943333,-6.64726
-0.0581747,-10.1269
-0.115406,-13.6047
-0.172637,-17.0823
-0.229869,-20.5595
-0.2871,-24.0363
-0.344331,-27.5129
-0.401563,-30.9891
-0.458794,-34.4548
-0.516025,-37.906
-0.573257,-41.3525
-0.630488,-44.7948
-0.687719,-48.2329
-0.744951,-51.667
-0.802182,-55.0901
-0.859413,-58.4941
-0.916645,-61.8804
-0.973876,-65.2481
-1.03111,-68.5958
-1.08834,-71.9158
-1.14557,-75.2068
-1.2028,-78.4763
-1.26003,-81.7211
-1.31726,-84.9419
-1.3745,-88.1281
-1.43173,-91.2809
-1.48896,-94.3989
-1.54619,-97.4965
-1.60342,-100.641
-1.66065,-103.819
-1.71788,-107.017
-1.77511,-110.226
-1.83235,-113.435
-1.88958,-116.674
-1.94681,-119.945
-2.00404,-123.239
-2.06127,-126.542
-2.1185,-129.856
-2.17573,-133.19
-2.23297,-136.542
-2.2902,-139.907
-2.34743,-143.248
-2.40466,-146.546
-2.46189,-149.802
-2.51912,-153.012
-2.57635,-156.181
-2.63358,-159.304
-2.69082,-162.386
-2.74805,-165.426
-2.80528,-168.419
-2.86251,-171.345
-2.91974,-174.2
-2.97697,-176.985
-3.0342,-179.7
-3.09144,-182.348
-3.14867,-184.927
-3.2059,-187.437
-3.26313,-189.879
-3.32036,-192.257
-3.37759,-194.57
-3.43482,-196.811
-3.49205,-198.985
-3.54929,-201.092
-3.60652,-203.131
-3.66375,-205.109
-3.72098,-207.018
-3.77821,-208.869
-3.83544,-210.655
-3.89267,-212.385
-3.94991,-214.057
-4.00714,-215.671
-4.06437,-217.234
-4.1216,-218.747
-4.17883,-220.214
-4.23606,-221.629
-4.29329,-223.005
-4.35052,-224.34
-4.40776,-225.637
-4.46499,-226.887
-4.52222,-228.101
-4.57945,-229.273
-4.63668,-230.4
-4.69391,-231.402
-4.75114,-232.31
-4.80838,-233.238
-4.86561,-234.127
-4.92284,-234.987
-4.98007,-235.812
-5.0373,-236.612
-5.09453,-237.383
-5.15176,-238.151
-5.20899,-238.907
-5.26623,-239.561
-5.32346,-240.305
-5.38069,-241.063
-5.43792,-241.844
-5.49515,-242.643
-5.55238,-243.464
-5.60961,-244.343
-5.66685,-245.193
-5.72408,-246.093
-5.78131,-247.006
-5.83854,-247.935
-5.89577,-248.863
-5.953,-249.801
-6.01023,-250.793
-6.06746,-251.707
-6.1247,-252.702
-6.18193,-253.67
-6.23916,-254.678
-6.29639,-255.649
-6.35362,-256.661
-6.41085,-257.681
-6.46808,-258.665
-6.52532,-259.685
-6.58255,-260.71
-6.63978,-261.732
-6.69701,-262.762
-6.75424,-263.788
-6.81147,-264.816
-6.8687,-265.852
-6.92593,-266.88
-6.98317,-267.906
-7.0404,-268.943
-7.09763,-269.992
-7.15486,-271.05
-7.21209,-272.081
-7.26932,-273.111
-7.32655,-274.136
-7.38379,-275.189
-7.44102,-276.218
-7.49825,-277.246
-7.55548,-278.32
-7.61271,-279.343
-7.66994,-280.364
-7.72717,-281.41
-7.7844,-282.453
-7.84164,-283.494
-7.89887,-284.509
-7.9561,-285.52
-8.01333,-286.58
-8.07056,-287.588
-8.12779,-288.62
-8.18502,-289.645
-8.24226,-290.668
-8.29949,-291.691
-8.35672,-292.71
-8.41395,-293.704
-8.47118,-294.739
-8.52841,-295.726
-8.58564,-296.755
-8.5163,-295.278
-8.44695,-293.799
-8.3776,-292.32
-8.30826,-290.836
-8.23891,-289.35
-8.16956,-287.864
-8.10022,-286.375
-8.03087,-284.881
-7.96152,-283.387
-7.89218,-281.893
-7.82283,-280.39
-7.75348,-278.888
-7.68414,-277.385
-7.61479,-275.876
-7.54544,-274.364
-7.4761,-272.852
-7.40675,-271.334
-7.3374,-269.813
-7.26806,-268.291
-7.19871,-266.763
-7.12936,-265.233
-7.06002,-263.699
-6.99067,-262.161
-6.92132,-260.618
-6.85198,-259.073
-6.78263,-257.523
-6.71328,-255.967
-6.64394,-254.41
-6.57459,-252.844
-6.50524,-251.279
-6.4359,-249.703
-6.36655,-248.126
