Top_Displacement_mm,Base_Shear_kN
0.0632893,3.46441
0.126579,6.92707
0.189868,10.388
0.253157,13.8471
0.316447,17.3045
0.379736,20.76
0.443025,24.2138
0.506315,27.6657
0.569604,31.1158
0.632893,34.5641
0.696183,38.0105
0.759472,41.4551
0.822761,44.8977
0.886051,48.3385
0.94934,51.7774
1.01263,55.2144
1.07592,58.6494
1.13921,62.0825
1.2025,65.5137
1.26579,68.9429
1.32908,72.3701
1.39237,75.7954
1.45565,79.2187
1.51894,82.6399
1.58223,86.0592
1.64552,89.4764
1.70881,92.8916
1.7721,96.3048
1.83539,99.7159
1.89868,103.125
1.96197,106.532
2.02526,109.937
2.08855,113.34
2.15184,116.74
2.21513,120.139
2.27842,123.535
2.34171,126.93
2.40499,130.322
2.46828,133.712
2.53157,137.1
2.59486,140.485
2.65815,143.869
2.72144,147.246
2.78473,150.598
2.84802,153.943
2.91131,157.288
2.9746,160.632
3.03789,163.977
3.10118,167.321
3.16447,170.664
3.22776,174.006
3.29105,177.335
3.35433,180.653
3.41762,183.97
3.48091,187.287
3.5442,190.605
3.60749,193.918
3.67078,197.208
3.73407,200.458
3.79736,203.674
3.86065,206.856
3.92394,210.007
3.98723,213.128
4.05052,216.215
4.11381,219.271
4.1771,222.295
4.24039,225.286
4.30367,228.244
4.36696,231.162
4.43025,234.031
4.49354,236.855
4.55683,239.633
4.62012,242.364
4.68341,245.042
4.7467,247.678
4.80999,250.265
4.87328,252.808
4.93657,255.311
4.99986,257.769
5.06315,260.183
5.12644,262.556
5.18973,264.886
5.25301,267.171
5.3163,269.415
5.37959,271.616
5.44288,273.776
5.50617,275.899
5.56946,277.983
5.63275,280.028
5.69604,282.039
5.75933,284.016
5.82262,285.955
5.88591,287.859
5.9492,289.732
6.01249,291.573
6.07578,293.384
6.13907,295.164
6.20235,296.886
6.26564,298.585
6.32893,300.223
6.39222,301.847
6.45551,303.465
6.5188,305.04
6.58209,306.629
6.64538,308.176
6.70867,309.717
6.77196,311.248
6.83525,312.732
6.89854,314.234
6.96183,315.714
7.02512,317.179
7.08841,318.603
7.15169,320.037
7.21498,321.463
7.27827,322.843
7.34156,324.209
7.40485,325.533
7.46814,326.852
7.53143,328.17
7.59472,329.466
7.65801,330.767
7.7213,332.079
7.78459,333.387
7.84788,334.665
7.91117,335.978
7.97446,337.237
8.03775,338.519
8.10103,339.789
8.16432,341.056
8.22761,342.287
8.2909,343.539
8.35419,344.78
8.41748,346.051
8.48077,347.277
8.54406,348.487
8.60735,349.699
8.67064,350.935
8.73393,352.15
8.79722,353.346
8.86051,354.544
8.9238,355.76
8.98709,356.943
9.05037,358.124
9.11366,359.328
9.17695,360.515
9.24024,361.677
9.30353,362.857
9.36682,364.016
9.43011,365.155
9.4934,366.327
9.55669,367.472
9.49946,365.886
9.44223,364.294
9.385,362.708
9.32776,361.124
9.27053,359.536
9.2133,357.947
9.15607,356.363
9.09884,354.777
9.04161,353.191
8.98438,351.604
8.92714,350.02
8.86991,348.437
8.81268,346.847
8.75545,345.264
8.69822,343.683
8.64099,342.095
8.58376,340.512
8.52653,338.929
8.46929,337.345
8.41206,335.761
8.35483,334.18
8.2976,332.596
8.24037,331.009
8.18314,329.426
8.12591,327.836
8.06867,326.247
8.01144,324.656
7.95421,323.061
7.89698,321.463
7.83975,319.864
7.78252,318.258
7.72529,316.651
7.66806,315.036
7.61082,313.421
7.55359,311.799
7.49636,310.171
7.43913,308.54
7.3819,306.9
7.32467,305.258
7.26744,303.606
7.2102,301.949
7.15297,300.286
7.09574,298.613
7.03851,296.937
6.98128,295.249
6.92405,293.555
6.86682,291.852
6.80959,290.141
6.75235,288.419
6.69512,286.689
6.63789,284.949
6.58066,283.198
6.52343,281.435
6.4662,279.664
6.40897,277.879
6.35173,276.082
6.2945,274.272
6.23727,272.451
6.18004,270.618
6.12281,268.77
6.06558,266.91
6.00835,265.034
5.95112,263.145
5.89388,261.241
5.83665,259.322
5.77942,257.389
5.72219,255.437
5.66496,253.471
5.60773,251.49
5.5505,249.488
5.49326,247.47
5.43603,245.436
5.3788,243.38
5.32157,241.306
5.26434,239.214
5.20711,237.101
5.14988,234.966
5.09265,232.812
5.03541,230.638
4.97818,228.444
4.92095,226.227
4.86372,223.99
4.80649,221.732
4.74926,219.45
4.69203,217.147
4.63479,214.821
4.57756,212.47
4.52033,210.097
4.4631,207.699
4.40587,205.277
4.34864,202.83
4.29141,200.358
4.23418,197.861
4.17694,195.336
4.11971,192.787
4.06248,190.21
4.00525,187.606
3.94802,184.974
3.89079,182.314
3.83356,179.622
3.77632,176.904
3.71909,174.161
3.66186,171.392
3.60463,168.597
3.5474,165.774
3.49017,162.926
3.43294,160.052
3.37571,157.149
3.31847,154.222
3.26124,151.276
3.20401,148.312
3.14678,145.333
3.08955,142.334
3.03232,139.319
2.97509,136.285
2.91785,133.233
2.86062,130.163
2.80339,127.074
2.74616,123.966
2.68893,120.839
2.6317,117.693
2.57447,114.528
2.51724,111.345
2.46,108.155
2.40277,104.966
2.34554,101.776
2.28831,98.5863
2.23108,95.3967
2.17385,92.2071
2.11662,89.0174
2.05938,85.8279
2.00215,82.6383
1.94492,79.4487
1.88769,76.2592
1.83046,73.0698
1.77323,69.8803
1.716,66.6909
1.65877,63.5016
1.60153,60.3123
1.5443,57.123
1.48707,53.9339
1.42984,50.7447
1.37261,47.5557
1.31538,44.3668
1.25815,41.178
1.20091,37.9893
1.14368,34.8008
1.08645,31.6125
1.02922,28.4244
0.971989,25.2365
0.914758,22.049
0.857527,18.8618
0.800295,15.6751
0.743064,12.4891
0.685833,9.30375
0.628601,6.11948
0.57137,2.9366
0.514139,-0.244316
0.456907,-3.42234
0.399676,-6.59593
0.342445,-9.76256
0.285213,-12.9223
0.227982,-16.0744
0.170751,-19.2188
0.113519,-22.3542
0.056288,-25.4826
-0.000943333,-28.6069
-0.0581747,-31.7259
-0.115406,-34.8366
-0.172637,-37.9416
-0.229869,-41.0451
-0.2871,-44.1471
-0.344331,-47.2476
-0.401563,-50.3466
-0.458794,-53.4441
-0.516025,-56.5401
-0.573257,-59.6346
-0.630488,-62.7275
-0.687719,-65.8189
-0.744951,-68.9088
-0.802182,-71.9971
-0.859413,-75.0838
-0.916645,-78.169
-0.973876,-81.2525
-1.03111,-84.3345
-1.08834,-87.4149
-1.14557,-90.4907
-1.2028,-93.5524
-1.26003,-96.6063
-1.31726,-99.6537
-1.3745,-102.686
