Top_Displacement_mm,Base_Shear_kN
0.0632893,4.00843
0.126579,8.01425
0.189868,12.0174
0.253157,16.018
0.316447,20.0159
0.379736,24.0112
0.443025,28.0038
0.506315,31.9937
0.569604,35.981
0.632893,39.9656
0.696183,43.9475
0.759472,47.9268
0.822761,51.9033
0.886051,55.8771
0.94934,59.8483
1.01263,63.8167
1.07592,67.7824
1.13921,71.7453
1.2025,75.7055
1.26579,79.663
1.32908,83.6177
1.39237,87.5696
1.45565,91.5188
1.51894,95.4652
1.58223,99.4089
1.64552,103.35
1.70881,107.288
1.7721,111.223
1.83539,115.156
1.89868,119.085
1.96197,123.012
2.02526,126.936
2.08855,130.857
2.15184,134.776
2.21513,138.691
2.27842,142.604
2.34171,146.513
2.40499,150.42
2.46828,154.324
2.53157,158.226
2.59486,162.124
2.65815,166.019
2.72144,169.912
2.78473,173.801
2.84802,177.688
2.91131,181.572
2.9746,185.453
3.03789,189.331
3.10118,193.206
3.16447,197.078
3.22776,200.947
3.29105,204.813
3.35433,208.676
3.41762,212.536
3.48091,216.394
3.5442,220.248
3.60749,224.099
3.67078,227.948
3.73407,231.793
3.79736,235.635
3.86065,239.475
3.92394,243.311
3.98723,247.144
4.05052,250.975
4.11381,254.802
4.1771,258.626
4.24039,262.447
4.30367,266.265
4.36696,270.08
4.43025,273.892
4.49354,277.701
4.55683,281.507
4.62012,285.31
4.68341,289.11
4.7467,292.906
4.80999,296.7
4.87328,300.49
4.93657,304.278
4.99986,308.062
5.06315,311.843
5.12644,315.621
5.18973,319.396
5.25301,323.168
5.3163,326.936
5.37959,330.702
5.44288,334.464
5.50617,338.223
5.56946,341.979
5.63275,345.732
5.69604,349.482
5.75933,353.228
5.82262,356.972
5.88591,360.712
5.9492,364.449
6.01249,368.182
6.07578,371.913
6.13907,375.64
6.20235,379.364
6.26564,383.085
6.32893,386.803
6.39222,390.517
6.45551,394.228
6.5188,397.936
6.58209,401.641
6.64538,405.343
6.70867,409.041
6.77196,412.736
6.83525,416.427
6.89854,420.116
6.96183,423.801
7.02512,427.479
7.08841,431.145
7.15169,434.799
7.21498,438.447
7.27827,442.089
7.34156,445.718
7.40485,449.334
7.46814,452.939
7.53143,456.533
7.59472,460.114
7.65801,463.682
7.7213,467.238
7.78459,470.791
7.84788,474.34
7.91117,477.888
7.97446,481.441
8.03775,484.988
8.10103,488.528
8.16432,492.066
8.22761,495.595
8.2909,499.121
8.35419,502.646
8.41748,506.163
8.48077,509.673
8.54406,513.162
8.60735,516.633
8.67064,520.083
8.73393,523.51
8.79722,526.917
8.86051,530.304
8.9238,533.666
8.98709,537.007
9.05037,540.34
9.11366,543.652
9.17695,546.95
9.24024,550.233
9.30353,553.5
9.36682,556.745
9.43011,559.979
9.4934,563.193
9.55669,566.389
9.49946,562.732
9.44223,559.074
9.385,555.413
9.32776,551.755
9.27053,548.091
9.2133,544.434
9.15607,540.767
9.09884,537.109
9.04161,533.447
8.98438,529.79
8.92714,526.131
8.86991,522.471
8.81268,518.799
8.75545,515.126
8.69822,511.448
8.64099,507.766
8.58376,504.079
8.52653,500.385
8.46929,496.687
8.41206,492.979
8.35483,489.267
8.2976,485.55
8.24037,481.829
8.18314,478.101
8.12591,474.364
8.06867,470.618
8.01144,466.866
7.95421,463.111
7.89698,459.351
7.83975,455.584
7.78252,451.815
7.72529,448.039
7.66806,444.256
7.61082,440.469
7.55359,436.672
7.49636,432.868
7.43913,429.058
7.3819,425.239
7.32467,421.414
7.26744,417.583
7.2102,413.742
7.15297,409.9
7.09574,406.057
7.03851,402.205
6.98128,398.346
6.92405,394.483
6.86682,390.619
6.80959,386.755
6.75235,382.892
6.69512,379.028
6.63789,375.165
6.58066,371.301
6.52343,367.438
6.4662,363.574
6.40897,359.711
6.35173,355.847
6.2945,351.984
6.23727,348.12
6.18004,344.257
6.12281,340.393
6.06558,336.53
6.00835,332.666
5.95112,328.803
5.89388,324.94
5.83665,321.076
5.77942,317.213
5.72219,313.35
5.66496,309.486
5.60773,305.623
5.5505,301.76
5.49326,297.897
5.43603,294.033
5.3788,290.17
5.32157,286.307
5.26434,282.444
5.20711,278.581
5.14988,274.718
5.09265,270.855
5.03541,266.992
4.97818,263.129
4.92095,259.266
4.86372,255.403
4.80649,251.54
4.74926,247.677
4.69203,243.815
4.63479,239.952
4.57756,236.089
4.52033,232.227
4.4631,228.364
4.40587,224.501
4.34864,220.639
4.29141,216.777
4.23418,212.914
4.17694,209.052
4.11971,205.19
4.06248,201.328
4.00525,197.465
3.94802,193.603
3.89079,189.741
3.83356,185.88
3.77632,182.018
3.71909,178.156
3.66186,174.295
3.60463,170.433
3.5474,166.572
3.49017,162.711
3.43294,158.85
3.37571,154.989
3.31847,151.128
3.26124,147.267
3.20401,143.407
3.14678,139.546
3.08955,135.686
3.03232,131.826
2.97509,127.967
2.91785,124.107
2.86062,120.248
2.80339,116.389
2.74616,112.53
2.68893,108.671
2.6317,104.813
2.57447,100.955
2.51724,97.0981
2.46,93.241
2.40277,89.3844
2.34554,85.5281
2.28831,81.6725
2.23108,77.8173
2.17385,73.9628
2.11662,70.1089
2.05938,66.2557
2.00215,62.4032
1.94492,58.5516
1.88769,54.701
1.83046,50.8513
1.77323,47.0028
1.716,43.1555
1.65877,39.3096
1.60153,35.4652
1.5443,31.6226
1.48707,27.7818
1.42984,23.9433
1.37261,20.1072
1.31538,16.2738
1.25815,12.4437
1.20091,8.6172
1.14368,4.79476
1.08645,0.977227
1.02922,-2.83484
0.971989,-6.64032
0.914758,-10.4383
0.857527,-14.2277
0.800295,-18.0068
0.743064,-21.7733
0.685833,-25.5254
0.628601,-29.26
0.57137,-32.9728
0.514139,-36.6595
0.456907,-40.3138
0.399676,-43.9329
0.342445,-47.5226
0.285213,-51.0847
0.227982,-54.6298
0.170751,-58.1698
0.113519,-61.7077
0.056288,-65.2434
-0.000943333,-68.7769
-0.0581747,-72.3083
-0.115406,-75.8375
-0.172637,-79.3645
-0.229869,-82.8894
-0.2871,-86.4121
-0.344331,-89.9326
-0.401563,-93.4508
-0.458794,-96.9669
-0.516025,-100.481
-0.573257,-103.992
-0.630488,-107.502
-0.687719,-111.009
-0.744951,-114.514
-0.802182,-118.017
-0.859413,-121.517
-0.916645,-125.016
-0.973876,-128.512
-1.03111,-132.006
-1.08834,-135.497
-1.14557,-138.986
-1.2028,-142.473
-1.26003,-145.958
-1.31726,-149.441
-1.3745,-152.921
-1.43173,-156.399
-1.48896,-159.874
-1.54619,-163.348
-1.60342,-166.819
-1.66065,-170.287
-1.71788,-173.754
