Top_Displacement_mm,Base_Shear_kN
0.0632893,4.2172
0.126579,8.43203
0.189868,12.6445
0.253157,16.8546
0.316447,21.0623
0.379736,25.2675
0.443025,29.4704
0.506315,33.6709
0.569604,37.8689
0.632893,42.0646
0.696183,46.2578
0.759472,50.4485
0.822761,54.6368
0.886051,58.8226
0.94934,63.006
1.01263,67.1869
1.07592,71.3654
1.13921,75.5413
1.2025,79.7148
1.26579,83.8857
1.32908,88.0542
1.39237,92.2201
1.45565,96.3836
1.51894,100.544
1.58223,104.703
1.64552,108.859
1.70881,113.012
1.7721,117.163
1.83539,121.311
1.89868,125.456
1.96197,129.599
2.02526,133.74
2.08855,137.878
2.15184,142.013
2.21513,146.146
2.27842,150.276
2.34171,154.403
2.40499,158.528
2.46828,162.65
2.53157,166.77
2.59486,170.887
2.65815,175.001
2.72144,179.113
2.78473,183.222
2.84802,187.328
2.91131,191.432
2.9746,195.533
3.03789,199.631
3.10118,203.727
3.16447,207.82
3.22776,211.91
3.29105,215.998
3.35433,220.083
3.41762,224.165
3.48091,228.244
3.5442,232.321
3.60749,236.395
3.67078,240.466
3.73407,244.534
3.79736,248.6
3.86065,252.663
3.92394,256.723
3.98723,260.781
4.05052,264.835
4.11381,268.887
4.1771,272.936
4.24039,276.982
4.30367,281.026
4.36696,285.067
4.43025,289.104
4.49354,293.14
4.55683,297.172
4.62012,301.201
4.68341,305.228
4.7467,309.252
4.80999,313.273
4.87328,317.291
4.93657,321.306
4.99986,325.318
5.06315,329.328
5.12644,333.334
5.18973,337.338
5.25301,341.333
5.3163,345.31
5.37959,349.277
5.44288,353.228
5.50617,357.162
5.56946,361.078
5.63275,364.982
5.69604,368.885
5.75933,372.788
5.82262,376.691
5.88591,380.593
5.9492,384.495
6.01249,388.397
6.07578,392.298
6.13907,396.198
6.20235,400.091
6.26564,403.974
6.32893,407.852
6.39222,411.719
6.45551,415.557
6.5188,419.363
6.58209,423.14
6.64538,426.892
6.70867,430.623
6.77196,434.331
6.83525,438.019
6.89854,441.691
6.96183,445.34
7.02512,448.96
7.08841,452.554
7.15169,456.128
7.21498,459.679
7.27827,463.2
7.34156,466.695
7.40485,470.165
7.46814,473.614
7.53143,477.039
7.59472,480.439
7.65801,483.813
7.7213,487.154
7.78459,490.463
7.84788,493.746
7.91117,496.995
7.97446,500.22
8.03775,503.411
8.10103,506.575
