Top_Displacement_mm,Base_Shear_kN
0.0632893,3.22839
0.126579,6.45429
0.189868,9.6777
0.253157,12.8986
0.316447,16.117
0.379736,19.3329
0.443025,22.5463
0.506315,25.7572
0.569604,28.9656
0.632893,32.1714
0.696183,35.3747
0.759472,38.5755
0.822761,41.7738
0.886051,44.9695
0.94934,48.1627
1.01263,51.3533
1.07592,54.5414
1.13921,57.7269
1.2025,60.9099
1.26579,64.0903
1.32908,67.2682
1.39237,70.4434
1.45565,73.6161
1.51894,76.7863
1.58223,79.9538
1.64552,83.1188
1.70881,86.2812
1.7721,89.441
1.83539,92.5982
1.89868,95.7528
1.96197,98.9048
2.02526,102.054
2.08855,105.201
2.15184,108.345
2.21513,111.487
2.27842,114.626
2.34171,117.762
2.40499,120.896
2.46828,124.027
2.53157,127.155
2.59486,130.281
2.65815,133.404
2.72144,136.525
2.78473,139.643
2.84802,142.758
2.91131,145.871
2.9746,148.981
3.03789,152.088
3.10118,155.193
3.16447,158.295
3.22776,161.394
3.29105,164.491
3.35433,167.585
3.41762,170.676
3.48091,173.765
3.5442,176.851
3.60749,179.935
3.67078,183.015
3.73407,186.093
3.79736,189.169
3.86065,192.241
3.92394,195.311
3.98723,198.378
4.05052,201.443
4.11381,204.505
4.1771,207.564
4.24039,210.621
4.30367,213.674
4.36696,216.725
4.43025,219.774
4.49354,222.819
4.55683,225.862
4.62012,228.903
4.68341,231.94
4.7467,234.975
4.80999,238.007
4.87328,241.036
4.93657,244.063
4.99986,247.087
5.06315,250.108
5.12644,253.125
5.18973,256.13
5.25301,259.127
5.3163,262.119
5.37959,265.106
5.44288,268.088
5.50617,271.065
5.56946,274.033
5.63275,276.99
5.69604,279.935
5.75933,282.869
5.82262,285.793
5.88591,288.705
5.9492,291.608
6.01249,294.506
6.07578,297.403
6.13907,300.299
6.20235,303.194
6.26564,306.086
6.32893,308.976
6.39222,311.862
6.45551,314.741
6.5188,317.611
6.58209,320.471
6.64538,323.324
6.70867,326.161
6.77196,328.98
6.83525,331.785
6.89854,334.578
6.96183,337.355
7.02512,340.118
7.08841,342.869
7.15169,345.601
7.21498,348.319
7.27827,351.024
7.34156,353.714
7.40485,356.388
7.46814,359.044
7.53143,361.691
7.59472,364.329
7.65801,366.952
7.7213,369.565
7.78459,372.155
7.84788,374.726
7.91117,377.281
7.97446,379.819
8.03775,382.334
8.10103,384.824
8.16432,387.298
8.22761,389.747
8.2909,392.18
8.35419,394.596
8.41748,396.991
8.48077,399.369
8.54406,401.734
8.60735,404.079
8.67064,406.397
8.73393,408.701
8.79722,410.988
8.86051,413.244
8.9238,415.492
8.98709,417.718
9.05037,419.927
9.11366,422.118
9.17695,424.301
9.24024,426.458
9.30353,428.604
9.36682,430.736
9.43011,432.841
9.4934,434.939
9.55669,437.014
9.49946,434.401
9.44223,431.787
9.385,429.175
9.32776,426.56
9.27053,423.951
9.2133,421.336
9.15607,418.727
9.09884,416.117
9.04161,413.511
8.98438,410.907
8.92714,408.301
8.86991,405.697
8.81268,403.092
8.75545,400.485
8.69822,397.882
8.64099,395.276
8.58376,392.675
8.52653,390.07
8.46929,387.468
8.41206,384.861
8.35483,382.258
8.2976,379.648
8.24037,377.041
8.18314,374.427
8.12591,371.813
8.06867,369.193
8.01144,366.569
7.95421,363.935
7.89698,361.293
7.83975,358.639
7.78252,355.974
7.72529,353.3
7.66806,350.618
7.61082,347.931
7.55359,345.233
7.49636,342.527
7.43913,339.812
7.3819,337.086
7.32467,334.351
7.26744,331.605
7.2102,328.848
7.15297,326.081
7.09574,323.302
7.03851,320.513
6.98128,317.713
6.92405,314.903
6.86682,312.083
6.80959,309.254
6.75235,306.412
6.69512,303.559
6.63789,300.697
6.58066,297.821
6.52343,294.93
6.4662,292.03
6.40897,289.123
6.35173,286.21
6.2945,283.288
6.23727,280.359
6.18004,277.423
6.12281,274.476
6.06558,271.518
6.00835,268.551
5.95112,265.577
5.89388,262.597
5.83665,259.611
5.77942,256.618
5.72219,253.618
5.66496,250.611
5.60773,247.597
5.5505,244.576
5.49326,241.549
5.43603,238.515
5.3788,235.48
5.32157,232.443
5.26434,229.404
5.20711,226.363
5.14988,223.319
5.09265,220.269
5.03541,217.212
4.97818,214.155
4.92095,211.098
4.86372,208.041
4.80649,204.984
4.74926,201.927
4.69203,198.87
4.63479,195.813
4.57756,192.757
4.52033,189.7
4.4631,186.643
4.40587,183.587
4.34864,180.53
4.29141,177.473
4.23418,174.417
4.17694,171.36
4.11971,168.304
4.06248,165.248
4.00525,162.191
3.94802,159.135
3.89079,156.079
3.83356,153.023
3.77632,149.967
3.71909,146.911
3.66186,143.855
3.60463,140.799
3.5474,137.743
3.49017,134.688
3.43294,131.632
3.37571,128.577
3.31847,125.521
3.26124,122.466
3.20401,119.411
3.14678,116.356
3.08955,113.302
3.03232,110.247
2.97509,107.192
2.91785,104.138
2.86062,101.084
2.80339,98.0301
2.74616,94.9765
2.68893,91.923
2.6317,88.8698
2.57447,85.8169
2.51724,82.7642
2.46,79.7119
2.40277,76.6599
2.34554,73.6083
2.28831,70.5571
2.23108,67.5063
2.17385,64.456
2.11662,61.4063
2.05938,58.357
2.00215,55.3085
1.94492,52.2606
1.88769,49.2134
1.83046,46.1671
1.77323,43.1217
1.716,40.0774
1.65877,37.0342
1.60153,33.9923
1.5443,30.9518
1.48707,27.913
1.42984,24.876
1.37261,21.841
1.31538,18.8084
1.25815,15.7785
1.20091,12.7517
1.14368,9.72853
1.08645,6.70945
1.02922,3.69531
0.971989,0.686799
0.914758,-2.31542
0.857527,-5.31061
0.800295,-8.29725
0.743064,-11.2736
0.685833,-14.2377
0.628601,-17.1875
0.57137,-20.1196
0.514139,-23.0292
0.456907,-25.9108
0.399676,-28.769
0.342445,-31.606
0.285213,-34.4237
0.227982,-37.2289
0.170751,-40.0221
0.113519,-42.8131
0.056288,-45.6021
-0.000943333,-48.3892
-0.0581747,-51.1743
-0.115406,-53.9574
-0.172637,-56.7385
-0.229869,-59.5177
-0.2871,-62.2949
-0.344331,-65.0701
-0.401563,-67.8434
-0.458794,-70.6146
-0.516025,-73.3839
-0.573257,-76.1512
-0.630488,-78.9165
-0.687719,-81.6797
-0.744951,-84.441
-0.802182,-87.2003
-0.859413,-89.9576
-0.916645,-92.7129
-0.973876,-95.4661
-1.03111,-98.2174
-1.08834,-100.967
-1.14557,-103.714
-1.2028,-106.459
-1.26003,-109.202
-1.31726,-111.943
-1.3745,-114.682
-1.43173,-117.42
-1.48896,-120.155
-1.54619,-122.888
-1.60342,-125.619
-1.66065,-128.348
-1.71788,-131.075
-1.77511,-133.8
-1.83235,-136.522
-1.88958,-139.243
-1.94681,-141.962
-2.00404,-144.679
-2.06127,-147.393
-2.1185,-150.106
-2.17573,-152.816
-2.23297,-155.525
-2.2902,-158.231
-2.34743,-160.936
-2.40466,-163.638
-2.46189,-166.338
-2.51912,-169.036
-2.57635,-171.733
-2.63358,-174.427
-2.69082,-177.119
