Top_Displacement_mm,Base_Shear_kN
0.0632893,4.22321
0.126579,8.44537
0.189868,12.6665
0.253157,16.8865
0.316447,21.1055
0.379736,25.3233
0.443025,29.5401
0.506315,33.7557
0.569604,37.9703
0.632893,42.1837
0.696183,46.3959
0.759472,50.607
0.822761,54.817
0.886051,59.0257
0.94934,63.2333
1.01263,67.4397
1.07592,71.6449
1.13921,75.8488
1.2025,80.0516
1.26579,84.2531
1.32908,88.4534
1.39237,92.6524
1.45565,96.8502
1.51894,101.047
1.58223,105.242
1.64552,109.436
1.70881,113.628
1.7721,117.82
1.83539,122.01
1.89868,126.198
1.96197,130.386
2.02526,134.572
2.08855,138.756
2.15184,142.939
2.21513,147.121
2.27842,151.302
2.34171,155.481
2.40499,159.659
2.46828,163.835
2.53157,168.01
2.59486,172.183
2.65815,176.344
2.72144,180.498
2.78473,184.653
2.84802,188.807
2.91131,192.96
2.9746,197.113
3.03789,201.265
3.10118,205.416
3.16447,209.565
3.22776,213.702
3.29105,217.839
3.35433,221.977
3.41762,226.114
3.48091,230.25
3.5442,234.365
3.60749,238.445
3.67078,242.479
3.73407,246.475
3.79736,250.435
3.86065,254.354
3.92394,258.235
3.98723,262.076
4.05052,265.879
4.11381,269.643
4.1771,273.365
4.24039,277.049
4.30367,280.674
4.36696,284.245
4.43025,287.758
4.49354,291.218
4.55683,294.614
4.62012,297.96
4.68341,301.251
4.7467,304.487
4.80999,307.675
4.87328,310.803
4.93657,313.881
4.99986,316.913
5.06315,319.888
5.12644,322.811
5.18973,325.682
5.25301,328.505
5.3163,331.28
5.37959,334.003
5.44288,336.681
5.50617,339.31
5.56946,341.893
5.63275,344.435
5.69604,346.933
5.75933,349.392
5.82262,351.812
5.88591,354.191
5.9492,356.531
6.01249,358.839
6.07578,361.112
6.13907,363.344
6.20235,365.511
6.26564,367.613
6.32893,369.726
6.39222,371.775
6.45551,373.842
6.5188,375.841
6.58209,377.858
6.64538,379.823
6.70867,381.802
6.77196,383.733
6.83525,385.666
6.89854,387.589
6.96183,389.498
7.02512,391.345
7.08841,393.217
7.15169,395.076
7.21498,396.879
7.27827,398.638
7.34156,400.344
7.40485,402.12
7.46814,403.851
7.53143,405.611
7.59472,407.317
7.65801,409.035
7.7213,410.753
7.78459,412.482
7.84788,414.162
7.91117,415.874
7.97446,417.543
8.03775,419.236
8.10103,420.917
8.16432,422.63
8.22761,424.276
8.2909,425.934
8.35419,427.588
8.41748,429.245
8.48077,430.883
8.54406,432.555
8.60735,434.181
8.67064,435.806
8.73393,437.429
8.79722,439.062
8.86051,440.674
8.9238,442.27
8.98709,443.861
9.05037,445.479
9.11366,447.058
9.17695,448.635
9.24024,450.233
9.30353,451.794
9.36682,453.363
9.43011,454.957
9.4934,456.514
9.55669,458.073
9.49946,456.119
9.44223,454.162
9.385,452.207
9.32776,450.25
9.27053,448.295
9.2133,446.341
9.15607,444.385
9.09884,442.426
9.04161,440.475
8.98438,438.521
8.92714,436.562
8.86991,434.608
8.81268,432.657
8.75545,430.699
8.69822,428.745
8.64099,426.792
8.58376,424.837
8.52653,422.883
8.46929,420.927
8.41206,418.977
8.35483,417.02
8.2976,415.066
8.24037,413.115
8.18314,411.156
8.12591,409.204
8.06867,407.244
8.01144,405.286
7.95421,403.324
7.89698,401.361
7.83975,399.391
7.78252,397.425
7.72529,395.447
7.66806,393.472
7.61082,391.49
7.55359,389.504
7.49636,387.513
7.43913,385.517
7.3819,383.514
7.32467,381.509
7.26744,379.493
7.2102,377.475
7.15297,375.448
7.09574,373.415
7.03851,371.373
6.98128,369.325
6.92405,367.266
6.86682,365.202
6.80959,363.127
6.75235,361.043
6.69512,358.951
6.63789,356.847
6.58066,354.732
6.52343,352.608
6.4662,350.473
6.40897,348.324
6.35173,346.163
6.2945,343.992
6.23727,341.806
6.18004,339.608
6.12281,337.391
6.06558,335.164
6.00835,332.92
5.95112,330.661
5.89388,328.388
5.83665,326.095
5.77942,323.787
5.72219,321.461
5.66496,319.117
5.60773,316.756
5.5505,314.375
5.49326,311.975
5.43603,309.556
5.3788,307.115
5.32157,304.653
5.26434,302.171
5.20711,299.667
5.14988,297.138
5.09265,294.587
5.03541,292.012
4.97818,289.414
4.92095,286.789
4.86372,284.137
4.80649,281.46
4.74926,278.759
4.69203,276.031
4.63479,273.278
4.57756,270.494
4.52033,267.682
4.4631,264.843
4.40587,261.974
4.34864,259.075
4.29141,256.148
4.23418,253.19
4.17694,250.2
4.11971,247.18
4.06248,244.126
4.00525,241.041
3.94802,237.922
3.89079,234.767
3.83356,231.58
3.77632,228.358
3.71909,225.101
3.66186,221.808
3.60463,218.484
3.5474,215.127
3.49017,211.738
3.43294,208.313
3.37571,204.858
3.31847,201.366
3.26124,197.843
3.20401,194.287
3.14678,190.71
3.08955,187.111
3.03232,183.491
2.97509,179.848
2.91785,176.183
2.86062,172.494
2.80339,168.782
2.74616,165.048
2.68893,161.288
2.6317,157.505
2.57447,153.696
2.51724,149.866
2.46,146.012
