Top_Displacement_mm,Base_Shear_kN
0.0632893,3.54686
0.126579,7.09163
0.189868,10.6343
0.253157,14.1749
0.316447,17.7133
0.379736,21.2497
0.443025,24.7839
0.506315,28.3159
0.569604,31.8458
0.632893,35.3735
0.696183,38.8991
0.759472,42.4225
0.822761,45.9437
0.886051,49.4627
0.94934,52.9794
1.01263,56.494
1.07592,60.0063
1.13921,63.5164
1.2025,67.0243
1.26579,70.5299
1.32908,74.0332
1.39237,77.5343
1.45565,81.0331
1.51894,84.5295
1.58223,88.0237
1.64552,91.5156
1.70881,95.0052
1.7721,98.4925
1.83539,101.977
1.89868,105.46
1.96197,108.94
2.02526,112.418
2.08855,115.894
2.15184,119.367
2.21513,122.838
2.27842,126.306
2.34171,129.772
2.40499,133.236
2.46828,136.697
2.53157,140.156
2.59486,143.612
2.65815,147.066
2.72144,150.517
2.78473,153.966
2.84802,157.413
2.91131,160.857
2.9746,164.299
3.03789,167.738
3.10118,171.174
3.16447,174.609
3.22776,178.04
3.29105,181.47
3.35433,184.882
3.41762,188.278
3.48091,191.653
3.5442,195.024
3.60749,198.396
3.67078,201.768
3.73407,205.139
3.79736,208.51
3.86065,211.881
3.92394,215.25
3.98723,218.608
4.05052,221.958
4.11381,225.296
4.1771,228.628
4.24039,231.96
4.30367,235.286
4.36696,238.588
4.43025,241.864
4.49354,245.113
4.55683,248.33
4.62012,251.515
4.68341,254.67
4.7467,257.799
4.80999,260.9
4.87328,263.977
4.93657,267.031
4.99986,270.056
5.06315,273.057
5.12644,276.027
5.18973,278.96
5.25301,281.853
5.3163,284.71
5.37959,287.531
5.44288,290.316
5.50617,293.063
5.56946,295.772
5.63275,298.446
5.69604,301.084
5.75933,303.686
5.82262,306.253
5.88591,308.785
5.9492,311.281
6.01249,313.742
6.07578,316.166
6.13907,318.558
6.20235,320.917
6.26564,323.24
6.32893,325.531
6.39222,327.791
6.45551,330.022
6.5188,332.222
6.58209,334.393
6.64538,336.536
6.70867,338.654
6.77196,340.745
6.83525,342.808
6.89854,344.843
6.96183,346.856
7.02512,348.817
7.08841,350.726
7.15169,352.644
7.21498,354.516
7.27827,356.383
7.34156,358.244
7.40485,360.082
7.46814,361.882
7.53143,363.679
7.59472,365.464
7.65801,367.234
7.7213,368.99
7.78459,370.729
7.84788,372.448
7.91117,374.162
7.97446,375.85
8.03775,377.515
8.10103,379.178
8.16432,380.857
8.22761,382.494
8.2909,384.094
8.35419,385.684
8.41748,387.261
8.48077,388.805
8.54406,390.36
8.60735,391.911
8.67064,393.422
8.73393,394.967
8.79722,396.5
8.86051,398.019
8.9238,399.522
8.98709,401.002
9.05037,402.489
9.11366,403.99
9.17695,405.461
9.24024,406.928
9.30353,408.407
9.36682,409.86
9.43011,411.304
9.4934,412.737
9.55669,414.19
9.49946,412.211
9.44223,410.226
9.385,408.251
9.32776,406.273
9.27053,404.292
9.2133,402.316
9.15607,400.339
9.09884,398.362
9.04161,396.384
8.98438,394.413
8.92714,392.437
8.86991,390.46
8.81268,388.491
8.75545,386.515
8.69822,384.543
8.64099,382.573
8.58376,380.601
8.52653,378.631
8.46929,376.664
8.41206,374.691
8.35483,372.724
8.2976,370.752
8.24037,368.779
8.18314,366.806
8.12591,364.827
8.06867,362.848
8.01144,360.865
7.95421,358.877
7.89698,356.888
7.83975,354.89
7.78252,352.889
7.72529,350.881
7.66806,348.868
7.61082,346.848
7.55359,344.823
7.49636,342.788
7.43913,340.747
7.3819,338.7
7.32467,336.64
7.26744,334.576
7.2102,332.501
7.15297,330.419
7.09574,328.324
7.03851,326.223
6.98128,324.11
6.92405,321.986
6.86682,319.851
6.80959,317.705
6.75235,315.549
6.69512,313.378
6.63789,311.196
6.58066,309
6.52343,306.793
6.4662,304.57
6.40897,302.334
6.35173,300.082
6.2945,297.814
6.23727,295.533
6.18004,293.235
6.12281,290.92
6.06558,288.591
6.00835,286.243
5.95112,283.879
5.89388,281.498
5.83665,279.098
5.77942,276.682
5.72219,274.249
5.66496,271.798
5.60773,269.327
5.5505,266.838
5.49326,264.332
5.43603,261.807
5.3788,259.26
5.32157,256.694
5.26434,254.109
5.20711,251.502
5.14988,248.876
5.09265,246.227
5.03541,243.556
4.97818,240.864
4.92095,238.15
4.86372,235.413
4.80649,232.654
4.74926,229.868
4.69203,227.059
4.63479,224.228
4.57756,221.372
4.52033,218.493
4.4631,215.592
4.40587,212.671
4.34864,209.728
4.29141,206.764
4.23418,203.779
4.17694,200.772
4.11971,197.745
4.06248,194.696
4.00525,191.633
3.94802,188.555
3.89079,185.465
3.83356,182.36
3.77632,179.24
3.71909,176.106
3.66186,172.958
3.60463,169.795
3.5474,166.617
3.49017,163.424
