Top_Displacement_mm,Base_Shear_kN
0.0632893,4.19554
0.126579,8.38959
0.189868,12.5821
0.253157,16.7732
0.316447,20.9627
0.379736,25.1507
0.443025,29.3371
0.506315,33.522
0.569604,37.7053
0.632893,41.8871
0.696183,46.0672
0.759472,50.2458
0.822761,54.4228
0.886051,58.5981
0.94934,62.7719
1.01263,66.944
1.07592,71.1144
1.13921,75.2832
1.2025,79.4504
1.26579,83.6159
1.32908,87.7797
1.39237,91.9418
1.45565,96.1022
1.51894,100.261
1.58223,104.418
1.64552,108.573
1.70881,112.727
1.7721,116.878
1.83539,121.028
1.89868,125.177
1.96197,129.323
2.02526,133.468
2.08855,137.611
2.15184,141.752
2.21513,145.891
2.27842,150.029
2.34171,154.164
2.40499,158.298
2.46828,162.43
2.53157,166.56
2.59486,170.689
2.65815,174.815
2.72144,178.939
2.78473,183.062
2.84802,187.183
2.91131,191.302
2.9746,195.419
3.03789,199.533
3.10118,203.646
3.16447,207.758
3.22776,211.867
3.29105,215.974
3.35433,220.079
3.41762,224.182
3.48091,228.284
3.5442,232.383
3.60749,236.48
3.67078,240.575
3.73407,244.668
3.79736,248.752
3.86065,252.814
3.92394,256.867
3.98723,260.921
4.05052,264.973
4.11381,269.026
4.1771,273.077
4.24039,277.128
4.30367,281.178
4.36696,285.227
4.43025,289.275
4.49354,293.322
4.55683,297.358
4.62012,301.383
4.68341,305.402
4.7467,309.396
4.80999,313.363
4.87328,317.302
4.93657,321.212
4.99986,325.089
5.06315,328.938
5.12644,332.758
5.18973,336.545
5.25301,340.292
5.3163,344.007
5.37959,347.692
5.44288,351.349
5.50617,354.977
5.56946,358.573
5.63275,362.138
5.69604,365.661
5.75933,369.139
5.82262,372.575
5.88591,375.969
5.9492,379.321
6.01249,382.63
6.07578,385.896
6.13907,389.122
6.20235,392.309
6.26564,395.454
6.32893,398.559
6.39222,401.625
6.45551,404.653
6.5188,407.644
6.58209,410.596
6.64538,413.507
6.70867,416.377
6.77196,419.209
6.83525,422.006
6.89854,424.758
6.96183,427.473
7.02512,430.152
7.08841,432.798
7.15169,435.41
7.21498,437.988
7.27827,440.536
7.34156,443.046
7.40485,445.522
7.46814,447.937
7.53143,450.322
7.59472,452.638
7.65801,454.969
7.7213,457.275
7.78459,459.556
7.84788,461.768
7.91117,463.996
7.97446,466.208
8.03775,468.391
8.10103,470.548
8.16432,472.686
8.22761,474.794
8.2909,476.89
8.35419,478.963
8.41748,481.009
8.48077,483.043
8.54406,485.056
8.60735,487.047
8.67064,489.018
8.73393,490.972
8.79722,492.914
8.86051,494.795
8.9238,496.672
8.98709,498.489
9.05037,500.331
9.11366,502.159
9.17695,503.986
9.24024,505.774
9.30353,507.566
9.36682,509.341
9.43011,511.11
9.4934,512.888
9.55669,514.608
9.49946,512.197
9.44223,509.789
9.385,507.38
9.32776,504.97
9.27053,502.563
9.2133,500.158
9.15607,497.747
9.09884,495.343
9.04161,492.937
8.98438,490.53
8.92714,488.126
8.86991,485.723
8.81268,483.315
8.75545,480.914
8.69822,478.505
8.64099,476.104
8.58376,473.699
8.52653,471.293
8.46929,468.891
8.41206,466.483
8.35483,464.076
8.2976,461.664
8.24037,459.248
8.18314,456.831
8.12591,454.404
8.06867,451.974
8.01144,449.539
7.95421,447.092
7.89698,444.644
7.83975,442.184
7.78252,439.716
7.72529,437.239
7.66806,434.755
7.61082,432.255
7.55359,429.748
7.49636,427.23
7.43913,424.701
7.3819,422.156
7.32467,419.601
7.26744,417.033
7.2102,414.451
7.15297,411.853
7.09574,409.239
7.03851,406.614
6.98128,403.968
6.92405,401.308
6.86682,398.626
6.80959,395.93
6.75235,393.217
6.69512,390.485
6.63789,387.738
6.58066,384.967
6.52343,382.178
6.4662,379.373
6.40897,376.544
6.35173,373.696
6.2945,370.83
6.23727,367.94
6.18004,365.03
6.12281,362.101
6.06558,359.149
6.00835,356.174
5.95112,353.178
5.89388,350.159
5.83665,347.116
5.77942,344.05
5.72219,340.96
5.66496,337.846
5.60773,334.708
5.5505,331.544
5.49326,328.355
5.43603,325.14
5.3788,321.9
5.32157,318.63
5.26434,315.335
5.20711,312.016
5.14988,308.673
5.09265,305.306
5.03541,301.914
4.97818,298.498
4.92095,295.058
4.86372,291.593
4.80649,288.104
4.74926,284.59
4.69203,281.054
4.63479,277.493
4.57756,273.915
4.52033,270.322
4.4631,266.714
4.40587,263.089
4.34864,259.449
4.29141,255.793
4.23418,252.12
4.17694,248.432
4.11971,244.727
4.06248,241.006
4.00525,237.269
3.94802,233.513
3.89079,229.741
3.83356,225.952
3.77632,222.147
3.71909,218.323
3.66186,214.482
3.60463,210.627
3.5474,206.756
3.49017,202.88
3.43294,199.005
3.37571,195.129
3.31847,191.253
3.26124,187.377
3.20401,183.501
3.14678,179.625
3.08955,175.749
3.03232,171.873
2.97509,167.997
2.91785,164.121
2.86062,160.245
2.80339,156.369
2.74616,152.493
2.68893,148.617
2.6317,144.741
2.57447,140.866
2.51724,136.99
2.46,133.114
2.40277,129.238
2.34554,125.362
2.28831,121.486
2.23108,117.611
2.17385,113.735
2.11662,109.859
2.05938,105.983
2.00215,102.108
1.94492,98.2321
1.88769,94.3564
1.83046,90.4808
1.77323,86.6053
1.716,82.7298
1.65877,78.8543
1.60153,74.9789
1.5443,71.1036
1.48707,67.2283
1.42984,63.3531
1.37261,59.478
1.31538,55.603
1.25815,51.7281
1.20091,47.8534
1.14368,43.9789
1.08645,40.1045
1.02922,36.2304
0.971989,32.3566
0.914758,28.4832
0.857527,24.6101
0.800295,20.7376
0.743064,16.8658
0.685833,12.9949
0.628601,9.12513
0.57137,5.25691
0.514139,1.39085
0.456907,-2.47212
0.399676,-6.33064
0.342445,-10.1822
0.285213,-14.0236
0.227982,-17.8534
0.170751,-21.6741
0.113519,-25.4881
0.056288,-29.2983
-0.000943333,-33.1056
-0.0581747,-36.9089
-0.115406,-40.7064
-0.172637,-44.4948
-0.229869,-48.2784
-0.2871,-52.0606
-0.344331,-55.8416
-0.401563,-59.6213
-0.458794,-63.3997
-0.516025,-67.1768
-0.573257,-70.9527
-0.630488,-74.7272
-0.687719,-78.5004
-0.744951,-82.2723
-0.802182,-86.0429
-0.859413,-89.8121
-0.916645,-93.58
-0.973876,-97.3466
-1.03111,-101.112
-1.08834,-104.876
-1.14557,-108.638
-1.2028,-112.399
-1.26003,-116.159
-1.31726,-119.917
-1.3745,-123.674
-1.43173,-127.43
-1.48896,-131.184
-1.54619,-134.936
-1.60342,-138.688
-1.66065,-142.437
-1.71788,-146.186
-1.77511,-149.933
-1.83235,-153.678
-1.88958,-157.422
-1.94681,-161.165
-2.00404,-164.906
-2.06127,-168.643
-2.1185,-172.364
-2.17573,-176.075
-2.23297,-179.78
-2.2902,-183.475
-2.34743,-187.152
-2.40466,-190.811
-2.46189,-194.452
-2.51912,-198.076
-2.57635,-201.682
-2.63358,-205.275
-2.69082,-208.855
-2.74805,-212.419
-2.80528,-215.971
-2.86251,-219.509
-2.91974,-223.034
-2.97697,-226.542
-3.0342,-230.028
-3.09144,-233.494
-3.14867,-236.947
-3.2059,-240.386
-3.26313,-243.809
-3.32036,-247.217
-3.37759,-250.614
-3.43482,-253.996
-3.49205,-257.358
-3.54929,-260.701
-3.60652,-264.027
-3.66375,-267.332
-3.72098,-270.616
-3.77821,-273.881
-3.83544,-277.128
-3.89267,-280.355
-3.94991,-283.559
-4.00714,-286.742
-4.06437,-289.904
-4.1216,-293.043
-4.17883,-296.161
-4.23606,-299.262
-4.29329,-302.377
-4.35052,-305.519
-4.40776,-308.677
-4.46499,-311.847
-4.52222,-315.025
-4.57945,-318.212
-4.63668,-321.406
-4.69391,-324.602
-4.75114,-327.803
-4.80838,-331.007
-4.86561,-334.209
-4.92284,-337.38
-4.98007,-340.514
-5.0373,-343.628
-5.09453,-346.723
-5.15176,-349.805
-5.20899,-352.87
-5.26623,-355.921
-5.32346,-358.949
-5.38069,-361.96
-5.43792,-364.947
-5.49515,-367.921
-5.55238,-370.871
-5.60961,-373.797
-5.66685,-376.701
-5.72408,-379.585
-5.78131,-382.449
-5.83854,-385.298
-5.89577,-388.116
-5.953,-390.906
-6.01023,-393.66
-6.06746,-396.383
-6.1247,-399.069
-6.18193,-401.727
-6.23916,-404.353
-6.29639,-406.949
-6.35362,-409.519
-6.41085,-412.062
-6.46808,-414.573
-6.52532,-417.058
-6.58255,-419.511
-6.63978,-421.936
-6.69701,-424.339
-6.75424,-426.71
-6.81147,-429.061
-6.8687,-431.38
-6.92593,-433.685
-6.98317,-435.956
-7.0404,-438.203
-7.09763,-440.42
-7.15486,-442.617
-7.21209,-444.784
-7.26932,-446.93
-7.32655,-449.048
-7.38379,-451.139
-7.44102,-453.18
-7.49825,-455.194
-7.55548,-457.148
-7.61271,-459.129
-7.66994,-461.092
-7.72717,-463.034
-7.7844,-464.963
-7.84164,-466.872
-7.89887,-468.766
-7.9561,-470.646
-8.01333,-472.476
-8.07056,-474.315
-8.12779,-476.149
-8.18502,-477.957
-8.24226,-479.789
-8.29949,-481.569
