Top_Displacement_mm,Base_Shear_kN
0.0632893,3.52806
0.126579,7.05448
0.189868,10.5792
0.253157,14.1024
0.316447,17.6238
0.379736,21.1435
0.443025,24.6616
0.506315,28.1779
0.569604,31.6925
0.632893,35.2054
0.696183,38.7166
0.759472,42.226
0.822761,45.7336
0.886051,49.2395
0.94934,52.7436
1.01263,56.2459
1.07592,59.7464
1.13921,63.2451
1.2025,66.742
1.26579,70.237
1.32908,73.7302
1.39237,77.2216
1.45565,80.711
1.51894,84.1986
1.58223,87.6844
1.64552,91.1682
1.70881,94.6502
1.7721,98.1302
1.83539,101.608
1.89868,105.084
1.96197,108.559
2.02526,112.031
2.08855,115.501
2.15184,118.97
2.21513,122.436
2.27842,125.9
2.34171,129.363
2.40499,132.823
2.46828,136.282
2.53157,139.738
2.59486,143.192
2.65815,146.645
2.72144,150.095
2.78473,153.543
2.84802,156.989
2.91131,160.433
2.9746,163.875
3.03789,167.315
3.10118,170.752
3.16447,174.188
3.22776,177.621
3.29105,181.053
3.35433,184.479
3.41762,187.887
3.48091,191.282
3.5442,194.673
3.60749,198.066
3.67078,201.455
3.73407,204.846
3.79736,208.234
3.86065,211.623
3.92394,215.011
3.98723,218.392
4.05052,221.762
4.11381,225.124
4.1771,228.486
4.24039,231.845
4.30367,235.198
4.36696,238.529
4.43025,241.832
4.49354,245.109
4.55683,248.355
4.62012,251.569
4.68341,254.755
4.7467,257.916
4.80999,261.047
4.87328,264.154
4.93657,267.235
4.99986,270.287
5.06315,273.314
5.12644,276.308
5.18973,279.257
5.25301,282.166
5.3163,285.036
5.37959,287.869
5.44288,290.662
5.50617,293.416
5.56946,296.133
5.63275,298.813
5.69604,301.454
5.75933,304.057
5.82262,306.62
5.88591,309.146
5.9492,311.637
6.01249,314.089
6.07578,316.502
6.13907,318.879
6.20235,321.218
6.26564,323.52
6.32893,325.79
6.39222,328.026
6.45551,330.229
6.5188,332.396
6.58209,334.533
6.64538,336.643
6.70867,338.722
6.77196,340.767
6.83525,342.784
6.89854,344.776
6.96183,346.71
7.02512,348.616
7.08841,350.473
7.15169,352.332
7.21498,354.145
7.27827,355.957
7.34156,357.755
7.40485,359.505
7.46814,361.254
7.53143,362.987
7.59472,364.707
7.65801,366.403
7.7213,368.061
7.78459,369.721
7.84788,371.358
7.91117,372.989
7.97446,374.603
8.03775,376.199
8.10103,377.781
8.16432,379.319
8.22761,380.847
8.2909,382.333
8.35419,383.827
8.41748,385.301
8.48077,386.768
8.54406,388.238
8.60735,389.669
8.67064,391.123
8.73393,392.574
8.79722,394.008
8.86051,395.396
8.9238,396.802
8.98709,398.203
9.05037,399.6
9.11366,400.998
9.17695,402.37
9.24024,403.714
9.30353,405.062
9.36682,406.429
9.43011,407.77
9.4934,409.095
9.55669,410.446
9.49946,408.577
9.44223,406.711
9.385,404.843
9.32776,402.978
9.27053,401.11
9.2133,399.244
9.15607,397.38
9.09884,395.513
9.04161,393.651
8.98438,391.785
8.92714,389.924
8.86991,388.059
8.81268,386.198
8.75545,384.335
8.69822,382.474
8.64099,380.612
8.58376,378.754
8.52653,376.892
8.46929,375.033
8.41206,373.171
8.35483,371.311
8.2976,369.445
8.24037,367.579
8.18314,365.708
8.12591,363.835
8.06867,361.958
8.01144,360.076
7.95421,358.189
7.89698,356.297
7.83975,354.396
7.78252,352.494
7.72529,350.579
7.66806,348.66
7.61082,346.734
7.55359,344.796
7.49636,342.851
7.43913,340.9
7.3819,338.936
7.32467,336.964
7.26744,334.983
7.2102,332.991
7.15297,330.988
7.09574,328.975
7.03851,326.95
6.98128,324.915
6.92405,322.864
6.86682,320.805
6.80959,318.728
6.75235,316.643
6.69512,314.54
6.63789,312.425
6.58066,310.295
6.52343,308.149
6.4662,305.991
6.40897,303.814
6.35173,301.623
6.2945,299.415
6.23727,297.189
6.18004,294.946
6.12281,292.686
6.06558,290.406
6.00835,288.11
5.95112,285.798
5.89388,283.465
5.83665,281.11
5.77942,278.737
5.72219,276.345
5.66496,273.932
5.60773,271.501
5.5505,269.05
5.49326,266.579
5.43603,264.086
5.3788,261.572
5.32157,259.037
5.26434,256.482
5.20711,253.905
5.14988,251.304
5.09265,248.682
5.03541,246.036
4.97818,243.368
4.92095,240.677
4.86372,237.962
4.80649,235.224
4.74926,232.456
4.69203,229.665
4.63479,226.849
4.57756,224.01
4.52033,221.149
4.4631,218.267
4.40587,215.363
4.34864,212.437
4.29141,209.488
4.23418,206.517
4.17694,203.528
4.11971,200.519
4.06248,197.488
4.00525,194.444
3.94802,191.386
3.89079,188.313
3.83356,185.227
3.77632,182.126
3.71909,179.012
3.66186,175.882
3.60463,172.738
3.5474,169.579
3.49017,166.406
3.43294,163.216
3.37571,160.013
3.31847,156.794
3.26124,153.56
3.20401,150.316
3.14678,147.059
3.08955,143.794
3.03232,140.53
2.97509,137.265
2.91785,134
2.86062,130.736
2.80339,127.471
2.74616,124.206
2.68893,120.942
2.6317,117.677
2.57447,114.412
2.51724,111.148
2.46,107.883
2.40277,104.619
2.34554,101.354
2.28831,98.0897
2.23108,94.8253
2.17385,91.5608
2.11662,88.2964
2.05938,85.0321
2.00215,81.7678
1.94492,78.5035
1.88769,75.2393
1.83046,71.9752
1.77323,68.7111
1.716,65.4471
1.65877,62.1832
1.60153,58.9194
1.5443,55.6557
1.48707,52.3921
1.42984,49.1286
1.37261,45.8653
1.31538,42.6022
1.25815,39.3392
1.20091,36.0766
1.14368,32.8141
1.08645,29.5521
1.02922,26.2904
0.971989,23.0292
0.914758,19.7685
0.857527,16.5086
0.800295,13.2495
0.743064,9.99152
0.685833,6.73495
0.628601,3.48023
0.57137,0.228003
0.514139,-3.02092
0.456907,-6.26545
0.399676,-9.50354
0.342445,-12.7331
0.285213,-15.9545
0.227982,-19.1661
0.170751,-22.3693
0.113519,-25.5655
0.056288,-28.7569
-0.000943333,-31.9448
-0.0581747,-35.1277
-0.115406,-38.3035
-0.172637,-41.4722
-0.229869,-44.6394
-0.2871,-47.8051
-0.344331,-50.9695
-0.401563,-54.1325
-0.458794,-57.294
-0.516025,-60.4541
-0.573257,-63.6128
-0.630488,-66.77
-0.687719,-69.9258
-0.744951,-73.0802
-0.802182,-76.233
-0.859413,-79.3844
-0.916645,-82.5344
-0.973876,-85.6828
-1.03111,-88.8297
-1.08834,-91.9751
-1.14557,-95.1191
-1.2028,-98.2615
-1.26003,-101.402
-1.31726,-104.542
-1.3745,-107.679
-1.43173,-110.816
-1.48896,-113.95
-1.54619,-117.084
-1.60342,-120.215
-1.66065,-123.345
-1.71788,-126.474
-1.77511,-129.591
-1.83235,-132.698
-1.88958,-135.8
-1.94681,-138.896
-2.00404,-141.978
-2.06127,-145.046
-2.1185,-148.099
-2.17573,-151.137
-2.23297,-154.161
-2.2902,-157.171
-2.34743,-160.167
-2.40466,-163.147
-2.46189,-166.113
-2.51912,-169.06
-2.57635,-171.985
-2.63358,-174.893
-2.69082,-177.783
-2.74805,-180.652
-2.80528,-183.5
-2.86251,-186.326
-2.91974,-189.133
-2.97697,-191.919
-3.0342,-194.684
-3.09144,-197.426
-3.14867,-200.151
-3.2059,-202.858
-3.26313,-205.546
-3.32036,-208.217
-3.37759,-210.869
-3.43482,-213.503
-3.49205,-216.119
-3.54929,-218.718
-3.60652,-221.294
-3.66375,-223.84
-3.72098,-226.362
-3.77821,-228.859
-3.83544,-231.328
-3.89267,-233.8
-3.94991,-236.305
-4.00714,-238.838
-4.06437,-241.388
-4.1216,-243.953
-4.17883,-246.531
-4.23606,-249.118
-4.29329,-251.708
-4.35052,-254.305
-4.40776,-256.901
-4.46499,-259.497
-4.52222,-262.063
-4.57945,-264.617
-4.63668,-267.165
-4.69391,-269.699
-4.75114,-272.219
-4.80838,-274.72
-4.86561,-277.204
-4.92284,-279.667
-4.98007,-282.113
-5.0373,-284.542
-5.09453,-286.946
-5.15176,-289.334
-5.20899,-291.702
-5.26623,-294.063
