Top_Displacement_mm,Base_Shear_kN
0.0632893,3.54129
0.126579,7.0812
0.189868,10.6197
0.253157,14.1568
0.316447,17.6926
0.379736,21.2268
0.443025,24.7597
0.506315,28.2911
0.569604,31.821
0.632893,35.3495
0.696183,38.8765
0.759472,42.402
0.822761,45.9261
0.886051,49.4486
0.94934,52.9695
1.01263,56.489
1.07592,60.0069
1.13921,63.5232
1.2025,67.038
1.26579,70.5512
1.32908,74.0628
1.39237,77.5728
1.45565,81.0812
1.51894,84.588
1.58223,88.0932
1.64552,91.5967
1.70881,95.0986
1.7721,98.5988
1.83539,102.097
1.89868,105.594
1.96197,109.089
2.02526,112.583
2.08855,116.075
2.15184,119.565
2.21513,123.053
2.27842,126.539
2.34171,130.024
2.40499,133.507
2.46828,136.988
2.53157,140.468
2.59486,143.946
2.65815,147.421
2.72144,150.896
2.78473,154.368
2.84802,157.838
2.91131,161.307
2.9746,164.773
3.03789,168.238
3.10118,171.701
3.16447,175.162
3.22776,178.621
3.29105,182.079
3.35433,185.534
3.41762,188.975
3.48091,192.404
3.5442,195.83
3.60749,199.256
3.67078,202.682
3.73407,206.106
3.79736,209.529
3.86065,212.952
3.92394,216.373
3.98723,219.79
4.05052,223.197
4.11381,226.597
4.1771,229.997
4.24039,233.397
4.30367,236.788
4.36696,240.158
4.43025,243.501
4.49354,246.819
4.55683,250.106
4.62012,253.361
4.68341,256.591
4.7467,259.795
4.80999,262.972
4.87328,266.123
4.93657,269.248
4.99986,272.345
5.06315,275.416
5.12644,278.449
5.18973,281.436
5.25301,284.385
5.3163,287.295
5.37959,290.168
5.44288,292.998
5.50617,295.789
5.56946,298.542
5.63275,301.258
5.69604,303.934
5.75933,306.568
5.82262,309.166
5.88591,311.728
5.9492,314.249
6.01249,316.732
6.07578,319.174
6.13907,321.577
6.20235,323.941
6.26564,326.269
6.32893,328.564
6.39222,330.821
6.45551,333.046
6.5188,335.234
6.58209,337.391
6.64538,339.516
6.70867,341.612
6.77196,343.677
6.83525,345.71
6.89854,347.713
6.96183,349.657
7.02512,351.552
7.08841,353.438
7.15169,355.311
7.21498,357.131
7.27827,358.954
7.34156,360.735
7.40485,362.508
7.46814,364.27
7.53143,366.007
7.59472,367.695
7.65801,369.4
7.7213,371.083
7.78459,372.744
7.84788,374.391
7.91117,376.02
7.97446,377.632
8.03775,379.21
8.10103,380.749
8.16432,382.256
8.22761,383.781
8.2909,385.26
8.35419,386.761
8.41748,388.218
8.48077,389.696
8.54406,391.166
8.60735,392.605
8.67064,394.053
8.73393,395.48
8.79722,396.884
8.86051,398.28
8.9238,399.687
8.98709,401.073
9.05037,402.481
9.11366,403.848
9.17695,405.194
9.24024,406.533
9.30353,407.879
9.36682,409.237
9.43011,410.56
9.4934,411.88
9.55669,413.191
9.49946,411.355
9.44223,409.515
9.385,407.679
9.32776,405.845
9.27053,404.005
9.2133,402.17
9.15607,400.336
9.09884,398.499
9.04161,396.664
8.98438,394.831
8.92714,392.995
8.86991,391.162
8.81268,389.33
8.75545,387.495
8.69822,385.663
8.64099,383.831
8.58376,381.998
8.52653,380.169
8.46929,378.333
8.41206,376.501
8.35483,374.667
8.2976,372.827
8.24037,370.989
8.18314,369.142
8.12591,367.295
8.06867,365.442
8.01144,363.583
7.95421,361.722
7.89698,359.85
7.83975,357.976
7.78252,356.093
7.72529,354.202
7.66806,352.304
7.61082,350.399
7.55359,348.481
7.49636,346.556
7.43913,344.623
7.3819,342.679
7.32467,340.724
7.26744,338.761
7.2102,336.786
7.15297,334.8
7.09574,332.8
7.03851,330.793
6.98128,328.77
6.92405,326.736
6.86682,324.686
6.80959,322.625
6.75235,320.549
6.69512,318.459
6.63789,316.357
6.58066,314.235
6.52343,312.1
6.4662,309.949
6.40897,307.78
6.35173,305.597
6.2945,303.397
6.23727,301.179
6.18004,298.944
6.12281,296.69
