Top_Displacement_mm,Base_Shear_kN
0.0632893,4.45551
0.126579,8.90887
0.189868,13.3601
0.253157,17.8091
0.316447,22.2559
0.379736,26.7006
0.443025,31.1431
0.506315,35.5833
0.569604,40.0214
0.632893,44.4572
0.696183,48.8908
0.759472,53.3222
0.822761,57.7513
0.886051,62.1782
0.94934,66.6028
1.01263,71.0251
1.07592,75.4452
1.13921,79.8629
1.2025,84.2784
1.26579,88.6916
1.32908,93.1024
1.39237,97.5109
1.45565,101.917
1.51894,106.321
1.58223,110.723
1.64552,115.122
1.70881,119.519
1.7721,123.913
1.83539,128.305
1.89868,132.695
1.96197,137.082
2.02526,141.467
2.08855,145.849
2.15184,150.229
2.21513,154.607
2.27842,158.982
2.34171,163.355
2.40499,167.725
2.46828,172.093
2.53157,176.459
2.59486,180.822
2.65815,185.182
2.72144,189.54
2.78473,193.895
2.84802,198.248
2.91131,202.599
2.9746,206.947
3.03789,211.292
3.10118,215.635
3.16447,219.975
3.22776,224.313
3.29105,228.648
3.35433,232.981
3.41762,237.311
3.48091,241.638
3.5442,245.963
3.60749,250.285
3.67078,254.605
3.73407,258.922
3.79736,263.236
3.86065,267.548
3.92394,271.857
3.98723,276.164
4.05052,280.468
4.11381,284.769
4.1771,289.067
4.24039,293.363
4.30367,297.656
4.36696,301.947
4.43025,306.234
4.49354,310.519
4.55683,314.802
4.62012,319.081
4.68341,323.358
4.7467,327.632
4.80999,331.904
4.87328,336.172
4.93657,340.438
4.99986,344.701
5.06315,348.962
5.12644,353.219
5.18973,357.474
5.25301,361.726
5.3163,365.975
5.37959,370.221
5.44288,374.465
5.50617,378.706
5.56946,382.943
5.63275,387.178
5.69604,391.41
5.75933,395.64
5.82262,399.866
5.88591,404.09
5.9492,408.31
6.01249,412.528
6.07578,416.743
6.13907,420.955
6.20235,425.164
6.26564,429.37
6.32893,433.573
6.39222,437.773
6.45551,441.971
6.5188,446.165
6.58209,450.356
6.64538,454.545
6.70867,458.73
6.77196,462.913
6.83525,467.092
6.89854,471.269
6.96183,475.442
7.02512,479.604
7.08841,483.752
7.15169,487.891
7.21498,492.017
7.27827,496.129
7.34156,500.229
7.40485,504.314
7.46814,508.395
7.53143,512.473
7.59472,516.551
7.65801,520.628
7.7213,524.705
7.78459,528.779
7.84788,532.851
7.91117,536.923
7.97446,540.994
8.03775,545.061
8.10103,549.123
8.16432,553.181
8.22761,557.212
8.2909,561.231
8.35419,565.223
8.41748,569.186
8.48077,573.134
8.54406,577.055
8.60735,580.949
8.67064,584.834
8.73393,588.699
8.79722,592.549
8.86051,596.38
8.9238,600.192
8.98709,603.989
9.05037,607.76
9.11366,611.511
9.17695,615.251
9.24024,618.966
9.30353,622.657
9.36682,626.337
9.43011,629.994
9.4934,633.628
9.55669,637.24
9.49946,633.219
9.44223,629.196
9.385,625.175
9.32776,621.148
9.27053,617.123
9.2133,613.093
9.15607,609.064
9.09884,605.032
9.04161,601
8.98438,596.968
8.92714,592.933
8.86991,588.899
8.81268,584.864
8.75545,580.831
8.69822,576.802
8.64099,572.771
8.58376,568.743
8.52653,564.705
8.46929,560.664
8.41206,556.611
8.35483,552.552
8.2976,548.485
8.24037,544.41
8.18314,540.327
8.12591,536.234
8.06867,532.13
8.01144,528.024
7.95421,523.91
7.89698,519.792
7.83975,515.669
7.78252,511.539
7.72529,507.404
7.66806,503.263
7.61082,499.114
7.55359,494.96
7.49636,490.798
7.43913,486.629
7.3819,482.454
7.32467,478.271
7.26744,474.079
7.2102,469.88
7.15297,465.671
7.09574,461.454
7.03851,457.233
6.98128,453.002
6.92405,448.764
6.86682,444.52
6.80959,440.276
6.75235,436.032
6.69512,431.788
6.63789,427.544
6.58066,423.3
6.52343,419.056
6.4662,414.812
6.40897,410.568
6.35173,406.323
6.2945,402.079
6.23727,397.835
6.18004,393.591
6.12281,389.347
6.06558,385.103
6.00835,380.859
5.95112,376.615
5.89388,372.371
5.83665,368.127
5.77942,363.883
5.72219,359.639
5.66496,355.395
5.60773,351.151
5.5505,346.907
5.49326,342.663
5.43603,338.419
5.3788,334.175
5.32157,329.932
5.26434,325.688
5.20711,321.444
5.14988,317.2
5.09265,312.956
5.03541,308.712
4.97818,304.468
4.92095,300.224
4.86372,295.981
4.80649,291.737
4.74926,287.493
4.69203,283.249
4.63479,279.005
4.57756,274.762
4.52033,270.518
4.4631,266.274
4.40587,262.031
4.34864,257.787
4.29141,253.543
4.23418,249.3
4.17694,245.056
4.11971,240.812
4.06248,236.569
4.00525,232.325
3.94802,228.082
3.89079,223.838
3.83356,219.595
3.77632,215.352
3.71909,211.108
3.66186,206.865
3.60463,202.622
3.5474,198.378
3.49017,194.135
3.43294,189.892
3.37571,185.649
3.31847,181.406
3.26124,177.163
3.20401,172.92
3.14678,168.677
3.08955,164.435
3.03232,160.192
2.97509,155.949
2.91785,151.707
2.86062,147.465
2.80339,143.222
2.74616,138.98
2.68893,134.738
2.6317,130.496
2.57447,126.254
2.51724,122.013
2.46,117.771
2.40277,113.53
2.34554,109.289
2.28831,105.048
2.23108,100.807
2.17385,96.5664
2.11662,92.3261
2.05938,88.0862
2.00215,83.8465
1.94492,79.6072
1.88769,75.3683
1.83046,71.1297
1.77323,66.8917
1.716,62.6542
1.65877,58.4172
1.60153,54.1809
1.5443,49.9453
1.48707,45.7105
1.42984,41.4765
1.37261,37.2436
1.31538,33.0119
1.25815,28.7815
1.20091,24.5527
1.14368,20.3256
1.08645,16.1005
1.02922,11.8779
0.971989,7.65811
0.914758,3.44162
0.857527,-0.770814
0.800295,-4.97841
0.743064,-9.18008
0.685833,-13.3746
0.628601,-17.5604
0.57137,-21.7351
0.514139,-25.8958
0.456907,-30.0395
0.399676,-34.1621
0.342445,-38.2596
0.285213,-42.3306
0.227982,-46.3816
0.170751,-50.4162
0.113519,-54.4374
0.056288,-58.4464
-0.000943333,-62.4528
-0.0581747,-66.4575
-0.115406,-70.4603
-0.172637,-74.4613
-0.229869,-78.4605
-0.2871,-82.4579
-0.344331,-86.4534
-0.401563,-90.4471
-0.458794,-94.439
-0.516025,-98.429
-0.573257,-102.417
-0.630488,-106.403
-0.687719,-110.388
-0.744951,-114.37
-0.802182,-118.351
-0.859413,-122.33
-0.916645,-126.306
-0.973876,-130.281
-1.03111,-134.254
-1.08834,-138.226
-1.14557,-142.195
-1.2028,-146.162
-1.26003,-150.127
-1.31726,-154.091
-1.3745,-158.052
-1.43173,-162.012
-1.48896,-165.969
-1.54619,-169.925
-1.60342,-173.878
-1.66065,-177.83
-1.71788,-181.779
-1.77511,-185.727
-1.83235,-189.673
-1.88958,-193.616
-1.94681,-197.558
-2.00404,-201.498
-2.06127,-205.435
-2.1185,-209.371
-2.17573,-213.304
-2.23297,-217.236
-2.2902,-221.165
-2.34743,-225.093
-2.40466,-229.018
-2.46189,-232.942
-2.51912,-236.863
-2.57635,-240.782
-2.63358,-244.699
-2.69082,-248.614
-2.74805,-252.527
-2.80528,-256.438
-2.86251,-260.346
-2.91974,-264.253
-2.97697,-268.158
-3.0342,-272.06
-3.09144,-275.96
-3.14867,-279.858
-3.2059,-283.754
-3.26313,-287.648
-3.32036,-291.54
-3.37759,-295.429
-3.43482,-299.317
-3.49205,-303.202
-3.54929,-307.085
-3.60652,-310.966
-3.66375,-314.844
-3.72098,-318.721
-3.77821,-322.595
-3.83544,-326.467
-3.89267,-330.337
-3.94991,-334.205
-4.00714,-338.07
-4.06437,-341.933
-4.1216,-345.794
-4.17883,-349.653
-4.23606,-353.509
-4.29329,-357.364
-4.35052,-361.216
-4.40776,-365.065
-4.46499,-368.913
-4.52222,-372.758
-4.57945,-376.601
-4.63668,-380.442
-4.69391,-384.28
-4.75114,-388.116
-4.80838,-391.95
-4.86561,-395.781
-4.92284,-399.61
-4.98007,-403.437
-5.0373,-407.261
-5.09453,-411.084
-5.15176,-414.903
-5.20899,-418.721
-5.26623,-422.536
-5.32346,-426.343
-5.38069,-430.141
-5.43792,-433.928
-5.49515,-437.71
-5.55238,-441.489
-5.60961,-445.262
-5.66685,-449.022
-5.72408,-452.773
-5.78131,-456.515
-5.83854,-460.244
-5.89577,-463.963
-5.953,-467.672
-6.01023,-471.369
-6.06746,-475.056
-6.1247,-478.732
-6.18193,-482.398
-6.23916,-486.053
-6.29639,-489.697
-6.35362,-493.33
-6.41085,-496.952
-6.46808,-500.556
-6.52532,-504.145
-6.58255,-507.719
-6.63978,-511.282
-6.69701,-514.832
-6.75424,-518.368
-6.81147,-521.89
-6.8687,-525.393
-6.92593,-528.883
-6.98317,-532.356
-7.0404,-535.813
-7.09763,-539.252
-7.15486,-542.672
-7.21209,-546.073
-7.26932,-549.458
-7.32655,-552.826
-7.38379,-556.18
-7.44102,-559.513
-7.49825,-562.83
-7.55548,-566.128
-7.61271,-569.408
-7.66994,-572.673
-7.72717,-575.918
-7.7844,-579.148
-7.84164,-582.358
-7.89887,-585.552
-7.9561,-588.729
-8.01333,-591.891
-8.07056,-595.057
-8.12779,-598.232
-8.18502,-601.415
-8.24226,-604.604
-8.29949,-607.796
-8.35672,-610.99
-8.41395,-614.189
-8.47118,-617.391
-8.52841,-620.589
-8.58564,-623.79
-8.5163,-619.261
-8.44695,-614.738
-8.3776,-610.215
-8.30826,-605.697
-8.23891,-601.184
-8.16956,-596.677
-8.10022,-592.182
-8.03087,-587.694
-7.96152,-583.217
-7.89218,-578.73
-7.82283,-574.215
-7.75348,-569.677
-7.68414,-565.122
-7.61479,-560.537
-7.54544,-555.93
-7.4761,-551.302
-7.40675,-546.647
-7.3374,-541.968
-7.26806,-537.272
-7.19871,-532.553
-7.12936,-527.807
-7.06002,-523.04
-6.99067,-518.25
-6.92132,-513.437
-6.85198,-508.605
-6.78263,-503.754
-6.71328,-498.887
-6.64394,-494.004
-6.57459,-489.106
-6.50524,-484.19
-6.4359,-479.252
-6.36655,-474.3
-6.2972,-469.339
-6.22786,-464.365
-6.15851,-459.38
-6.08916,-454.381
-6.01982,-449.372
-5.95047,-444.35
-5.88112,-439.317
-5.81178,-434.273
-5.74243,-429.215
-5.67308,-424.146
-5.60374,-419.064
-5.53439,-413.971
-5.46504,-408.869
-5.3957,-403.764
-5.32635,-398.656
-5.257,-393.535
-5.18766,-388.403
-5.11831,-383.269
-5.04896,-378.134
-4.97962,-373
-4.91027,-367.865
-4.84092,-362.731
