Top_Displacement_mm,Base_Shear_kN
0.0632893,3.77647
0.126579,7.55043
0.189868,11.3218
0.253157,15.0907
0.316447,18.8571
0.379736,22.6209
0.443025,26.3821
0.506315,30.1408
0.569604,33.8969
0.632893,37.6504
0.696183,41.4014
0.759472,45.1497
0.822761,48.8955
0.886051,52.6386
0.94934,56.3791
1.01263,60.117
1.07592,63.8523
1.13921,67.585
1.2025,71.315
1.26579,75.0424
1.32908,78.7671
1.39237,82.4892
1.45565,86.2086
1.51894,89.9253
1.58223,93.6394
1.64552,97.3507
1.70881,101.059
1.7721,104.765
1.83539,108.469
1.89868,112.169
1.96197,115.867
2.02526,119.562
2.08855,123.255
2.15184,126.944
2.21513,130.631
2.27842,134.316
2.34171,137.997
2.40499,141.676
2.46828,145.352
2.53157,149.025
2.59486,152.695
2.65815,156.363
2.72144,160.028
2.78473,163.69
2.84802,167.349
2.91131,171.006
2.9746,174.659
3.03789,178.31
3.10118,181.958
3.16447,185.603
3.22776,189.246
3.29105,192.885
3.35433,196.522
3.41762,200.156
3.48091,203.787
3.5442,207.415
3.60749,211.04
3.67078,214.663
3.73407,218.282
3.79736,221.899
3.86065,225.513
3.92394,229.124
3.98723,232.732
4.05052,236.337
4.11381,239.939
4.1771,243.539
4.24039,247.135
4.30367,250.728
4.36696,254.319
4.43025,257.907
4.49354,261.491
4.55683,265.073
4.62012,268.652
4.68341,272.228
4.7467,275.801
4.80999,279.371
4.87328,282.937
4.93657,286.487
4.99986,290.025
5.06315,293.556
5.12644,297.07
5.18973,300.569
5.25301,304.051
5.3163,307.516
5.37959,310.98
5.44288,314.445
5.50617,317.909
5.56946,321.373
5.63275,324.837
5.69604,328.301
5.75933,331.759
5.82262,335.208
5.88591,338.652
5.9492,342.093
6.01249,345.525
6.07578,348.949
6.13907,352.349
6.20235,355.718
6.26564,359.061
6.32893,362.387
6.39222,365.692
6.45551,368.972
6.5188,372.233
6.58209,375.474
6.64538,378.692
6.70867,381.887
6.77196,385.059
6.83525,388.21
6.89854,391.338
6.96183,394.441
7.02512,397.527
7.08841,400.599
7.15169,403.65
7.21498,406.673
7.27827,409.674
7.34156,412.646
7.40485,415.59
7.46814,418.501
7.53143,421.382
7.59472,424.239
7.65801,427.063
7.7213,429.859
7.78459,432.631
7.84788,435.376
7.91117,438.095
7.97446,440.792
8.03775,443.456
8.10103,446.1
8.16432,448.714
8.22761,451.299
8.2909,453.865
8.35419,456.398
8.41748,458.901
8.48077,461.39
8.54406,463.851
8.60735,466.287
8.67064,468.701
8.73393,471.092
8.79722,473.462
8.86051,475.799
8.9238,478.091
8.98709,480.359
9.05037,482.588
9.11366,484.823
9.17695,487.032
9.24024,489.223
9.30353,491.408
9.36682,493.577
9.43011,495.723
9.4934,497.841
9.55669,499.951
9.49946,497.131
9.44223,494.314
9.385,491.499
9.32776,488.681
9.27053,485.868
9.2133,483.055
9.15607,480.241
9.09884,477.43
9.04161,474.62
8.98438,471.813
8.92714,469.008
8.86991,466.201
8.81268,463.4
8.75545,460.597
8.69822,457.795
8.64099,454.993
8.58376,452.19
8.52653,449.393
8.46929,446.589
8.41206,443.787
8.35483,440.979
8.2976,438.167
8.24037,435.353
8.18314,432.531
8.12591,429.702
8.06867,426.87
8.01144,424.028
7.95421,421.181
7.89698,418.326
7.83975,415.459
7.78252,412.587
7.72529,409.699
