Top_Displacement_mm,Base_Shear_kN
0.0632893,2.5935
0.126579,5.18426
0.189868,7.77228
0.253157,10.3576
0.316447,12.9401
0.379736,15.5199
0.443025,18.0969
0.506315,20.6711
0.569604,23.2426
0.632893,25.8113
0.696183,28.3772
0.759472,30.9404
0.822761,33.5007
0.886051,36.0583
0.94934,38.6131
1.01263,41.1651
1.07592,43.7142
1.13921,46.2606
1.2025,48.8042
1.26579,51.3449
1.32908,53.8828
1.39237,56.4179
1.45565,58.9502
1.51894,61.4797
1.58223,64.0063
1.64552,66.5301
1.70881,69.051
1.7721,71.5691
1.83539,74.0844
1.89868,76.5968
1.96197,79.1063
2.02526,81.613
2.08855,84.1168
2.15184,86.6178
2.21513,89.1159
2.27842,91.6111
2.34171,94.1034
2.40499,96.5929
2.46828,99.0795
2.53157,101.563
2.59486,104.044
2.65815,106.522
2.72144,108.997
2.78473,111.469
2.84802,113.938
2.91131,116.405
2.9746,118.868
3.03789,121.329
3.10118,123.786
3.16447,126.241
3.22776,128.693
3.29105,131.142
3.35433,133.588
3.41762,136.031
3.48091,138.471
3.5442,140.908
3.60749,143.342
3.67078,145.774
3.73407,148.202
3.79736,150.627
3.86065,153.05
3.92394,155.47
3.98723,157.886
4.05052,160.3
4.11381,162.711
4.1771,165.118
4.24039,167.523
4.30367,169.925
4.36696,172.324
4.43025,174.72
4.49354,177.113
4.55683,179.503
4.62012,181.89
4.68341,184.274
4.7467,186.656
4.80999,189.031
4.87328,191.396
4.93657,193.755
4.99986,196.108
5.06315,198.457
5.12644,200.796
5.18973,203.124
5.25301,205.442
5.3163,207.749
5.37959,210.047
5.44288,212.334
5.50617,214.608
5.56946,216.876
5.63275,219.142
5.69604,221.406
5.75933,223.669
5.82262,225.929
5.88591,228.184
5.9492,230.435
6.01249,232.678
6.07578,234.913
6.13907,237.139
6.20235,239.359
6.26564,241.57
6.32893,243.765
6.39222,245.946
6.45551,248.113
6.5188,250.267
6.58209,252.405
6.64538,254.532
6.70867,256.644
6.77196,258.742
6.83525,260.826
6.89854,262.897
6.96183,264.953
7.02512,267.001
7.08841,269.036
7.15169,271.059
7.21498,273.072
7.27827,275.067
7.34156,277.045
7.40485,279.007
7.46814,280.954
7.53143,282.877
7.59472,284.781
7.65801,286.666
7.7213,288.535
7.78459,290.387
7.84788,292.223
7.91117,294.043
7.97446,295.845
8.03775,297.63
8.10103,299.397
8.16432,301.148
8.22761,302.877
8.2909,304.586
8.35419,306.282
8.41748,307.959
8.48077,309.622
8.54406,311.267
8.60735,312.903
8.67064,314.519
8.73393,316.126
8.79722,317.709
8.86051,319.284
8.9238,320.837
8.98709,322.381
9.05037,323.882
9.11366,325.38
9.17695,326.871
9.24024,328.348
9.30353,329.814
9.36682,331.286
9.43011,332.727
9.4934,334.163
9.55669,335.586
9.49946,333.599
9.44223,331.611
9.385,329.626
9.32776,327.642
9.27053,325.658
9.2133,323.676
9.15607,321.696
9.09884,319.716
9.04161,317.74
8.98438,315.763
8.92714,313.79
8.86991,311.818
8.81268,309.847
8.75545,307.878
8.69822,305.909
8.64099,303.941
8.58376,301.974
8.52653,300.006
8.46929,298.039
8.41206,296.067
8.35483,294.097
8.2976,292.119
8.24037,290.142
8.18314,288.159
8.12591,286.174
8.06867,284.184
8.01144,282.189
7.95421,280.189
7.89698,278.185
7.83975,276.172
7.78252,274.157
7.72529,272.133
7.66806,270.104
7.61082,268.07
7.55359,266.026
7.49636,263.978
7.43913,261.92
7.3819,259.853
7.32467,257.774
7.26744,255.686
7.2102,253.585
7.15297,251.477
7.09574,249.36
7.03851,247.233
6.98128,245.096
6.92405,242.951
6.86682,240.794
6.80959,238.627
6.75235,236.45
6.69512,234.263
6.63789,232.064
6.58066,229.855
6.52343,227.635
6.4662,225.403
6.40897,223.162
6.35173,220.91
6.2945,218.649
6.23727,216.379
6.18004,214.096
6.12281,211.801
6.06558,209.495
6.00835,207.18
5.95112,204.86
5.89388,202.533
5.83665,200.198
5.77942,197.853
5.72219,195.499
5.66496,193.138
5.60773,190.771
5.5505,188.398
5.49326,186.018
5.43603,183.632
5.3788,181.241
5.32157,178.844
5.26434,176.441
5.20711,174.031
5.14988,171.616
5.09265,169.194
5.03541,166.766
4.97818,164.332
4.92095,161.895
4.86372,159.456
4.80649,157.016
4.74926,154.571
4.69203,152.12
4.63479,149.667
4.57756,147.215
4.52033,144.762
4.4631,142.309
4.40587,139.857
4.34864,137.404
4.29141,134.952
4.23418,132.5
4.17694,130.047
4.11971,127.595
4.06248,125.143
4.00525,122.691
3.94802,120.239
3.89079,117.787
3.83356,115.335
3.77632,112.883
3.71909,110.432
3.66186,107.98
3.60463,105.529
3.5474,103.077
3.49017,100.626
3.43294,98.175
3.37571,95.724
3.31847,93.2732
3.26124,90.8226
3.20401,88.3721
3.14678,85.9218
3.08955,83.4716
3.03232,81.0216
2.97509,78.5719
2.91785,76.1224
2.86062,73.6731
2.80339,71.2241
2.74616,68.7753
2.68893,66.3268
2.6317,63.8787
2.57447,61.4309
2.51724,58.9835
2.46,56.5364
2.40277,54.0898
2.34554,51.6436
2.28831,49.198
2.23108,46.7529
2.17385,44.3085
2.11662,41.8646
2.05938,39.4215
2.00215,36.9792
1.94492,34.5377
1.88769,32.0972
1.83046,29.6577
1.77323,27.2193
1.716,24.7823
1.65877,22.3468
1.60153,19.9128
1.5443,17.4806
1.48707,15.0504
1.42984,12.6226
1.37261,10.1973
1.31538,7.77499
1.25815,5.35596
1.20091,2.94087
1.14368,0.530272
1.08645,-1.87549
1.02922,-4.27573
0.971989,-6.66954
0.914758,-9.05555
0.857527,-11.4324
0.800295,-13.7986
0.743064,-16.1521
0.685833,-18.4901
0.628601,-20.8089
0.57137,-23.1045
0.514139,-25.3762
0.456907,-27.6309
0.399676,-29.8668
0.342445,-32.0896
0.285213,-34.3033
0.227982,-36.5051
0.170751,-38.6979
0.113519,-40.8886
0.056288,-43.0771
-0.000943333,-45.2636
-0.0581747,-47.4479
-0.115406,-49.63
-0.172637,-51.8101
-0.229869,-53.988
-0.2871,-56.1638
-0.344331,-58.3374
-0.401563,-60.5089
-0.458794,-62.6783
-0.516025,-64.8455
-0.573257,-67.0105
-0.630488,-69.1734
-0.687719,-71.3342
-0.744951,-73.4928
-0.802182,-75.6492
-0.859413,-77.8035
-0.916645,-79.9556
-0.973876,-82.1055
-1.03111,-84.2533
-1.08834,-86.3989
-1.14557,-88.5423
-1.2028,-90.6836
-1.26003,-92.8227
-1.31726,-94.9596
-1.3745,-97.0943
-1.43173,-99.2268
-1.48896,-101.357
-1.54619,-103.485
-1.60342,-105.611
-1.66065,-107.735
-1.71788,-109.857
-1.77511,-111.976
-1.83235,-114.093
-1.88958,-116.208
-1.94681,-118.321
-2.00404,-120.431
-2.06127,-122.54
-2.1185,-124.646
-2.17573,-126.75
-2.23297,-128.851
-2.2902,-130.951
-2.34743,-133.048
-2.40466,-135.143
-2.46189,-137.236
-2.51912,-139.327
-2.57635,-141.415
-2.63358,-143.501
-2.69082,-145.585
-2.74805,-147.667
-2.80528,-149.746
-2.86251,-151.824
-2.91974,-153.899
-2.97697,-155.971
-3.0342,-158.042
-3.09144,-160.11
-3.14867,-162.176
-3.2059,-164.24
-3.26313,-166.302
-3.32036,-168.361
-3.37759,-170.418
-3.43482,-172.473
-3.49205,-174.525
-3.54929,-176.576
-3.60652,-178.62
-3.66375,-180.658
-3.72098,-182.692
-3.77821,-184.723
-3.83544,-186.747
-3.89267,-188.765
-3.94991,-190.775
-4.00714,-192.777
-4.06437,-194.772
-4.1216,-196.76
-4.17883,-198.74
-4.23606,-200.713
-4.29329,-202.678
-4.35052,-204.636
-4.40776,-206.587
-4.46499,-208.53
-4.52222,-210.465
-4.57945,-212.39
-4.63668,-214.305
-4.69391,-216.211
-4.75114,-218.109
-4.80838,-219.997
-4.86561,-221.874
