Top_Displacement_mm,Base_Shear_kN
0.0632893,4.64504
0.126579,9.28935
0.189868,13.9329
0.253157,18.5757
0.316447,23.2178
0.379736,27.8591
0.443025,32.4996
0.506315,37.1393
0.569604,41.7782
0.632893,46.4162
0.696183,51.0535
0.759472,55.69
0.822761,60.3256
0.886051,64.9603
0.94934,69.5942
1.01263,74.2273
1.07592,78.8594
1.13921,83.4907
1.2025,88.1211
1.26579,92.7506
1.32908,97.3792
1.39237,102.007
1.45565,106.634
1.51894,111.259
1.58223,115.884
1.64552,120.508
1.70881,125.131
1.7721,129.753
1.83539,134.374
1.89868,138.994
1.96197,143.613
2.02526,148.231
2.08855,152.848
2.15184,157.464
2.21513,162.079
2.27842,166.692
2.34171,171.305
2.40499,175.917
2.46828,180.528
2.53157,185.137
2.59486,189.746
2.65815,194.349
2.72144,198.944
2.78473,203.54
2.84802,208.136
2.91131,212.73
2.9746,217.325
3.03789,221.919
3.10118,226.511
3.16447,231.103
3.22776,235.69
3.29105,240.273
3.35433,244.855
3.41762,249.44
3.48091,254.02
3.5442,258.584
3.60749,263.105
3.67078,267.586
3.73407,272.017
3.79736,276.406
3.86065,280.753
3.92394,285.059
3.98723,289.316
4.05052,293.53
4.11381,297.704
4.1771,301.832
4.24039,305.921
4.30367,309.944
4.36696,313.909
4.43025,317.808
4.49354,321.647
4.55683,325.422
4.62012,329.133
4.68341,332.785
4.7467,336.374
4.80999,339.906
4.87328,343.379
4.93657,346.791
4.99986,350.149
5.06315,353.451
5.12644,356.689
5.18973,359.872
5.25301,362.995
5.3163,366.067
5.37959,369.082
5.44288,372.043
5.50617,374.951
5.56946,377.803
5.63275,380.607
5.69604,383.367
5.75933,386.076
5.82262,388.739
5.88591,391.36
5.9492,393.933
6.01249,396.47
6.07578,398.965
6.13907,401.415
6.20235,403.786
6.26564,406.132
6.32893,408.397
6.39222,410.642
6.45551,412.887
6.5188,415.079
6.58209,417.266
6.64538,419.412
6.70867,421.556
6.77196,423.689
6.83525,425.754
6.89854,427.839
6.96183,429.909
7.02512,431.93
7.08841,433.944
7.15169,435.96
7.21498,437.911
7.27827,439.804
7.34156,441.652
7.40485,443.565
7.46814,445.427
7.53143,447.283
7.59472,449.171
7.65801,451.005
7.7213,452.878
7.78459,454.694
7.84788,456.548
7.91117,458.342
7.97446,460.187
8.03775,462.004
8.10103,463.795
8.16432,465.591
8.22761,467.392
8.2909,469.216
8.35419,471.001
8.41748,472.739
8.48077,474.511
8.54406,476.269
8.60735,478.034
8.67064,479.8
8.73393,481.542
8.79722,483.274
8.86051,484.998
8.9238,486.75
8.98709,488.46
9.05037,490.165
9.11366,491.896
9.17695,493.585
9.24024,495.274
9.30353,496.978
9.36682,498.666
9.43011,500.349
9.4934,502.045
9.55669,503.702
9.49946,501.627
9.44223,499.551
9.385,497.478
9.32776,495.406
9.27053,493.332
9.2133,491.258
9.15607,489.184
9.09884,487.111
9.04161,485.038
8.98438,482.964
8.92714,480.888
8.86991,478.819
8.81268,476.745
8.75545,474.669
8.69822,472.599
8.64099,470.525
8.58376,468.451
8.52653,466.378
8.46929,464.306
8.41206,462.235
8.35483,460.159
8.2976,458.089
8.24037,456.014
8.18314,453.939
8.12591,451.866
8.06867,449.786
8.01144,447.709
7.95421,445.625
7.89698,443.54
7.83975,441.453
7.78252,439.36
7.72529,437.262
7.66806,435.164
7.61082,433.055
7.55359,430.948
7.49636,428.829
7.43913,426.706
7.3819,424.578
7.32467,422.44
7.26744,420.3
7.2102,418.147
7.15297,415.991
7.09574,413.823
7.03851,411.649
6.98128,409.463
6.92405,407.271
6.86682,405.065
6.80959,402.854
6.75235,400.628
6.69512,398.393
6.63789,396.145
6.58066,393.888
6.52343,391.614
6.4662,389.331
6.40897,387.032
6.35173,384.723
6.2945,382.394
6.23727,380.053
6.18004,377.695
6.12281,375.323
6.06558,372.934
6.00835,370.526
5.95112,368.102
5.89388,365.659
5.83665,363.198
5.77942,360.72
5.72219,358.219
5.66496,355.699
5.60773,353.16
5.5505,350.597
5.49326,348.012
5.43603,345.408
5.3788,342.776
5.32157,340.121
5.26434,337.443
5.20711,334.74
5.14988,332.009
5.09265,329.252
5.03541,326.469
4.97818,323.659
4.92095,320.82
4.86372,317.95
4.80649,315.051
4.74926,312.123
4.69203,309.166
4.63479,306.179
4.57756,303.161
4.52033,300.11
4.4631,297.027
4.40587,293.912
4.34864,290.762
4.29141,287.578
4.23418,284.36
4.17694,281.105
4.11971,277.815
4.06248,274.488
4.00525,271.123
3.94802,267.722
3.89079,264.281
3.83356,260.802
3.77632,257.281
3.71909,253.723
3.66186,250.129
3.60463,246.497
3.5474,242.827
3.49017,239.121
3.43294,235.374
3.37571,231.59
3.31847,227.766
3.26124,223.902
3.20401,220.004
3.14678,216.081
3.08955,212.133
3.03232,208.161
2.97509,204.161
2.91785,200.135
2.86062,196.084
2.80339,192.003
2.74616,187.896
2.68893,183.761
2.6317,179.598
2.57447,175.407
2.51724,171.188
2.46,166.962
2.40277,162.736
2.34554,158.509
2.28831,154.283
2.23108,150.057
2.17385,145.831
2.11662,141.604
2.05938,137.378
2.00215,133.152
1.94492,128.926
