Top_Displacement_mm,Base_Shear_kN
0.0632893,4.14108
0.126579,8.28161
0.189868,12.4216
0.253157,16.561
0.316447,20.6998
0.379736,24.838
0.443025,28.9756
0.506315,33.1126
0.569604,37.249
0.632893,41.3848
0.696183,45.5199
0.759472,49.6544
0.822761,53.7882
0.886051,57.9214
0.94934,62.0539
1.01263,66.1857
1.07592,70.3168
1.13921,74.4473
1.2025,78.577
1.26579,82.706
1.32908,86.8342
1.39237,90.9618
1.45565,95.0885
1.51894,99.2146
1.58223,103.34
1.64552,107.464
1.70881,111.588
1.7721,115.711
1.83539,119.833
1.89868,123.954
1.96197,128.075
2.02526,132.194
2.08855,136.313
2.15184,140.431
2.21513,144.548
2.27842,148.664
2.34171,152.78
2.40499,156.894
2.46828,161.008
2.53157,165.12
2.59486,169.232
2.65815,173.343
2.72144,177.447
2.78473,181.55
2.84802,185.653
2.91131,189.755
2.9746,193.856
3.03789,197.956
3.10118,202.057
3.16447,206.156
3.22776,210.249
3.29105,214.342
3.35433,218.437
3.41762,222.528
3.48091,226.62
3.5442,230.698
3.60749,234.737
3.67078,238.736
3.73407,242.7
3.79736,246.623
3.86065,250.506
3.92394,254.355
3.98723,258.161
4.05052,261.928
4.11381,265.655
4.1771,269.342
4.24039,272.975
4.30367,276.548
4.36696,280.061
4.43025,283.515
4.49354,286.911
4.55683,290.245
4.62012,293.523
4.68341,296.738
4.7467,299.899
4.80999,302.998
4.87328,306.042
4.93657,309.033
4.99986,311.956
5.06315,314.824
5.12644,317.635
5.18973,320.388
5.25301,323.08
5.3163,325.722
5.37959,328.304
5.44288,330.838
5.50617,333.319
5.56946,335.748
5.63275,338.129
5.69604,340.455
5.75933,342.738
5.82262,344.973
5.88591,347.165
5.9492,349.315
6.01249,351.425
6.07578,353.494
6.13907,355.445
6.20235,357.359
6.26564,359.285
6.32893,361.144
6.39222,362.966
6.45551,364.803
6.5188,366.577
6.58209,368.365
6.64538,370.091
6.70867,371.83
6.77196,373.508
6.83525,375.2
6.89854,376.844
6.96183,378.451
7.02512,380.005
7.08841,381.516
7.15169,383.048
7.21498,384.597
7.27827,386.102
7.34156,387.595
7.40485,389.046
7.46814,390.554
7.53143,392.016
7.59472,393.514
7.65801,394.951
7.7213,396.419
7.78459,397.842
7.84788,399.29
7.91117,400.697
7.97446,402.126
8.03775,403.545
8.10103,404.93
8.16432,406.326
8.22761,407.717
8.2909,409.101
8.35419,410.483
8.41748,411.846
8.48077,413.205
8.54406,414.562
8.60735,415.9
8.67064,417.241
8.73393,418.566
8.79722,419.921
8.86051,421.233
8.9238,422.543
8.98709,423.84
9.05037,425.164
9.11366,426.449
9.17695,427.726
9.24024,429.03
9.30353,430.299
9.36682,431.589
9.43011,432.861
9.4934,434.114
9.55669,435.352
9.49946,433.715
9.44223,432.076
9.385,430.438
9.32776,428.8
9.27053,427.162
9.2133,425.523
9.15607,423.887
9.09884,422.248
9.04161,420.608
8.98438,418.972
8.92714,417.334
8.86991,415.694
8.81268,414.058
8.75545,412.421
8.69822,410.781
8.64099,409.144
8.58376,407.507
8.52653,405.87
8.46929,404.23
8.41206,402.594
8.35483,400.955
8.2976,399.314
8.24037,397.676
8.18314,396.031
8.12591,394.387
8.06867,392.738
8.01144,391.087
7.95421,389.432
7.89698,387.773
7.83975,386.109
7.78252,384.441
7.72529,382.766
7.66806,381.088
7.61082,379.401
7.55359,377.711
7.49636,376.011
7.43913,374.304
7.3819,372.591
7.32467,370.868
7.26744,369.139
7.2102,367.4
7.15297,365.652
7.09574,363.894
7.03851,362.128
6.98128,360.348
6.92405,358.562
6.86682,356.762
6.80959,354.951
6.75235,353.129
6.69512,351.296
6.63789,349.447
6.58066,347.587
6.52343,345.714
6.4662,343.827
6.40897,341.925
6.35173,340.007
6.2945,338.075
6.23727,336.129
6.18004,334.165
6.12281,332.185
6.06558,330.185
6.00835,328.169
5.95112,326.137
5.89388,324.083
5.83665,322.013
5.77942,319.923
5.72219,317.81
5.66496,315.679
5.60773,313.528
5.5505,311.352
5.49326,309.154
5.43603,306.936
5.3788,304.693
5.32157,302.423
5.26434,300.131
5.20711,297.815
5.14988,295.472
5.09265,293.101
5.03541,290.705
4.97818,288.281
4.92095,285.829
4.86372,283.348
4.80649,280.837
4.74926,278.298
4.69203,275.73
4.63479,273.131
4.57756,270.502
4.52033,267.844
4.4631,265.152
4.40587,262.429
4.34864,259.674
4.29141,256.886
4.23418,254.065
4.17694,251.21
4.11971,248.32
4.06248,245.394
4.00525,242.432
3.94802,239.434
3.89079,236.401
3.83356,233.329
3.77632,230.22
3.71909,227.07
3.66186,223.888
3.60463,220.668
3.5474,217.415
3.49017,214.126
3.43294,210.801
3.37571,207.441
3.31847,204.043
3.26124,200.61
3.20401,197.139
3.14678,193.643
3.08955,190.121
3.03232,186.578
2.97509,183.012
2.91785,179.421
2.86062,175.807
2.80339,172.169
2.74616,168.506
2.68893,164.818
2.6317,161.106
2.57447,157.369
2.51724,153.61
2.46,149.848
2.40277,146.086
2.34554,142.324
2.28831,138.562
2.23108,134.8
2.17385,131.038
2.11662,127.275
2.05938,123.513
2.00215,119.751
1.94492,115.989
1.88769,112.227
1.83046,108.465
1.77323,104.702
1.716,100.94
1.65877,97.1782
1.60153,93.416
1.5443,89.6539
1.48707,85.8917
1.42984,82.1296
1.37261,78.3674
1.31538,74.6053
1.25815,70.8431
1.20091,67.081
1.14368,63.3189
1.08645,59.5567
1.02922,55.7946
0.971989,52.0325
0.914758,48.2703
0.857527,44.5082
0.800295,40.7461
0.743064,36.984
0.685833,33.2219
0.628601,29.4599
0.57137,25.6978
0.514139,21.9358
0.456907,18.1739
0.399676,14.412
0.342445,10.6502
0.285213,6.88859
0.227982,3.12736
0.170751,-0.632927
0.113519,-4.38997
0.056288,-8.14244
-0.000943333,-11.8919
-0.0581747,-15.6402
-0.115406,-19.3856
-0.172637,-23.129
-0.229869,-26.872
-0.2871,-30.6145
-0.344331,-34.3565
-0.401563,-38.098
-0.458794,-41.839
-0.516025,-45.5795
-0.573257,-49.3195
-0.630488,-53.059
-0.687719,-56.798
-0.744951,-60.5365
-0.802182,-64.2744
