Top_Displacement_mm,Base_Shear_kN
0.0632893,3.8668
0.126579,7.73187
0.189868,11.5952
0.253157,15.4568
0.316447,19.3166
0.379736,23.1747
0.443025,27.0309
0.506315,30.8854
0.569604,34.7381
0.632893,38.5889
0.696183,42.438
0.759472,46.2852
0.822761,50.1306
0.886051,53.9741
0.94934,57.8158
1.01263,61.6556
1.07592,65.4935
1.13921,69.3295
1.2025,73.1637
1.26579,76.9959
1.32908,80.8262
1.39237,84.6546
1.45565,88.4811
1.51894,92.3056
1.58223,96.1281
1.64552,99.9487
1.70881,103.767
1.7721,107.584
1.83539,111.399
1.89868,115.211
1.96197,119.022
2.02526,122.83
2.08855,126.637
2.15184,130.441
2.21513,134.244
2.27842,138.044
2.34171,141.843
2.40499,145.639
2.46828,149.433
2.53157,153.225
2.59486,157.015
2.65815,160.803
2.72144,164.589
2.78473,168.372
2.84802,172.154
2.91131,175.933
2.9746,179.71
3.03789,183.485
3.10118,187.258
3.16447,191.029
3.22776,194.797
3.29105,198.563
3.35433,202.327
3.41762,206.089
3.48091,209.848
3.5442,213.606
3.60749,217.361
3.67078,221.113
3.73407,224.864
3.79736,228.612
3.86065,232.358
3.92394,236.102
3.98723,239.843
4.05052,243.582
4.11381,247.319
4.1771,251.053
4.24039,254.785
4.30367,258.514
4.36696,262.242
4.43025,265.967
4.49354,269.689
4.55683,273.409
4.62012,277.127
4.68341,280.842
4.7467,284.555
4.80999,288.266
4.87328,291.974
4.93657,295.679
4.99986,299.377
5.06315,303.058
5.12644,306.731
5.18973,310.387
5.25301,314.039
5.3163,317.69
5.37959,321.341
5.44288,324.99
5.50617,328.638
5.56946,332.285
5.63275,335.931
5.69604,339.575
5.75933,343.217
5.82262,346.858
5.88591,350.49
5.9492,354.113
6.01249,357.725
6.07578,361.308
6.13907,364.868
6.20235,368.408
6.26564,371.93
6.32893,375.433
6.39222,378.915
6.45551,382.376
6.5188,385.816
6.58209,389.235
6.64538,392.63
6.70867,395.999
6.77196,399.345
6.83525,402.666
6.89854,405.963
6.96183,409.239
7.02512,412.497
7.08841,415.729
7.15169,418.93
7.21498,422.102
7.27827,425.246
7.34156,428.361
7.40485,431.446
7.46814,434.505
7.53143,437.525
7.59472,440.516
7.65801,443.481
7.7213,446.419
7.78459,449.325
7.84788,452.209
7.91117,455.069
7.97446,457.891
8.03775,460.687
8.10103,463.466
8.16432,466.215
8.22761,468.929
8.2909,471.619
8.35419,474.277
8.41748,476.907
8.48077,479.517
8.54406,482.087
8.60735,484.631
8.67064,487.153
8.73393,489.654
8.79722,492.117
8.86051,494.525
8.9238,496.915
8.98709,499.257
9.05037,501.589
9.11366,503.913
9.17695,506.211
9.24024,508.489
9.30353,510.753
9.36682,512.99
9.43011,515.206
9.4934,517.409
9.55669,519.595
9.49946,516.743
9.44223,513.894
9.385,511.042
9.32776,508.199
9.27053,505.347
9.2133,502.504
9.15607,499.656
9.09884,496.813
9.04161,493.97
8.98438,491.128
8.92714,488.285
8.86991,485.441
8.81268,482.599
8.75545,479.756
8.69822,476.915
8.64099,474.072
8.58376,471.221
8.52653,468.375
8.46929,465.522
8.41206,462.672
8.35483,459.815
8.2976,456.958
8.24037,454.093
8.18314,451.228
8.12591,448.35
8.06867,445.473
8.01144,442.584
7.95421,439.691
7.89698,436.785
7.83975,433.875
7.78252,430.953
7.72529,428.02
7.66806,425.079
7.61082,422.124
7.55359,419.159
7.49636,416.181
7.43913,413.19
7.3819,410.189
7.32467,407.17
7.26744,404.138
7.2102,401.095
7.15297,398.031
7.09574,394.95
7.03851,391.854
6.98128,388.742
6.92405,385.613
6.86682,382.467
6.80959,379.305
6.75235,376.126
6.69512,372.927
6.63789,369.713
6.58066,366.482
6.52343,363.237
6.4662,359.975
6.40897,356.698
6.35173,353.407
6.2945,350.099
6.23727,346.773
6.18004,343.432
6.12281,340.077
6.06558,336.709
6.00835,333.324
5.95112,329.923
5.89388,326.513
5.83665,323.093
5.77942,319.663
5.72219,316.223
5.66496,312.772
5.60773,309.311
5.5505,305.839
5.49326,302.356
5.43603,298.863
5.3788,295.359
5.32157,291.845
5.26434,288.32
5.20711,284.785
5.14988,281.238
5.09265,277.681
5.03541,274.112
4.97818,270.533
4.92095,266.943
4.86372,263.348
4.80649,259.744
4.74926,256.129
4.69203,252.513
4.63479,248.897
4.57756,245.281
4.52033,241.665
4.4631,238.049
4.40587,234.434
4.34864,230.818
4.29141,227.202
4.23418,223.586
4.17694,219.971
4.11971,216.355
4.06248,212.739
4.00525,209.123
3.94802,205.508
3.89079,201.892
3.83356,198.276
3.77632,194.66
3.71909,191.045
3.66186,187.429
3.60463,183.813
3.5474,180.198
3.49017,176.582
3.43294,172.967
3.37571,169.351
3.31847,165.735
3.26124,162.12
3.20401,158.504
3.14678,154.889
3.08955,151.273
3.03232,147.658
2.97509,144.042
2.91785,140.427
2.86062,136.812
2.80339,133.196
2.74616,129.581
2.68893,125.966
2.6317,122.351
2.57447,118.735
2.51724,115.12
2.46,111.505
2.40277,107.89
2.34554,104.275
2.28831,100.66
2.23108,97.0455
2.17385,93.4308
2.11662,89.8161
2.05938,86.2016
2.00215,82.5872
1.94492,78.9729
1.88769,75.3587
1.83046,71.7447
1.77323,68.1308
1.716,64.5171
1.65877,60.9036
1.60153,57.2903
1.5443,53.6773
1.48707,50.0646
1.42984,46.4522
1.37261,42.8402
1.31538,39.2287
1.25815,35.6176
1.20091,32.0071
1.14368,28.3972
1.08645,24.7882
1.02922,21.18
0.971989,17.573
0.914758,13.9673
0.857527,10.3633
0.800295,6.76124
0.743064,3.16167
0.685833,-0.434731
0.628601,-4.02726
0.57137,-7.61492
0.514139,-11.1963
0.456907,-14.769
0.399676,-18.3308
0.342445,-21.879
0.285213,-25.4133
0.227982,-28.938
0.170751,-32.4546
0.113519,-35.9637
0.056288,-39.4685
-0.000943333,-42.9681
-0.0581747,-46.4606
-0.115406,-49.9434
-0.172637,-53.4218
-0.229869,-56.8988
-0.2871,-60.3743
-0.344331,-63.8483
-0.401563,-67.3209
-0.458794,-70.7919
-0.516025,-74.2614
-0.573257,-77.7294
-0.630488,-81.1959
-0.687719,-84.6609
-0.744951,-88.1243
-0.802182,-91.5862
-0.859413,-95.0466
-0.916645,-98.5054
-0.973876,-101.963
-1.03111,-105.418
-1.08834,-108.872
-1.14557,-112.325
-1.2028,-115.776
-1.26003,-119.225
-1.31726,-122.673
-1.3745,-126.119
-1.43173,-129.563
-1.48896,-133.006
-1.54619,-136.447
-1.60342,-139.887
-1.66065,-143.325
-1.71788,-146.761
-1.77511,-150.196
-1.83235,-153.629
-1.88958,-157.06
-1.94681,-160.49
-2.00404,-163.917
-2.06127,-167.344
-2.1185,-170.768
-2.17573,-174.191
-2.23297,-177.612
-2.2902,-181.031
-2.34743,-184.449
-2.40466,-187.865
-2.46189,-191.279
-2.51912,-194.691
-2.57635,-198.102
-2.63358,-201.511
-2.69082,-204.918
-2.74805,-208.323
-2.80528,-211.726
-2.86251,-215.128
-2.91974,-218.528
-2.97697,-221.926
-3.0342,-225.322
-3.09144,-228.717
-3.14867,-232.109
-3.2059,-235.5
-3.26313,-238.881
-3.32036,-242.249
-3.37759,-245.613
-3.43482,-248.973
-3.49205,-252.327
-3.54929,-255.669
-3.60652,-259
-3.66375,-262.317
-3.72098,-265.623
-3.77821,-268.916
-3.83544,-272.197
-3.89267,-275.466
-3.94991,-278.723
-4.00714,-281.967
-4.06437,-285.2
-4.1216,-288.421
-4.17883,-291.626
-4.23606,-294.812
-4.29329,-297.981
-4.35052,-301.135
-4.40776,-304.276
-4.46499,-307.403
-4.52222,-310.519
-4.57945,-313.619
-4.63668,-316.708
-4.69391,-319.782
-4.75114,-322.832
-4.80838,-325.867
-4.86561,-328.882
-4.92284,-331.882
-4.98007,-334.868
-5.0373,-337.834
-5.09453,-340.787
-5.15176,-343.723
-5.20899,-346.643
-5.26623,-349.547
-5.32346,-352.436
-5.38069,-355.309
-5.43792,-358.166
-5.49515,-361.009
-5.55238,-363.833
-5.60961,-366.641
-5.66685,-369.432
-5.72408,-372.197
-5.78131,-374.972
-5.83854,-377.755
-5.89577,-380.554
-5.953,-383.354
-6.01023,-386.168
-6.06746,-388.982
-6.1247,-391.801
-6.18193,-394.628
-6.23916,-397.453
-6.29639,-400.282
-6.35362,-403.097
-6.41085,-405.881
-6.46808,-408.644
-6.52532,-411.375
-6.58255,-414.084
-6.63978,-416.765
-6.69701,-419.431
-6.75424,-422.088
-6.81147,-424.734
-6.8687,-427.364
-6.92593,-429.986
-6.98317,-432.587
-7.0404,-435.182
-7.09763,-437.761
-7.15486,-440.326
-7.21209,-442.878
-7.26932,-445.415
-7.32655,-447.937
-7.38379,-450.45
-7.44102,-452.94
-7.49825,-455.412
-7.55548,-457.851
-7.61271,-460.263
-7.66994,-462.663
-7.72717,-465.036
-7.7844,-467.391
-7.84164,-469.715
-7.89887,-472.025
-7.9561,-474.32
-8.01333,-476.587
-8.07056,-478.842
-8.12779,-481.07
-8.18502,-483.287
-8.24226,-485.485
-8.29949,-487.66
-8.35672,-489.823
-8.41395,-491.959
-8.47118,-494.085
-8.52841,-496.199
-8.58564,-498.281
-8.5163,-494.732
-8.44695,-491.191
-8.3776,-487.658
-8.30826,-484.143
-8.23891,-480.627
-8.16956,-477.134
-8.10022,-473.649
-8.03087,-470.179
-7.96152,-466.726
-7.89218,-463.29
-7.82283,-459.867
-7.75348,-456.471
-7.68414,-453.082
-7.61479,-449.709
-7.54544,-446.332
-7.4761,-442.958
-7.40675,-439.586
-7.3374,-436.212
-7.26806,-432.838
-7.19871,-429.463
-7.12936,-426.084
-7.06002,-422.699
-6.99067,-419.308
-6.92132,-415.907
-6.85198,-412.497
-6.78263,-409.079
-6.71328,-405.651
-6.64394,-402.208
-6.57459,-398.747
-6.50524,-395.273
-6.4359,-391.78
-6.36655,-388.272
-6.2972,-384.741
-6.22786,-381.199
-6.15851,-377.634
-6.08916,-374.052
-6.01982,-370.452
-5.95047,-366.829
-5.88112,-363.182
-5.81178,-359.503
-5.74243,-355.802
-5.67308,-352.069
-5.60374,-348.311
-5.53439,-344.528
-5.46504,-340.72
-5.3957,-336.894
-5.32635,-333.049
-5.257,-329.182
-5.18766,-325.295
-5.11831,-321.389
-5.04896,-317.46
-4.97962,-313.512
-4.91027,-309.544
-4.84092,-305.553
-4.77158,-301.537
-4.70223,-297.501
-4.63288,-293.451
-4.56354,-289.385
-4.49419,-285.306
-4.42484,-281.215
-4.3555,-277.101
-4.28615,-272.964
-4.2168,-268.814
-4.14746,-264.649
-4.07811,-260.471
