Top_Displacement_mm,Base_Shear_kN
0.0632893,4.07002
0.126579,8.13774
0.189868,12.2032
0.253157,16.2663
0.316447,20.3271
0.379736,24.3856
0.443025,28.4418
0.506315,32.4956
0.569604,36.5471
0.632893,40.5962
0.696183,44.643
0.759472,48.6874
0.822761,52.7293
0.886051,56.769
0.94934,60.8062
1.01263,64.841
1.07592,68.8733
1.13921,72.9033
1.2025,76.9308
1.26579,80.9559
1.32908,84.9785
1.39237,88.9987
1.45565,93.0164
1.51894,97.0316
1.58223,101.044
1.64552,105.055
1.70881,109.062
1.7721,113.067
1.83539,117.07
1.89868,121.07
1.96197,125.068
2.02526,129.063
2.08855,133.056
2.15184,137.045
2.21513,141.033
2.27842,145.018
2.34171,149
2.40499,152.979
2.46828,156.957
2.53157,160.931
2.59486,164.903
2.65815,168.872
2.72144,172.838
2.78473,176.802
2.84802,180.763
2.91131,184.722
2.9746,188.678
3.03789,192.631
3.10118,196.581
3.16447,200.529
3.22776,204.474
3.29105,208.417
3.35433,212.356
3.41762,216.293
3.48091,220.227
3.5442,224.159
3.60749,228.087
3.67078,232.013
3.73407,235.936
3.79736,239.857
3.86065,243.774
3.92394,247.689
3.98723,251.601
4.05052,255.51
4.11381,259.417
4.1771,263.32
4.24039,267.221
4.30367,271.118
4.36696,275.013
4.43025,278.906
4.49354,282.795
4.55683,286.681
4.62012,290.564
4.68341,294.445
4.7467,298.323
4.80999,302.197
4.87328,306.069
4.93657,309.938
4.99986,313.804
5.06315,317.667
5.12644,321.527
5.18973,325.384
5.25301,329.238
5.3163,333.089
5.37959,336.938
5.44288,340.783
5.50617,344.625
5.56946,348.464
5.63275,352.3
5.69604,356.133
5.75933,359.963
5.82262,363.79
5.88591,367.614
5.9492,371.435
6.01249,375.253
6.07578,379.068
6.13907,382.88
6.20235,386.688
6.26564,390.494
6.32893,394.296
6.39222,398.096
6.45551,401.892
6.5188,405.685
6.58209,409.475
6.64538,413.262
6.70867,417.045
6.77196,420.826
6.83525,424.603
6.89854,428.377
6.96183,432.148
7.02512,435.916
7.08841,439.68
7.15169,443.431
7.21498,447.17
7.27827,450.902
7.34156,454.628
7.40485,458.341
7.46814,462.041
7.53143,465.73
7.59472,469.408
7.65801,473.076
7.7213,476.741
7.78459,480.408
7.84788,484.075
7.91117,487.736
7.97446,491.396
8.03775,495.058
8.10103,498.714
8.16432,502.361
8.22761,506.005
8.2909,509.64
8.35419,513.273
8.41748,516.894
8.48077,520.496
8.54406,524.072
8.60735,527.631
8.67064,531.171
8.73393,534.687
8.79722,538.192
8.86051,541.679
8.9238,545.151
8.98709,548.605
9.05037,552.037
9.11366,555.464
9.17695,558.862
9.24024,562.251
9.30353,565.624
9.36682,568.969
9.43011,572.308
9.4934,575.623
9.55669,578.922
9.49946,575.203
9.44223,571.485
9.385,567.763
9.32776,564.041
9.27053,560.317
9.2133,556.59
9.15607,552.864
9.09884,549.133
9.04161,545.41
8.98438,541.678
8.92714,537.953
8.86991,534.22
8.81268,530.49
8.75545,526.762
8.69822,523.03
8.64099,519.299
8.58376,515.557
8.52653,511.813
8.46929,508.06
8.41206,504.302
8.35483,500.537
8.2976,496.768
8.24037,492.994
8.18314,489.211
8.12591,485.419
8.06867,481.621
8.01144,477.819
7.95421,474.013
7.89698,470.202
7.83975,466.387
7.78252,462.565
7.72529,458.74
7.66806,454.91
7.61082,451.072
7.55359,447.229
7.49636,443.381
7.43913,439.523
7.3819,435.66
7.32467,431.79
7.26744,427.911
7.2102,424.03
7.15297,420.147
7.09574,416.255
7.03851,412.356
6.98128,408.454
6.92405,404.552
6.86682,400.65
6.80959,396.748
6.75235,392.846
6.69512,388.944
6.63789,385.042
6.58066,381.14
6.52343,377.238
6.4662,373.336
6.40897,369.434
6.35173,365.532
6.2945,361.63
6.23727,357.729
6.18004,353.827
6.12281,349.925
6.06558,346.023
6.00835,342.121
5.95112,338.219
5.89388,334.317
5.83665,330.415
5.77942,326.513
5.72219,322.612
5.66496,318.71
5.60773,314.808
5.5505,310.906
5.49326,307.004
5.43603,303.103
5.3788,299.201
5.32157,295.299
5.26434,291.398
5.20711,287.496
5.14988,283.594
5.09265,279.692
5.03541,275.791
4.97818,271.889
4.92095,267.988
4.86372,264.086
4.80649,260.185
4.74926,256.283
4.69203,252.382
