Top_Displacement_mm,Base_Shear_kN
0.0632893,4.21294
0.126579,8.42413
0.189868,12.6336
0.253157,16.8412
0.316447,21.0471
0.379736,25.2512
0.443025,29.4536
0.506315,33.654
0.569604,37.8527
0.632893,42.0496
0.696183,46.2446
0.759472,50.4377
0.822761,54.629
0.886051,58.8184
0.94934,63.006
1.01263,67.1916
1.07592,71.3753
1.13921,75.5572
1.2025,79.7371
1.26579,83.915
1.32908,88.091
1.39237,92.2651
1.45565,96.4372
1.51894,100.607
1.58223,104.775
1.64552,108.942
1.70881,113.106
1.7721,117.268
1.83539,121.428
1.89868,125.586
1.96197,129.742
2.02526,133.896
2.08855,138.048
2.15184,142.198
2.21513,146.345
2.27842,150.491
2.34171,154.635
2.40499,158.776
2.46828,162.915
2.53157,167.052
2.59486,171.188
2.65815,175.32
2.72144,179.451
2.78473,183.58
2.84802,187.706
2.91131,191.83
2.9746,195.952
3.03789,200.072
3.10118,204.19
3.16447,208.305
3.22776,212.418
3.29105,216.529
3.35433,220.638
3.41762,224.744
3.48091,228.848
3.5442,232.95
3.60749,237.049
3.67078,241.147
3.73407,245.242
3.79736,249.322
3.86065,253.373
3.92394,257.42
3.98723,261.466
4.05052,265.512
4.11381,269.556
4.1771,273.601
4.24039,277.645
4.30367,281.687
4.36696,285.729
4.43025,289.769
4.49354,293.807
4.55683,297.83
4.62012,301.838
4.68341,305.837
4.7467,309.809
4.80999,313.751
4.87328,317.663
4.93657,321.546
4.99986,325.4
5.06315,329.223
5.12644,333.012
5.18973,336.765
5.25301,340.481
5.3163,344.165
5.37959,347.816
5.44288,351.439
5.50617,355.033
5.56946,358.598
5.63275,362.124
5.69604,365.606
5.75933,369.044
5.82262,372.439
5.88591,375.792
5.9492,379.103
6.01249,382.371
6.07578,385.596
6.13907,388.78
6.20235,391.924
6.26564,395.028
6.32893,398.092
6.39222,401.117
6.45551,404.101
6.5188,407.044
6.58209,409.946
6.64538,412.808
6.70867,415.629
6.77196,418.411
6.83525,421.152
6.89854,423.857
6.96183,426.533
7.02512,429.167
7.08841,431.768
7.15169,434.337
7.21498,436.866
7.27827,439.361
7.34156,441.826
7.40485,444.228
7.46814,446.571
7.53143,448.901
7.59472,451.218
7.65801,453.505
7.7213,455.732
7.78459,457.967
7.84788,460.182
7.91117,462.375
7.97446,464.532
8.03775,466.645
8.10103,468.756
8.16432,470.849
8.22761,472.923
8.2909,474.975
8.35419,477.002
8.41748,479.022
8.48077,481.006
8.54406,482.974
8.60735,484.923
8.67064,486.857
8.73393,488.773
8.79722,490.644
8.86051,492.486
8.9238,494.311
8.98709,496.135
9.05037,497.913
9.11366,499.7
9.17695,501.47
9.24024,503.25
9.30353,505.023
9.36682,506.732
9.43011,508.452
9.4934,510.17
9.55669,511.902
9.49946,509.498
9.44223,507.093
9.385,504.692
9.32776,502.291
9.27053,499.886
9.2133,497.485
9.15607,495.088
9.09884,492.682
9.04161,490.286
8.98438,487.886
8.92714,485.487
8.86991,483.089
8.81268,480.691
8.75545,478.291
8.69822,475.895
8.64099,473.496
8.58376,471.099
8.52653,468.702
8.46929,466.301
8.41206,463.902
8.35483,461.497
8.2976,459.091
8.24037,456.683
8.18314,454.265
8.12591,451.847
8.06867,449.42
8.01144,446.986
7.95421,444.547
7.89698,442.099
7.83975,439.641
7.78252,437.178
7.72529,434.704
7.66806,432.218
7.61082,429.724
7.55359,427.22
7.49636,424.701
7.43913,422.173
7.3819,419.631
7.32467,417.08
7.26744,414.509
7.2102,411.929
7.15297,409.331
7.09574,406.723
7.03851,404.092
6.98128,401.446
6.92405,398.782
6.86682,396.101
6.80959,393.406
6.75235,390.688
6.69512,387.956
6.63789,385.203
6.58066,382.432
6.52343,379.648
6.4662,376.842
6.40897,374.016
6.35173,371.173
6.2945,368.305
6.23727,365.418
6.18004,362.513
6.12281,359.583
6.06558,356.631
6.00835,353.66
5.95112,350.665
5.89388,347.645
5.83665,344.604
5.77942,341.539
5.72219,338.452
5.66496,335.337
5.60773,332.198
5.5505,329.036
5.49326,325.847
5.43603,322.634
5.3788,319.393
5.32157,316.122
5.26434,312.828
5.20711,309.509
5.14988,306.167
5.09265,302.801
5.03541,299.41
4.97818,295.994
4.92095,292.554
4.86372,289.09
4.80649,285.601
4.74926,282.087
4.69203,278.547
4.63479,274.98
4.57756,271.391
4.52033,267.787
4.4631,264.168
4.40587,260.533
4.34864,256.882
4.29141,253.215
4.23418,249.532
4.17694,245.833
4.11971,242.118
4.06248,238.385
4.00525,234.637
3.94802,230.871
