Top_Displacement_mm,Base_Shear_kN
0.0632893,4.21997
0.126579,8.43817
0.189868,12.6546
0.253157,16.8693
0.316447,21.0821
0.379736,25.2932
0.443025,29.5024
0.506315,33.7098
0.569604,37.9154
0.632893,42.1192
0.696183,46.3211
0.759472,50.5211
0.822761,54.7193
0.886051,58.9156
0.94934,63.11
1.01263,67.3025
1.07592,71.4931
1.13921,75.6818
1.2025,79.8685
1.26579,84.0533
1.32908,88.2362
1.39237,92.4171
1.45565,96.5961
1.51894,100.773
1.58223,104.948
1.64552,109.121
1.70881,113.292
1.7721,117.461
1.83539,121.628
1.89868,125.793
1.96197,129.956
2.02526,134.117
2.08855,138.276
2.15184,142.433
2.21513,146.587
2.27842,150.74
2.34171,154.89
2.40499,159.039
2.46828,163.185
2.53157,167.33
2.59486,171.472
2.65815,175.612
2.72144,179.75
2.78473,183.885
2.84802,188.019
2.91131,192.15
2.9746,196.279
3.03789,200.407
3.10118,204.531
3.16447,208.654
3.22776,212.775
3.29105,216.893
3.35433,221.009
3.41762,225.123
3.48091,229.234
3.5442,233.344
3.60749,237.451
3.67078,241.556
3.73407,245.658
3.79736,249.748
3.86065,253.813
3.92394,257.864
3.98723,261.916
4.05052,265.968
4.11381,270.019
4.1771,274.07
4.24039,278.119
4.30367,282.17
4.36696,286.219
4.43025,290.266
4.49354,294.31
4.55683,298.341
4.62012,302.358
4.68341,306.37
4.7467,310.363
4.80999,314.327
4.87328,318.264
4.93657,322.174
4.99986,326.054
5.06315,329.904
5.12644,333.724
5.18973,337.51
5.25301,341.26
5.3163,344.977
5.37959,348.665
5.44288,352.326
5.50617,355.96
5.56946,359.566
5.63275,363.138
5.69604,366.668
5.75933,370.157
5.82262,373.606
5.88591,377.015
5.9492,380.382
6.01249,383.708
6.07578,386.995
6.13907,390.243
6.20235,393.452
6.26564,396.62
6.32893,399.75
6.39222,402.843
6.45551,405.9
6.5188,408.918
6.58209,411.897
6.64538,414.835
6.70867,417.733
6.77196,420.597
6.83525,423.421
6.89854,426.208
6.96183,428.961
7.02512,431.684
7.08841,434.371
7.15169,437.021
7.21498,439.642
7.27827,442.231
7.34156,444.786
7.40485,447.32
7.46814,449.788
7.53143,452.21
7.59472,454.624
7.65801,457.009
7.7213,459.33
7.78459,461.666
7.84788,463.977
7.91117,466.272
7.97446,468.534
8.03775,470.752
8.10103,472.965
8.16432,475.164
8.22761,477.351
8.2909,479.509
8.35419,481.649
8.41748,483.775
8.48077,485.874
8.54406,487.955
8.60735,490.019
8.67064,492.071
8.73393,494.103
8.79722,496.113
8.86051,498.116
8.9238,500.064
8.98709,502.006
9.05037,503.903
9.11366,505.805
9.17695,507.699
9.24024,509.604
9.30353,511.488
9.36682,513.357
9.43011,515.17
9.4934,517.011
9.55669,518.865
9.49946,516.362
9.44223,513.867
9.385,511.366
9.32776,508.868
9.27053,506.371
9.2133,503.873
9.15607,501.377
9.09884,498.881
9.04161,496.386
8.98438,493.89
8.92714,491.398
8.86991,488.903
8.81268,486.412
8.75545,483.918
8.69822,481.426
8.64099,478.934
8.58376,476.441
8.52653,473.949
8.46929,471.455
8.41206,468.963
8.35483,466.465
8.2976,463.967
8.24037,461.464
8.18314,458.958
8.12591,456.449
8.06867,453.933
8.01144,451.411
7.95421,448.887
7.89698,446.35
7.83975,443.811
7.78252,441.261
7.72529,438.705
7.66806,436.138
7.61082,433.565
7.55359,430.977
7.49636,428.384
7.43913,425.777
7.3819,423.16
7.32467,420.528
7.26744,417.888
7.2102,415.233
7.15297,412.564
7.09574,409.881
7.03851,407.182
6.98128,404.471
6.92405,401.739
6.86682,398.994
6.80959,396.228
6.75235,393.447
6.69512,390.652
6.63789,387.837
6.58066,385.006
6.52343,382.156
6.4662,379.287
6.40897,376.403
6.35173,373.497
6.2945,370.572
6.23727,367.63
6.18004,364.665
6.12281,361.68
6.06558,358.676
6.00835,355.65
5.95112,352.6
5.89388,349.529
5.83665,346.438
5.77942,343.324
5.72219,340.185
5.66496,337.023
5.60773,333.839
5.5505,330.632
5.49326,327.398
5.43603,324.139
5.3788,320.855
5.32157,317.545
5.26434,314.209
5.20711,310.847
5.14988,307.462
5.09265,304.054
5.03541,300.623
4.97818,297.167
4.92095,293.688
4.86372,290.185
4.80649,286.658
4.74926,283.107
4.69203,279.532
4.63479,275.933
4.57756,272.312
4.52033,268.676
4.4631,265.025
4.40587,261.36
4.34864,257.678
4.29141,253.981
4.23418,250.268
4.17694,246.54
4.11971,242.796
4.06248,239.037
4.00525,235.261
3.94802,231.467
3.89079,227.658
3.83356,223.832
3.77632,219.99
3.71909,216.131
3.66186,212.254
3.60463,208.362
3.5474,204.453
3.49017,200.542
3.43294,196.631
3.37571,192.72
3.31847,188.808
3.26124,184.897
3.20401,180.986
3.14678,177.075
3.08955,173.163
3.03232,169.252
2.97509,165.341
2.91785,161.43
2.86062,157.519
2.80339,153.607
2.74616,149.696
2.68893,145.785
2.6317,141.874
2.57447,137.963
2.51724,134.052
2.46,130.141
2.40277,126.23
2.34554,122.319
2.28831,118.408
2.23108,114.497
2.17385,110.586
2.11662,106.675
2.05938,102.764
2.00215,98.8531
1.94492,94.9423
1.88769,91.0316
1.83046,87.121
1.77323,83.2103
1.716,79.2998
1.65877,75.3893
1.60153,71.479
1.5443,67.5687
1.48707,63.6586
1.42984,59.7485
1.37261,55.8387
1.31538,51.9289
1.25815,48.0194
1.20091,44.1101
1.14368,40.2011
1.08645,36.2924
1.02922,32.384
0.971989,28.4761
0.914758,24.5688
0.857527,20.6621
0.800295,16.7562
0.743064,12.8513
0.685833,8.9477
0.628601,5.04581
0.57137,1.14618
0.514139,-2.75031
0.456907,-6.64234
0.399676,-10.528
0.342445,-14.4039
0.285213,-18.2684
0.227982,-22.1202
0.170751,-25.9607
0.113519,-29.7928
0.056288,-33.619
-0.000943333,-37.4406
-0.0581747,-41.2556
-0.115406,-45.0607
-0.172637,-48.8577
-0.229869,-52.6533
-0.2871,-56.4474
-0.344331,-60.24
-0.401563,-64.031
-0.458794,-67.8206
-0.516025,-71.6087
-0.573257,-75.3952
-0.630488,-79.1802
-0.687719,-82.9637
-0.744951,-86.7456
-0.802182,-90.5259
-0.859413,-94.3048
-0.916645,-98.082
-0.973876,-101.858
-1.03111,-105.632
-1.08834,-109.404
-1.14557,-113.175
-1.2028,-116.944
-1.26003,-120.712
-1.31726,-124.478
-1.3745,-128.243
-1.43173,-132.006
-1.48896,-135.767
-1.54619,-139.526
-1.60342,-143.284
