Top_Displacement_mm,Base_Shear_kN
0.0632893,3.93403
0.126579,7.86749
0.189868,11.8004
0.253157,15.7327
0.316447,19.6644
0.379736,23.5955
0.443025,27.526
0.506315,31.4558
0.569604,35.385
0.632893,39.3136
0.696183,43.2415
0.759472,47.1687
0.822761,51.0952
0.886051,55.0211
0.94934,58.9462
1.01263,62.8707
1.07592,66.7944
1.13921,70.7173
1.2025,74.6396
1.26579,78.561
1.32908,82.4817
1.39237,86.4017
1.45565,90.3208
1.51894,94.2392
1.58223,98.1567
1.64552,102.073
1.70881,105.988
1.7721,109.898
1.83539,113.808
1.89868,117.717
1.96197,121.626
2.02526,125.535
2.08855,129.441
2.15184,133.344
2.21513,137.248
2.27842,141.151
2.34171,145.054
2.40499,148.956
2.46828,152.855
2.53157,156.754
2.59486,160.638
2.65815,164.475
2.72144,168.265
2.78473,172.002
2.84802,175.69
2.91131,179.326
2.9746,182.912
3.03789,186.446
3.10118,189.931
3.16447,193.351
3.22776,196.697
3.29105,199.97
3.35433,203.166
3.41762,206.292
3.48091,209.345
3.5442,212.322
3.60749,215.231
3.67078,218.07
3.73407,220.84
3.79736,223.536
3.86065,226.163
3.92394,228.722
3.98723,231.21
4.05052,233.635
4.11381,235.993
4.1771,238.29
4.24039,240.526
4.30367,242.702
4.36696,244.825
4.43025,246.89
4.49354,248.902
4.55683,250.866
4.62012,252.783
4.68341,254.657
4.7467,256.488
4.80999,258.278
4.87328,260.032
4.93657,261.752
4.99986,263.445
5.06315,265.105
5.12644,266.661
5.18973,268.192
5.25301,269.709
5.3163,271.215
5.37959,272.701
5.44288,274.177
5.50617,275.644
5.56946,277.101
5.63275,278.582
5.69604,280.018
5.75933,281.458
5.82262,282.83
5.88591,284.14
5.9492,285.507
6.01249,286.849
6.07578,288.234
6.13907,289.613
6.20235,290.957
6.26564,292.339
6.32893,293.756
6.39222,295.101
6.45551,296.479
6.5188,297.889
6.58209,299.262
6.64538,300.64
6.70867,302.042
6.77196,303.423
6.83525,304.783
6.89854,306.184
6.96183,307.543
7.02512,308.95
7.08841,310.356
7.15169,311.749
7.21498,313.098
7.27827,314.483
7.34156,315.859
7.40485,317.235
7.46814,318.609
7.53143,319.975
7.59472,321.371
7.65801,322.728
7.7213,324.091
7.78459,325.439
7.84788,326.801
7.91117,328.165
7.97446,329.507
8.03775,330.848
8.10103,332.209
8.16432,333.546
8.22761,334.892
8.2909,336.243
8.35419,337.557
8.41748,338.876
8.48077,340.238
8.54406,341.54
8.60735,342.867
8.67064,344.169
8.73393,345.483
8.79722,346.799
8.86051,348.086
8.9238,349.411
8.98709,350.688
9.05037,351.986
9.11366,353.276
9.17695,354.562
9.24024,355.847
9.30353,357.123
9.36682,358.379
9.43011,359.668
9.4934,360.911
9.55669,362.195
9.49946,360.677
9.44223,359.16
9.385,357.643
9.32776,356.126
9.27053,354.609
9.2133,353.091
9.15607,351.574
9.09884,350.056
9.04161,348.54
8.98438,347.022
8.92714,345.505
8.86991,343.988
8.81268,342.47
8.75545,340.953
8.69822,339.436
8.64099,337.92
8.58376,336.401
8.52653,334.883
8.46929,333.367
8.41206,331.851
8.35483,330.333
8.2976,328.814
8.24037,327.297
8.18314,325.782
8.12591,324.264
8.06867,322.745
8.01144,321.229
7.95421,319.713
7.89698,318.194
7.83975,316.676
7.78252,315.16
7.72529,313.642
7.66806,312.123
7.61082,310.604
7.55359,309.085
7.49636,307.564
7.43913,306.043
7.3819,304.52
7.32467,302.996
7.26744,301.471
7.2102,299.945
7.15297,298.418
7.09574,296.887
7.03851,295.355
6.98128,293.824
6.92405,292.286
6.86682,290.749
6.80959,289.209
6.75235,287.666
6.69512,286.121
6.63789,284.573
6.58066,283.022
6.52343,281.467
6.4662,279.91
6.40897,278.348
6.35173,276.785
6.2945,275.214
6.23727,273.642
6.18004,272.063
6.12281,270.482
6.06558,268.895
6.00835,267.303
5.95112,265.705
5.89388,264.102
5.83665,262.493
5.77942,260.878
5.72219,259.257
5.66496,257.629
5.60773,255.994
5.5505,254.352
5.49326,252.701
5.43603,251.045
5.3788,249.378
5.32157,247.703
5.26434,246.021
5.20711,244.327
5.14988,242.625
5.09265,240.911
5.03541,239.188
4.97818,237.454
4.92095,235.708
4.86372,233.951
4.80649,232.179
4.74926,230.395
4.69203,228.6
4.63479,226.788
4.57756,224.962
4.52033,223.123
4.4631,221.265
4.40587,219.392
4.34864,217.502
4.29141,215.594
4.23418,213.666
4.17694,211.72
4.11971,209.754
4.06248,207.767
4.00525,205.758
3.94802,203.725
3.89079,201.669
3.83356,199.591
3.77632,197.485
3.71909,195.355
3.66186,193.198
3.60463,191.013
3.5474,188.799
3.49017,186.555
3.43294,184.281
3.37571,181.974
3.31847,179.634
3.26124,177.259
3.20401,174.849
3.14678,172.404
3.08955,169.923
3.03232,167.405
2.97509,164.848
2.91785,162.253
2.86062,159.615
2.80339,156.937
2.74616,154.214
2.68893,151.449
2.6317,148.637
2.57447,145.779
2.51724,142.873
2.46,139.918
2.40277,136.916
2.34554,133.867
2.28831,130.771
2.23108,127.626
2.17385,124.433
2.11662,121.192
2.05938,117.907
2.00215,114.59
1.94492,111.241
1.88769,107.86
1.83046,104.444
1.77323,100.993
1.716,97.5059
1.65877,93.9829
1.60153,90.4245
1.5443,86.854
1.48707,83.2834
1.42984,79.7129
1.37261,76.1423
1.31538,72.5718
1.25815,69.0012
1.20091,65.4307
1.14368,61.8602
1.08645,58.2896
1.02922,54.7191
0.971989,51.1486
0.914758,47.578
0.857527,44.0075
0.800295,40.437
0.743064,36.8665
0.685833,33.296
0.628601,29.7255
0.57137,26.155
0.514139,22.5845
0.456907,19.0141
0.399676,15.4437
0.342445,11.8733
0.285213,8.30308
0.227982,4.73305
0.170751,1.16348
0.113519,-2.40442
0.056288,-5.96896
-0.000943333,-9.53036
-0.0581747,-13.0903
-0.115406,-16.6474
-0.172637,-20.2036
-0.229869,-23.7594
-0.2871,-27.3147
-0.344331,-30.866
-0.401563,-34.4039
-0.458794,-37.9325
-0.516025,-41.4571
-0.573257,-44.9778
-0.630488,-48.4946
-0.687719,-52.0076
-0.744951,-55.5168
-0.802182,-59.0223
-0.859413,-62.5241
-0.916645,-66.0223
-0.973876,-69.5129
-1.03111,-72.9876
-1.08834,-76.4426
-1.14557,-79.8709
-1.2028,-83.2769
-1.26003,-86.6625
-1.31726,-90.0276
-1.3745,-93.3734
-1.43173,-96.6974
-1.48896,-100.001
-1.54619,-103.285
-1.60342,-106.543
-1.66065,-109.771
-1.71788,-112.968
-1.77511,-116.136
-1.83235,-119.275
-1.88958,-122.445
-1.94681,-125.646
-2.00404,-128.869
-2.06127,-132.104
-2.1185,-135.348
-2.17573,-138.595
-2.23297,-141.858
-2.2902,-145.148
-2.34743,-148.456
-2.40466,-151.781
-2.46189,-155.119
-2.51912,-158.466
-2.57635,-161.83
-2.63358,-165.178
-2.69082,-168.495
-2.74805,-171.784
-2.80528,-175.039
-2.86251,-178.26
-2.91974,-181.441
-2.97697,-184.584
-3.0342,-187.685
-3.09144,-190.752
-3.14867,-193.782
-3.2059,-196.757
-3.26313,-199.676
-3.32036,-202.539
-3.37759,-205.344
-3.43482,-208.091
-3.49205,-210.782
-3.54929,-213.42
-3.60652,-215.999
-3.66375,-218.522
-3.72098,-220.99
-3.77821,-223.407
-3.83544,-225.77
-3.89267,-228.077
-3.94991,-230.33
-4.00714,-232.533
-4.06437,-234.679
-4.1216,-236.776
-4.17883,-238.825
-4.23606,-240.825
-4.29329,-242.779
-4.35052,-244.686
-4.40776,-246.55
-4.46499,-248.375
-4.52222,-250.156
-4.57945,-251.898
-4.63668,-253.602
-4.69391,-255.272
-4.75114,-256.912
-4.80838,-258.518
-4.86561,-260.097
-4.92284,-261.648
-4.98007,-263.176
-5.0373,-264.68
-5.09453,-266.119
-5.15176,-267.501
-5.20899,-268.87
-5.26623,-270.223
-5.32346,-271.564
-5.38069,-272.939
-5.43792,-274.261
-5.49515,-275.577
-5.55238,-276.922
-5.60961,-278.22
-5.66685,-279.549
-5.72408,-280.83
-5.78131,-282.094
-5.83854,-283.275
-5.89577,-284.488
-5.953,-285.666
-6.01023,-286.854
-6.06746,-288.049
-6.1247,-289.234
-6.18193,-290.376
-6.23916,-291.589
-6.29639,-292.753
-6.35362,-293.905
-6.41085,-295.093
-6.46808,-296.192
-6.52532,-297.371
-6.58255,-298.522
-6.63978,-299.709
-6.69701,-300.856
-6.75424,-302.05
-6.81147,-303.246
-6.8687,-304.41
-6.92593,-305.612
-6.98317,-306.812
-7.0404,-308.016
-7.09763,-309.248
-7.15486,-310.424
-7.21209,-311.636
-7.26932,-312.837
-7.32655,-314.044
-7.38379,-315.252
-7.44102,-316.49
-7.49825,-317.699
-7.55548,-318.902
-7.61271,-320.106
-7.66994,-321.338
-7.72717,-322.555
-7.7844,-323.778
-7.84164,-325.001
-7.89887,-326.2
-7.9561,-327.4
-8.01333,-328.622
-8.07056,-329.843
-8.12779,-331.038
-8.18502,-332.25
-8.24226,-333.438
-8.29949,-334.676
-8.35672,-335.861
-8.41395,-337.047
-8.47118,-338.245
-8.52841,-339.446
-8.58564,-340.646
-8.5163,-338.802
-8.44695,-336.955
-8.3776,-335.109
-8.30826,-333.259
-8.23891,-331.405
-8.16956,-329.55
-8.10022,-327.694
-8.03087,-325.832
-7.96152,-323.969
-7.89218,-322.105
-7.82283,-320.234
-7.75348,-318.363
-7.68414,-316.489
-7.61479,-314.609
-7.54544,-312.729
-7.4761,-310.844
-7.40675,-308.956
-7.3374,-307.063
-7.26806,-305.169
-7.19871,-303.269
-7.12936,-301.367
-7.06002,-299.461
-6.99067,-297.548
-6.92132,-295.636
-6.85198,-293.714
-6.78263,-291.792
-6.71328,-289.862
-6.64394,-287.93
-6.57459,-285.992
-6.50524,-284.049
-6.4359,-282.101
-6.36655,-280.146
-6.2972,-278.189
-6.22786,-276.223
-6.15851,-274.255
-6.08916,-272.276
-6.01982,-270.295
-5.95047,-268.307
-5.88112,-266.313
-5.81178,-264.311
-5.74243,-262.305
-5.67308,-260.289
-5.60374,-258.266
-5.53439,-256.236
-5.46504,-254.196
-5.3957,-252.148
-5.32635,-250.088
-5.257,-248.018
-5.18766,-245.939
-5.11831,-243.845
-5.04896,-241.74
-4.97962,-239.621
-4.91027,-237.487
-4.84092,-235.338
-4.77158,-233.173
-4.70223,-230.992
-4.63288,-228.794
-4.56354,-226.577
-4.49419,-224.34
-4.42484,-222.084
-4.3555,-219.806
-4.28615,-217.505
-4.2168,-215.18
-4.14746,-212.831
-4.07811,-210.453
-4.00876,-208.048
-3.93942,-205.615
-3.87007,-203.15
-3.80072,-200.653
-3.73138,-198.121
-3.66203,-195.551
-3.59268,-192.947
-3.52334,-190.303
-3.45399,-187.621
-3.38464,-184.9
-3.3153,-182.136
-3.24595,-179.331
-3.1766,-176.483
-3.10726,-173.59
-3.03791,-170.656
-2.96856,-167.677
-2.89922,-164.654
-2.82987,-161.585
-2.76052,-158.455
-2.69118,-155.276
-2.62183,-152.049
-2.55248,-148.775
-2.48314,-145.455
-2.41379,-142.086
-2.34444,-138.671
-2.2751,-135.206
-2.20575,-131.694
-2.1364,-128.125
-2.06706,-124.496
-1.99771,-120.813
-1.92836,-117.083
-1.85902,-113.305
-1.78967,-109.482
-1.72032,-105.615
-1.65098,-101.707
-1.58163,-97.755
-1.51228,-93.7698
-1.44294,-89.7572
-1.37359,-85.7147
-1.30424,-81.6436
-1.2349,-77.5455
-1.16555,-73.4175
-1.0962,-69.2527
-1.02686,-65.0573
-0.95751,-60.8378
-0.888163,-56.5963
-0.818817,-52.3335
-0.74947,-48.066
-0.680123,-43.7943
-0.610777,-39.5181
-0.54143,-35.2372
-0.472083,-30.9511
-0.402737,-26.6604
-0.33339,-22.3648
-0.264043,-18.0568
-0.194697,-13.731
-0.12535,-9.40462
-0.0560033,-5.07822
0.0133433,-0.751814
0.08269,3.57459
0.152037,7.90099
0.221383,12.2274
0.29073,16.5538
0.360077,20.8802
0.429423,25.2066
0.49877,29.533
0.568117,33.8409
0.637463,38.1359
0.70681,42.4251
0.776157,46.7086
0.845503,50.9872
0.91485,55.2599
0.984197,59.5279
1.05354,63.7865
1.12289,68.0197
1.19224,72.227
1.26158,76.4073
1.33093,80.5576
1.40028,84.6676
1.46962,88.7426
1.53897,92.7863
1.60832,96.7982
1.67766,100.778
1.74701,104.724
1.81636,108.626
1.8857,112.482
1.95505,116.292
2.0244,120.053
2.09374,123.764
2.16309,127.419
2.23244,131.01
2.30178,134.541
2.37113,138.026
2.44048,141.457
