Top_Displacement_mm,Base_Shear_kN
0.0632893,3.25208
0.126579,6.50379
0.189868,9.75512
0.253157,13.0061
0.316447,16.2566
0.379736,19.5067
0.443025,22.7563
0.506315,26.0055
0.569604,29.2542
0.632893,32.5025
0.696183,35.749
0.759472,38.9953
0.822761,42.2409
0.886051,45.4857
0.94934,48.7302
1.01263,51.9739
1.07592,55.217
1.13921,58.4597
1.2025,61.7019
1.26579,64.9436
1.32908,68.1845
1.39237,71.4248
1.45565,74.6644
1.51894,77.8977
1.58223,81.0691
1.64552,84.1633
1.70881,87.1776
1.7721,90.1113
1.83539,92.9647
1.89868,95.7285
1.96197,98.3804
2.02526,100.916
2.08855,103.336
2.15184,105.642
2.21513,107.835
2.27842,109.916
2.34171,111.884
2.40499,113.742
2.46828,115.49
2.53157,117.124
2.59486,118.649
2.65815,120.068
2.72144,121.384
2.78473,122.603
2.84802,123.73
2.91131,124.773
2.9746,125.738
3.03789,126.637
3.10118,127.478
3.16447,128.271
3.22776,129.02
3.29105,129.74
3.35433,130.435
3.41762,131.111
3.48091,131.776
3.5442,132.433
3.60749,133.084
3.67078,133.695
3.73407,134.23
3.79736,134.777
3.86065,135.346
3.92394,135.933
3.98723,136.542
4.05052,137.207
4.11381,137.683
4.1771,138.241
4.24039,138.849
4.30367,139.494
4.36696,140.175
4.43025,140.865
4.49354,141.6
4.55683,142.361
4.62012,143.137
4.68341,143.895
4.7467,144.732
4.80999,145.548
4.87328,146.383
4.93657,147.273
4.99986,148.149
5.06315,149.003
5.12644,149.891
5.18973,150.82
5.25301,151.692
5.3163,152.631
5.37959,153.541
5.44288,154.489
5.50617,155.435
5.56946,156.36
5.63275,157.288
5.69604,158.246
5.75933,159.204
5.82262,160.141
5.88591,161.109
5.9492,162.091
6.01249,163.054
6.07578,164.021
6.13907,164.987
6.20235,165.952
6.26564,166.92
6.32893,167.907
6.39222,168.873
6.45551,169.841
6.5188,170.826
6.58209,171.809
6.64538,172.773
6.70867,173.737
6.77196,174.7
6.83525,175.692
6.89854,176.65
6.96183,177.624
7.02512,178.574
7.08841,179.542
7.15169,180.508
7.21498,181.45
7.27827,182.424
7.34156,183.358
7.40485,184.324
7.46814,185.25
7.53143,186.187
7.59472,187.118
7.65801,188.042
7.7213,188.961
7.78459,189.871
7.84788,190.775
7.91117,191.668
7.97446,192.554
8.03775,193.43
8.10103,194.309
8.16432,195.149
8.22761,196.006
8.2909,196.838
8.35419,197.658
8.41748,198.479
8.48077,199.263
8.54406,200.061
8.60735,200.846
8.67064,201.599
8.73393,202.366
8.79722,203.123
8.86051,203.862
8.9238,204.596
8.98709,205.334
9.05037,206.06
9.11366,206.783
9.17695,207.429
9.24024,208.098
9.30353,208.756
9.36682,209.437
9.43011,210.136
9.4934,210.83
9.55669,211.54
9.49946,210.543
9.44223,209.547
9.385,208.55
9.32776,207.554
9.27053,206.557
9.2133,205.56
9.15607,204.564
9.09884,203.567
9.04161,202.57
8.98438,201.573
8.92714,200.577
8.86991,199.58
8.81268,198.583
8.75545,197.587
8.69822,196.59
8.64099,195.593
8.58376,194.596
8.52653,193.599
8.46929,192.602
8.41206,191.605
8.35483,190.608
8.2976,189.611
8.24037,188.614
8.18314,187.618
8.12591,186.621
8.06867,185.623
8.01144,184.626
7.95421,183.63
7.89698,182.632
7.83975,181.635
7.78252,180.638
7.72529,179.641
7.66806,178.644
7.61082,177.647
7.55359,176.65
7.49636,175.653
7.43913,174.656
7.3819,173.658
7.32467,172.661
7.26744,171.664
7.2102,170.667
7.15297,169.67
7.09574,168.672
7.03851,167.675
6.98128,166.678
6.92405,165.681
6.86682,164.683
6.80959,163.686
6.75235,162.689
6.69512,161.692
6.63789,160.695
6.58066,159.697
6.52343,158.7
6.4662,157.702
6.40897,156.705
6.35173,155.708
6.2945,154.711
6.23727,153.713
6.18004,152.715
6.12281,151.718
6.06558,150.72
6.00835,149.723
5.95112,148.724
5.89388,147.726
5.83665,146.728
5.77942,145.73
5.72219,144.731
5.66496,143.732
5.60773,142.733
5.5505,141.734
5.49326,140.735
5.43603,139.735
5.3788,138.734
5.32157,137.734
5.26434,136.734
5.20711,135.732
5.14988,134.73
5.09265,133.727
5.03541,132.725
4.97818,131.72
4.92095,130.716
4.86372,129.711
