Top_Displacement_mm,Base_Shear_kN
0.0632893,3.90008
0.126579,7.79818
0.189868,11.6943
0.253157,15.5884
0.316447,19.4806
0.379736,23.3707
0.443025,27.2588
0.506315,31.1449
0.569604,35.0289
0.632893,38.9109
0.696183,42.7909
0.759472,46.6687
0.822761,50.5445
0.886051,54.4182
0.94934,58.2898
1.01263,62.1594
1.07592,66.0268
1.13921,69.892
1.2025,73.7552
1.26579,77.6162
1.32908,81.4751
1.39237,85.3318
1.45565,89.1863
1.51894,93.0386
1.58223,96.8888
1.64552,100.737
1.70881,104.583
1.7721,108.426
1.83539,112.267
1.89868,116.107
1.96197,119.943
2.02526,123.778
2.08855,127.61
2.15184,131.44
2.21513,135.268
2.27842,139.094
2.34171,142.917
2.40499,146.738
2.46828,150.557
2.53157,154.373
2.59486,158.187
2.65815,161.999
2.72144,165.808
2.78473,169.615
2.84802,173.419
2.91131,177.221
2.9746,181.021
3.03789,184.819
3.10118,188.614
3.16447,192.406
3.22776,196.196
3.29105,199.984
3.35433,203.77
3.41762,207.552
3.48091,211.333
3.5442,215.111
3.60749,218.886
3.67078,222.659
3.73407,226.43
3.79736,230.198
3.86065,233.963
3.92394,237.726
3.98723,241.487
4.05052,245.245
4.11381,249
4.1771,252.753
4.24039,256.504
4.30367,260.251
4.36696,263.996
4.43025,267.739
4.49354,271.479
4.55683,275.217
4.62012,278.951
4.68341,282.684
4.7467,286.413
4.80999,290.14
4.87328,293.864
4.93657,297.586
4.99986,301.305
5.06315,305.021
5.12644,308.735
5.18973,312.446
5.25301,316.154
5.3163,319.86
5.37959,323.563
5.44288,327.263
5.50617,330.96
5.56946,334.655
5.63275,338.347
5.69604,342.028
5.75933,345.695
5.82262,349.354
5.88591,353.001
5.9492,356.634
6.01249,360.256
6.07578,363.878
6.13907,367.499
6.20235,371.119
6.26564,374.737
6.32893,378.355
6.39222,381.969
6.45551,385.584
6.5188,389.197
6.58209,392.808
6.64538,396.409
6.70867,399.999
6.77196,403.588
6.83525,407.153
6.89854,410.689
6.96183,414.201
7.02512,417.697
7.08841,421.176
7.15169,424.635
7.21498,428.078
7.27827,431.504
7.34156,434.907
7.40485,438.285
7.46814,441.645
7.53143,444.989
7.59472,448.31
7.65801,451.608
7.7213,454.887
7.78459,458.148
7.84788,461.388
7.91117,464.615
7.97446,467.813
8.03775,470.987
8.10103,474.136
8.16432,477.254
8.22761,480.35
8.2909,483.423
8.35419,486.471
8.41748,489.488
8.48077,492.483
8.54406,495.446
8.60735,498.387
8.67064,501.302
8.73393,504.19
8.79722,507.05
8.86051,509.892
8.9238,512.705
8.98709,515.491
9.05037,518.248
9.11366,520.984
9.17695,523.688
9.24024,526.368
9.30353,529.026
9.36682,531.658
9.43011,534.266
9.4934,536.853
9.55669,539.416
9.49946,536.232
9.44223,533.053
9.385,529.874
9.32776,526.696
9.27053,523.519
9.2133,520.343
9.15607,517.166
9.09884,513.989
9.04161,510.811
8.98438,507.633
8.92714,504.456
8.86991,501.28
8.81268,498.104
8.75545,494.927
8.69822,491.753
8.64099,488.575
8.58376,485.402
8.52653,482.226
8.46929,479.051
8.41206,475.875
8.35483,472.691
8.2976,469.511
8.24037,466.316
8.18314,463.117
8.12591,459.912
8.06867,456.701
8.01144,453.479
7.95421,450.253
7.89698,447.016
7.83975,443.769
7.78252,440.515
7.72529,437.245
7.66806,433.964
7.61082,430.672
7.55359,427.365
7.49636,424.048
7.43913,420.718
7.3819,417.374
7.32467,414.015
7.26744,410.643
7.2102,407.259
7.15297,403.863
7.09574,400.454
7.03851,397.032
6.98128,393.597
6.92405,390.147
6.86682,386.685
6.80959,383.214
6.75235,379.73
6.69512,376.229
6.63789,372.719
6.58066,369.201
6.52343,365.676
6.4662,362.142
6.40897,358.598
6.35173,355.046
6.2945,351.486
6.23727,347.918
6.18004,344.339
6.12281,340.752
6.06558,337.156
6.00835,333.552
5.95112,329.939
5.89388,326.315
5.83665,322.683
5.77942,319.042
5.72219,315.392
5.66496,311.734
5.60773,308.074
5.5505,304.403
5.49326,300.724
5.43603,297.043
5.3788,293.362
5.32157,289.681
5.26434,286
5.20711,282.319
5.14988,278.638
5.09265,274.957
5.03541,271.276
4.97818,267.595
4.92095,263.914
4.86372,260.233
4.80649,256.552
4.74926,252.871
4.69203,249.19
4.63479,245.509
4.57756,241.828
4.52033,238.147
4.4631,234.466
4.40587,230.785
4.34864,227.105
4.29141,223.424
4.23418,219.743
4.17694,216.062
4.11971,212.381
4.06248,208.7
4.00525,205.02
3.94802,201.339
3.89079,197.658
3.83356,193.978
3.77632,190.297
3.71909,186.616
3.66186,182.936
3.60463,179.255
3.5474,175.575
3.49017,171.894
3.43294,168.214
3.37571,164.533
3.31847,160.853
3.26124,157.172
3.20401,153.492
3.14678,149.812
3.08955,146.132
3.03232,142.451
2.97509,138.771
2.91785,135.091
2.86062,131.411
2.80339,127.731
2.74616,124.051
2.68893,120.372
2.6317,116.692
2.57447,113.012
2.51724,109.333
2.46,105.654
2.40277,101.974
2.34554,98.2952
2.28831,94.6162
2.23108,90.9373
2.17385,87.2587
2.11662,83.5802
2.05938,79.9019
2.00215,76.2238
1.94492,72.5459
