Top_Displacement_mm,Base_Shear_kN
0.0632893,4.46445
0.126579,8.92637
0.189868,13.3858
0.253157,17.8426
0.316447,22.2969
0.379736,26.7486
0.443025,31.1978
0.506315,35.6444
0.569604,40.0884
0.632893,44.5298
0.696183,48.9686
0.759472,53.4049
0.822761,57.8385
0.886051,62.2695
0.94934,66.6979
1.01263,71.1236
1.07592,75.5467
1.13921,79.9672
1.2025,84.385
1.26579,88.8002
1.32908,93.2126
1.39237,97.6225
1.45565,102.03
1.51894,106.434
1.58223,110.836
1.64552,115.235
1.70881,119.631
1.7721,124.025
1.83539,128.416
1.89868,132.804
1.96197,137.189
2.02526,141.572
2.08855,145.952
2.15184,150.329
2.21513,154.704
2.27842,159.075
2.34171,163.444
2.40499,167.81
2.46828,172.174
2.53157,176.534
2.59486,180.892
2.65815,185.247
2.72144,189.599
2.78473,193.948
2.84802,198.295
2.91131,202.639
2.9746,206.979
3.03789,211.317
3.10118,215.652
3.16447,219.985
3.22776,224.314
3.29105,228.641
3.35433,232.964
3.41762,237.285
3.48091,241.603
3.5442,245.918
3.60749,250.23
3.67078,254.539
3.73407,258.845
3.79736,263.149
3.86065,267.449
3.92394,271.746
3.98723,276.041
4.05052,280.333
4.11381,284.621
4.1771,288.907
4.24039,293.19
4.30367,297.469
4.36696,301.746
4.43025,306.02
4.49354,310.291
4.55683,314.558
4.62012,318.823
4.68341,323.085
4.7467,327.344
4.80999,331.599
4.87328,335.852
4.93657,340.102
4.99986,344.349
5.06315,348.592
5.12644,352.833
5.18973,357.07
5.25301,361.305
5.3163,365.536
5.37959,369.764
5.44288,373.99
5.50617,378.212
5.56946,382.431
5.63275,386.647
5.69604,390.86
5.75933,395.07
5.82262,399.276
5.88591,403.48
5.9492,407.68
6.01249,411.877
6.07578,416.072
6.13907,420.263
6.20235,424.451
6.26564,428.635
6.32893,432.817
6.39222,436.995
6.45551,441.171
6.5188,445.343
6.58209,449.511
6.64538,453.677
6.70867,457.84
6.77196,461.999
6.83525,466.155
6.89854,470.307
6.96183,474.444
7.02512,478.567
7.08841,482.68
7.15169,486.78
7.21498,490.865
7.27827,494.935
7.34156,498.993
7.40485,503.038
7.46814,507.068
7.53143,511.095
7.59472,515.121
7.65801,519.148
7.7213,523.171
7.78459,527.197
7.84788,531.223
7.91117,535.244
7.97446,539.265
8.03775,543.283
8.10103,547.29
8.16432,551.29
8.22761,555.288
8.2909,559.254
8.35419,563.2
8.41748,567.124
8.48077,571.022
8.54406,574.894
8.60735,578.746
8.67064,582.573
8.73393,586.379
8.79722,590.17
8.86051,593.942
8.9238,597.699
8.98709,601.427
9.05037,605.143
9.11366,608.843
9.17695,612.515
9.24024,616.172
9.30353,619.814
9.36682,623.427
9.43011,627.028
9.4934,630.61
9.55669,634.169
9.49946,630.147
9.44223,626.117
9.385,622.095
9.32776,618.062
9.27053,614.038
9.2133,610.003
9.15607,605.976
9.09884,601.941
9.04161,597.91
8.98438,593.876
8.92714,589.845
8.86991,585.812
8.81268,581.779
8.75545,577.745
8.69822,573.717
8.64099,569.684
8.58376,565.644
8.52653,561.598
8.46929,557.546
8.41206,553.484
8.35483,549.414
8.2976,545.338
8.24037,541.249
8.18314,537.156
8.12591,533.05
8.06867,528.936
8.01144,524.812
7.95421,520.68
7.89698,516.545
7.83975,512.405
7.78252,508.256
7.72529,504.104
7.66806,499.944
7.61082,495.776
7.55359,491.605
7.49636,487.424
7.43913,483.236
7.3819,479.042
7.32467,474.838
7.26744,470.625
7.2102,466.405
7.15297,462.175
7.09574,457.936
7.03851,453.689
6.98128,449.435
6.92405,445.173
6.86682,440.903
6.80959,436.625
6.75235,432.347
6.69512,428.069
6.63789,423.79
6.58066,419.512
6.52343,415.234
6.4662,410.956
6.40897,406.678
6.35173,402.399
6.2945,398.121
6.23727,393.843
6.18004,389.565
6.12281,385.287
6.06558,381.009
6.00835,376.731
5.95112,372.453
5.89388,368.174
5.83665,363.896
5.77942,359.618
5.72219,355.34
5.66496,351.062
5.60773,346.784
5.5505,342.506
5.49326,338.228
5.43603,333.95
5.3788,329.672
5.32157,325.394
5.26434,321.116
5.20711,316.839
5.14988,312.561
5.09265,308.283
5.03541,304.005
4.97818,299.727
4.92095,295.449
4.86372,291.172
4.80649,286.894
4.74926,282.616
4.69203,278.338
4.63479,274.061
4.57756,269.783
4.52033,265.506
4.4631,261.228
4.40587,256.95
4.34864,252.673
4.29141,248.396
4.23418,244.118
4.17694,239.841
4.11971,235.563
4.06248,231.286
4.00525,227.009
3.94802,222.732
3.89079,218.455
3.83356,214.177
3.77632,209.9
3.71909,205.624
3.66186,201.347
3.60463,197.07
3.5474,192.793
3.49017,188.517
3.43294,184.24
3.37571,179.963
3.31847,175.687
3.26124,171.411
3.20401,167.135
3.14678,162.859
3.08955,158.583
3.03232,154.307
2.97509,150.031
2.91785,145.756
2.86062,141.48
2.80339,137.205
2.74616,132.93
2.68893,128.655
2.6317,124.381
2.57447,120.106
2.51724,115.832
2.46,111.558
2.40277,107.285
2.34554,103.011
2.28831,98.7385
2.23108,94.4659
2.17385,90.1937
2.11662,85.9219
2.05938,81.6507
2.00215,77.3799
1.94492,73.1097
1.88769,68.8402
1.83046,64.5712
1.77323,60.3031
1.716,56.0359
1.65877,51.7695
1.60153,47.5042
1.5443,43.2401
1.48707,38.9772
1.42984,34.7159
1.37261,30.4562
1.31538,26.1984
1.25815,21.9427
1.20091,17.6895
1.14368,13.4392
1.08645,9.19205
1.02922,4.94882
0.971989,0.709964
0.914758,-3.52359
0.857527,-7.75086
0.800295,-11.9708
0.743064,-16.1818
0.685833,-20.3819
0.628601,-24.5689
0.57137,-28.7396
0.514139,-32.8901
0.456907,-37.0159
0.399676,-41.1105
0.342445,-45.1694
0.285213,-49.1999
0.227982,-53.2039
0.170751,-57.1889
0.113519,-61.1654
0.056288,-65.1398
-0.000943333,-69.1122
-0.0581747,-73.0824
-0.115406,-77.0505
-0.172637,-81.0165
-0.229869,-84.9804
-0.2871,-88.9421
-0.344331,-92.9017
-0.401563,-96.8592
-0.458794,-100.815
-0.516025,-104.768
-0.573257,-108.719
-0.630488,-112.668
-0.687719,-116.614
-0.744951,-120.559
-0.802182,-124.501
-0.859413,-128.442
-0.916645,-132.38
-0.973876,-136.315
-1.03111,-140.249
-1.08834,-144.18
-1.14557,-148.11
-1.2028,-152.037
-1.26003,-155.962
-1.31726,-159.884
-1.3745,-163.805
-1.43173,-167.723
-1.48896,-171.639
-1.54619,-175.552
-1.60342,-179.464
-1.66065,-183.373
-1.71788,-187.28
-1.77511,-191.184
-1.83235,-195.087
-1.88958,-198.987
-1.94681,-202.885
-2.00404,-206.78
-2.06127,-210.674
-2.1185,-214.565
-2.17573,-218.453
-2.23297,-222.34
-2.2902,-226.224
-2.34743,-230.106
-2.40466,-233.985
-2.46189,-237.862
-2.51912,-241.737
-2.57635,-245.61
-2.63358,-249.48
-2.69082,-253.348
-2.74805,-257.213
-2.80528,-261.076
-2.86251,-264.937
-2.91974,-268.796
-2.97697,-272.652
-3.0342,-276.505
-3.09144,-280.357
-3.14867,-284.206
-3.2059,-288.052
-3.26313,-291.896
-3.32036,-295.738
-3.37759,-299.578
-3.43482,-303.415
-3.49205,-307.249
-3.54929,-311.082
-3.60652,-314.911
-3.66375,-318.739
-3.72098,-322.564
-3.77821,-326.386
-3.83544,-330.206
-3.89267,-334.024
-3.94991,-337.839
-4.00714,-341.652
-4.06437,-345.462
-4.1216,-349.27
-4.17883,-353.076
-4.23606,-356.879
-4.29329,-360.679
-4.35052,-364.477
-4.40776,-368.273
-4.46499,-372.066
-4.52222,-375.857
-4.57945,-379.645
-4.63668,-383.43
-4.69391,-387.214
-4.75114,-390.994
-4.80838,-394.772
-4.86561,-398.548
-4.92284,-402.321
-4.98007,-406.092
-5.0373,-409.86
-5.09453,-413.625
-5.15176,-417.388
-5.20899,-421.149
-5.26623,-424.907
-5.32346,-428.662
-5.38069,-432.415
-5.43792,-436.156
-5.49515,-439.887
-5.55238,-443.611
-5.60961,-447.329
-5.66685,-451.043
-5.72408,-454.747
-5.78131,-458.44
-5.83854,-462.123
-5.89577,-465.793
-5.953,-469.454
-6.01023,-473.105
-6.06746,-476.744
-6.1247,-480.372
-6.18193,-483.992
-6.23916,-487.598
-6.29639,-491.194
-6.35362,-494.781
-6.41085,-498.356
-6.46808,-501.919
-6.52532,-505.475
-6.58255,-509.016
-6.63978,-512.541
-6.69701,-516.053
-6.75424,-519.547
-6.81147,-523.031
-6.8687,-526.504
-6.92593,-529.96
-6.98317,-533.405
-7.0404,-536.829
-7.09763,-540.242
-7.15486,-543.637
-7.21209,-547.018
-7.26932,-550.386
-7.32655,-553.734
-7.38379,-557.068
-7.44102,-560.382
-7.49825,-563.681
-7.55548,-566.962
-7.61271,-570.228
-7.66994,-573.479
-7.72717,-576.711
-7.7844,-579.929
-7.84164,-583.127
-7.89887,-586.311
-7.9561,-589.476
-8.01333,-592.626
-8.07056,-595.778
-8.12779,-598.938
-8.18502,-602.104
-8.24226,-605.274
-8.29949,-608.446
-8.35672,-611.624
-8.41395,-614.802
-8.47118,-617.982
-8.52841,-621.157
-8.58564,-624.338
-8.5163,-619.764
-8.44695,-615.191
-8.3776,-610.624
-8.30826,-606.057
-8.23891,-601.495
-8.16956,-596.939
-8.10022,-592.39
-8.03087,-587.848
-7.96152,-583.32
-7.89218,-578.771
-7.82283,-574.198
-7.75348,-569.604
-7.68414,-564.988
-7.61479,-560.346
-7.54544,-555.687
-7.4761,-551.011
-7.40675,-546.303
-7.3374,-541.574
-7.26806,-536.828
-7.19871,-532.059
-7.12936,-527.269
-7.06002,-522.463
-6.99067,-517.638
-6.92132,-512.789
-6.85198,-507.929
-6.78263,-503.056
-6.71328,-498.161
-6.64394,-493.247
-6.57459,-488.318
-6.50524,-483.379
-6.4359,-478.427
-6.36655,-473.462
-6.2972,-468.486
-6.22786,-463.5
-6.15851,-458.501
-6.08916,-453.489
-6.01982,-448.466
-5.95047,-443.431
-5.88112,-438.385
-5.81178,-433.326
-5.74243,-428.255
-5.67308,-423.172
-5.60374,-418.078
-5.53439,-412.976
-5.46504,-407.871
-5.3957,-402.758
-5.32635,-397.634
-5.257,-392.502
-5.18766,-387.37
-5.11831,-382.238
-5.04896,-377.106
-4.97962,-371.974
-4.91027,-366.842
-4.84092,-361.71
-4.77158,-356.578
-4.70223,-351.446
-4.63288,-346.314
-4.56354,-341.182
-4.49419,-336.05
-4.42484,-330.918
-4.3555,-325.786
-4.28615,-320.654
-4.2168,-315.523
-4.14746,-310.391
-4.07811,-305.259
-4.00876,-300.127
-3.93942,-294.995
-3.87007,-289.863
-3.80072,-284.731
-3.73138,-279.599
-3.66203,-274.467
-3.59268,-269.335
-3.52334,-264.203
-3.45399,-259.071
-3.38464,-253.939
-3.3153,-248.807
-3.24595,-243.675
-3.1766,-238.543
-3.10726,-233.411
-3.03791,-228.28
-2.96856,-223.148
-2.89922,-218.016
-2.82987,-212.884
-2.76052,-207.752
-2.69118,-202.62
-2.62183,-197.488
-2.55248,-192.356
-2.48314,-187.224
-2.41379,-182.092
-2.34444,-176.96
-2.2751,-171.828
-2.20575,-166.696
-2.1364,-161.564
-2.06706,-156.432
-1.99771,-151.301
-1.92836,-146.169
-1.85902,-141.037
-1.78967,-135.905
-1.72032,-130.773
-1.65098,-125.641
-1.58163,-120.509
-1.51228,-115.377
-1.44294,-110.245
-1.37359,-105.113
-1.30424,-99.9815
-1.2349,-94.8496
-1.16555,-89.7177
-1.0962,-84.5858
-1.02686,-79.4539
-0.95751,-74.322
-0.888163,-69.1902
-0.818817,-64.0583
-0.74947,-58.9264
-0.680123,-53.7945
-0.610777,-48.6626
-0.54143,-43.5307
-0.472083,-38.3989
-0.402737,-33.267
-0.33339,-28.1352
-0.264043,-23.0033
-0.194697,-17.8714
-0.12535,-12.7396
-0.0560033,-7.60774
0.0133433,-2.47591
0.08269,2.65592
0.152037,7.78776
0.221383,12.9196
0.29073,18.0514
0.360077,23.1833
0.429423,28.3151
0.49877,33.4469
0.568117,38.5788
0.637463,43.7106
0.70681,48.8424
0.776157,53.9742
0.845503,59.106
0.91485,64.2377
0.984197,69.3695
1.05354,74.5013
1.12289,79.6331
1.19224,84.7648
1.26158,89.8966
1.33093,95.0284
1.40028,100.16
1.46962,105.292
1.53897,110.424
1.60832,115.555
1.67766,120.687
1.74701,125.819
1.81636,130.95
1.8857,136.082
1.95505,141.214
2.0244,146.346
2.09374,151.477
2.16309,156.609
2.23244,161.741
2.30178,166.872
2.37113,172.004
2.44048,177.135
2.50982,182.267
2.57917,187.399
2.64852,192.53
2.71786,197.662
2.78721,202.793
2.85656,207.925
2.9259,213.056
2.99525,218.188
3.0646,223.319
3.13394,228.451
3.20329,233.582
3.27264,238.714
3.34198,243.845
3.41133,248.977
3.48068,254.108
3.55002,259.239
3.61937,264.371
3.68872,269.502
3.75806,274.634
3.82741,279.765
3.89676,284.896
3.9661,290.027
4.03545,295.158
4.1048,300.29
4.17414,305.421
4.24349,310.552
4.31284,315.683
4.38218,320.814
4.45153,325.945
4.52088,331.076
4.59022,336.207
4.65957,341.338
4.72892,346.468
4.79826,351.599
4.86761,356.73
4.93696,361.861
5.0063,366.991
5.07565,372.122
5.145,377.252
5.21434,382.383
5.28369,387.513
5.35304,392.643
5.42238,397.773
5.49173,402.903
5.56108,408.022
5.63042,413.13
5.69977,418.231
5.76912,423.329
5.83846,428.417
5.90781,433.491
5.97716,438.554
6.0465,443.606
6.11585,448.645
6.1852,453.67
6.25454,458.683
6.32389,463.685
6.39324,468.676
6.46258,473.654
6.53193,478.618
6.60128,483.571
6.67062,488.512
6.73997,493.442
6.80932,498.359
6.87866,503.257
6.94801,508.138
7.01736,513
7.0867,517.845
7.15605,522.674
7.2254,527.486
7.29474,532.276
7.36409,537.044
7.43344,541.794
7.50278,546.525
7.57213,551.228
7.64148,555.91
7.71082,560.57
7.78017,565.204
7.84952,569.817
7.91886,574.41
7.98821,578.975
8.05756,583.515
8.1269,588.037
8.19625,592.537
8.2656,597.015
8.33494,601.479
8.40429,605.918
8.47364,610.339
8.54298,614.739
8.61233,619.119
8.68168,623.474
8.75102,627.8
8.82037,632.096
8.88972,636.335
8.95906,640.508
9.02841,644.537
9.09776,648.469
9.1671,652.361
9.23645,656.194
9.3058,659.946
9.37514,663.652
9.44449,667.315
9.51384,670.954
9.58318,674.589
9.65253,678.221
9.72188,681.873
9.79122,685.506
9.86057,688.956
9.92992,692.325
9.99926,695.675
10.0686,699.005
10.138,702.325
10.2073,705.634
10.2766,708.912
10.346,712.155
10.4153,715.37
10.3494,711.263
10.2835,707.166
10.2176,703.067
10.1517,698.982
10.0858,694.898
10.0199,690.826
9.954,686.761
9.8881,682.702
9.82219,678.663
9.75628,674.627
9.69038,670.607
9.62447,666.603
9.55857,662.605
9.49266,658.617
9.42675,654.62
9.36085,650.614
9.29494,646.595
9.22904,642.571
9.16313,638.532
9.09722,634.488
9.03132,630.424
8.96541,626.357
8.89951,622.268
8.8336,618.172
8.76769,614.054
8.70179,609.917
8.63588,605.767
8.56998,601.602
8.50407,597.419
8.43816,593.223
8.37226,589.005
8.30635,584.772
8.24045,580.524
8.17454,576.253
8.10863,571.969
8.04273,567.664
7.97682,563.339
7.91092,558.997
7.84501,554.633
7.7791,550.252
7.7132,545.85
7.64729,541.43
7.58139,536.99
7.51548,532.526
7.44957,528.047
7.38367,523.548
7.31776,519.032
7.25186,514.501
7.18595,509.95
7.12004,505.385
7.05414,500.81
6.98823,496.217
6.92233,491.605
6.85642,486.979
6.79051,482.344
6.72461,477.695
6.6587,473.036
6.5928,468.369
6.52689,463.689
6.46098,458.998
6.39508,454.297
6.32917,449.587
6.26327,444.864
6.19736,440.13
6.13145,435.386
6.06555,430.632
5.99964,425.866
5.93374,421.088
5.86783,416.301
5.80192,411.503
5.73602,406.694
5.67011,401.872
5.60421,397.048
5.5383,392.221
5.47239,387.383
5.40649,382.534
5.34058,377.681
5.27468,372.828
5.20877,367.975
5.14286,363.122
5.07696,358.269
5.01105,353.417
4.94515,348.564
4.87924,343.711
4.81333,338.858
4.74743,334.005
4.68152,329.152
4.61562,324.299
4.54971,319.446
4.4838,314.593
4.4179,309.74
4.35199,304.887
4.28609,300.034
4.22018,295.181
4.15427,290.328
4.08837,285.476
4.02246,280.623
3.95656,275.77
3.89065,270.917
3.82474,266.064
3.75884,261.211
3.69293,256.358
3.62703,251.505
3.56112,246.652
3.49521,241.799
3.42931,236.946
3.3634,232.093
3.2975,227.24
3.23159,222.387
3.16568,217.534
3.09978,212.682
3.03387,207.829
2.96797,202.976
2.90206,198.123
2.83615,193.27
2.77025,188.417
2.70434,183.564
2.63844,178.711
2.57253,173.858
2.50662,169.005
2.44072,164.152
2.37481,159.299
2.30891,154.446
2.243,149.593
2.17709,144.74
2.11119,139.888
2.04528,135.035
1.97938,130.182
1.91347,125.329
1.84756,120.476
1.78166,115.623
1.71575,110.77
1.64985,105.917
1.58394,101.064
1.51803,96.2111
1.45213,91.3582
1.38622,86.5053
1.32032,81.6523
1.25441,76.7994
1.1885,71.9465
1.1226,67.0935
1.05669,62.2406
0.990785,57.3877
0.924879,52.5347
0.858973,47.6818
0.793067,42.8289
0.727161,37.9759
0.661255,33.123
0.595349,28.2701
0.529443,23.4171
0.463537,18.5642
0.397631,13.7113
0.331725,8.85835
0.265819,4.00542
0.199913,-0.847514
0.134007,-5.70045
0.0681013,-10.5534
0.00219533,-15.4063
-0.0637107,-20.2592
-0.129617,-25.1122
-0.195523,-29.9651
-0.261429,-34.818
-0.327335,-39.671
-0.393241,-44.5239
-0.459147,-49.3768
-0.525053,-54.2297
-0.590959,-59.0827
-0.656865,-63.9356
-0.722771,-68.7885
-0.788677,-73.6415
-0.854583,-78.4944
-0.920489,-83.3473
-0.986395,-88.2003
-1.0523,-93.0532
-1.11821,-97.9061
-1.18411,-102.759
-1.25002,-107.612
-1.31592,-112.465
-1.38183,-117.318
-1.44774,-122.171
-1.51364,-127.024
-1.57955,-131.877
-1.64545,-136.73
-1.71136,-141.582
-1.77727,-146.435
-1.84317,-151.288
-1.90908,-156.141
-1.97498,-160.994
-2.04089,-165.847
-2.1068,-170.7
-2.1727,-175.553
-2.23861,-180.406
-2.30451,-185.259
-2.37042,-190.112
-2.43633,-194.965
-2.50223,-199.818
-2.56814,-204.67
-2.63404,-209.523
-2.69995,-214.376
-2.76586,-219.229
-2.83176,-224.082
-2.89767,-228.935
-2.96357,-233.788
-3.02948,-238.641
-3.09539,-243.494
-3.16129,-248.347
-3.2272,-253.2
-3.2931,-258.052
-3.35901,-262.905
-3.42492,-267.758
-3.49082,-272.611
-3.55673,-277.464
-3.62263,-282.317
-3.68854,-287.17
-3.75445,-292.023
-3.82035,-296.876
-3.88626,-301.729
-3.95216,-306.581
-4.01807,-311.434
-4.08398,-316.287
-4.14988,-321.14
-4.21579,-325.993
-4.28169,-330.846
-4.3476,-335.699
-4.41351,-340.552
-4.47941,-345.404
-4.54532,-350.257
-4.61122,-355.11
-4.67713,-359.963
-4.74304,-364.816
-4.80894,-369.669
-4.87485,-374.522
-4.94075,-379.374
-5.00666,-384.227
-5.07257,-389.08
-5.13847,-393.933
-5.20438,-398.774
-5.27028,-403.605
-5.33619,-408.431
-5.4021,-413.255
-5.468,-418.076
-5.53391,-422.884
-5.59981,-427.682
-5.66572,-432.471
-5.73163,-437.249
-5.79753,-442.015
-5.86344,-446.771
-5.92934,-451.517
-5.99525,-456.252
-6.06116,-460.977
-6.12706,-465.691
-6.19297,-470.394
-6.25887,-475.088
-6.32478,-479.771
-6.39069,-484.443
-6.45659,-489.105
-6.5225,-493.758
-6.5884,-498.399
-6.65431,-503.021
-6.72022,-507.628
-6.78612,-512.22
-6.85203,-516.798
-6.91793,-521.366
-6.98384,-525.915
-7.04975,-530.446
-7.11565,-534.962
-7.18156,-539.46
-7.24746,-543.938
-7.31337,-548.401
-7.37928,-552.841
-7.44518,-557.258
-7.51109,-561.662
-7.57699,-566.042
-7.6429,-570.406
-7.70881,-574.752
-7.77471,-579.074
-7.84062,-583.377
-7.90652,-587.66
-7.97243,-591.923
-8.03834,-596.165
-8.10424,-600.388
-8.17015,-604.607
-8.23605,-608.834
-8.30196,-613.073
-8.36787,-617.303
-8.43377,-621.514
-8.49968,-625.591
-8.56558,-629.242
-8.63149,-632.825
-8.6974,-636.411
-8.7633,-639.968
-8.82921,-643.49
-8.89511,-646.982
-8.96102,-650.442
-9.02693,-653.879
-9.09283,-657.283
-9.15874,-660.654
-9.22464,-663.992
-9.29055,-667.297
-9.35646,-670.58
-9.42236,-673.83
-9.48827,-677.057
-9.55417,-680.251
-9.62008,-683.438
-9.68599,-686.605
-9.75189,-689.762
-9.8178,-692.908
-9.8837,-696.053
-9.94961,-699.18
-9.77774,-688.506
-9.60588,-677.926
-9.43401,-667.428
-9.26214,-656.925
-9.09028,-646.408
-8.91841,-635.867
-8.74654,-625.281
-8.57468,-614.632
-8.40281,-603.884
-8.23094,-593.038
-8.05908,-582.096
-7.88721,-571.031
-7.71534,-559.831
-7.54348,-548.5
-7.37161,-537.044
-7.19974,-525.457
-7.02788,-513.747
-6.85601,-501.928
-6.68414,-490.019
-6.51228,-478.005
-6.34041,-465.919
-6.16854,-453.762
-5.99668,-441.535
-5.82481,-429.238
-5.65294,-416.869
-5.48108,-404.429
-5.30921,-391.926
-5.13734,-379.392
-4.96548,-366.806
-4.79361,-354.218
-4.62174,-341.629
-4.44988,-329.041
-4.27801,-316.452
-4.10614,-303.864
-3.93428,-291.276
-3.76241,-278.687
-3.59054,-266.099
-3.41868,-253.51
-3.24681,-240.922
-3.07494,-228.333
-2.90308,-215.745
-2.73121,-203.157
-2.55934,-190.568
-2.38748,-177.98
-2.21561,-165.391
-2.04374,-152.803
-1.87188,-140.214
-1.70001,-127.626
-1.52814,-115.037
-1.35628,-102.449
-1.18441,-89.8606
-1.01254,-77.2721
-0.840677,-64.6837
-0.668811,-52.0952
-0.496944,-39.5068
-0.325077,-26.9183
-0.153211,-14.3299
0.018656,-1.74147
0.190523,10.847
0.362389,23.4354
0.534256,36.0238
0.706123,48.6123
0.877989,61.2007
1.04986,73.7892
1.22172,86.3776
1.39359,98.966
1.56546,111.554
1.73732,124.143
1.90919,136.731
2.08106,149.32
2.25292,161.908
2.42479,174.497
2.59666,187.085
2.76852,199.673
2.94039,212.262
3.11226,224.85
3.28412,237.439
3.45599,250.027
3.62786,262.615
3.79972,275.204
3.97159,287.792
4.14346,300.381
