Top_Displacement_mm,Base_Shear_kN
0.0632893,3.61116
0.126579,7.22082
0.189868,10.829
0.253157,14.4356
0.316447,18.0407
0.379736,21.6442
0.443025,25.2462
0.506315,28.8467
0.569604,32.4456
0.632893,36.0429
0.696183,39.6386
0.759472,43.2327
0.822761,46.8253
0.886051,50.4162
0.94934,54.0055
1.01263,57.5931
1.07592,61.1792
1.13921,64.7636
1.2025,68.3463
1.26579,71.9274
1.32908,75.5068
1.39237,79.0846
1.45565,82.6606
1.51894,86.235
1.58223,89.8076
1.64552,93.3786
1.70881,96.9479
1.7721,100.515
1.83539,104.081
1.89868,107.645
1.96197,111.208
2.02526,114.768
2.08855,118.327
2.15184,121.884
2.21513,125.439
2.27842,128.993
2.34171,132.544
2.40499,136.094
2.46828,139.642
2.53157,143.189
2.59486,146.733
2.65815,150.275
2.72144,153.798
2.78473,157.311
2.84802,160.823
2.91131,164.336
2.9746,167.848
3.03789,171.359
3.10118,174.869
3.16447,178.38
3.22776,181.879
3.29105,185.371
3.35433,188.86
3.41762,192.35
3.48091,195.839
3.5442,199.328
3.60749,202.817
3.67078,206.276
3.73407,209.704
3.79736,213.101
3.86065,216.47
3.92394,219.813
3.98723,223.125
4.05052,226.409
4.11381,229.662
4.1771,232.884
4.24039,236.072
4.30367,239.232
4.36696,242.355
4.43025,245.434
4.49354,248.468
4.55683,251.462
4.62012,254.407
4.68341,257.313
4.7467,260.178
4.80999,263
4.87328,265.785
4.93657,268.531
4.99986,271.231
5.06315,273.891
5.12644,276.513
5.18973,279.094
5.25301,281.632
5.3163,284.134
5.37959,286.598
5.44288,289.023
5.50617,291.416
5.56946,293.773
5.63275,296.093
5.69604,298.383
5.75933,300.639
5.82262,302.862
5.88591,305.058
5.9492,307.225
6.01249,309.364
6.07578,311.477
6.13907,313.563
6.20235,315.624
6.26564,317.657
6.32893,319.67
6.39222,321.602
6.45551,323.544
6.5188,325.44
6.58209,327.35
6.64538,329.217
6.70867,331.088
6.77196,332.949
6.83525,334.764
6.89854,336.593
6.96183,338.41
7.02512,340.196
7.08841,341.977
7.15169,343.754
7.21498,345.517
7.27827,347.27
7.34156,349.014
7.40485,350.743
7.46814,352.39
7.53143,354.045
7.59472,355.719
7.65801,357.365
7.7213,359.028
7.78459,360.668
7.84788,362.32
7.91117,363.983
7.97446,365.592
8.03775,367.23
8.10103,368.852
8.16432,370.475
8.22761,372.061
8.2909,373.671
8.35419,375.268
8.41748,376.892
8.48077,378.476
8.54406,380.063
8.60735,381.638
8.67064,383.234
8.73393,384.8
8.79722,386.361
8.86051,387.919
8.9238,389.488
8.98709,391.035
9.05037,392.574
9.11366,394.129
9.17695,395.658
9.24024,397.183
9.30353,398.717
9.36682,400.256
9.43011,401.783
9.4934,403.282
9.55669,404.784
9.49946,402.897
9.44223,401.012
9.385,399.127
9.32776,397.239
9.27053,395.354
9.2133,393.469
9.15607,391.584
9.09884,389.697
9.04161,387.812
8.98438,385.927
8.92714,384.043
8.86991,382.157
8.81268,380.272
8.75545,378.39
8.69822,376.505
8.64099,374.621
8.58376,372.739
8.52653,370.856
8.46929,368.973
8.41206,367.091
8.35483,365.209
8.2976,363.327
8.24037,361.446
8.18314,359.566
8.12591,357.682
8.06867,355.8
8.01144,353.915
7.95421,352.03
